,Price,Price_Change_Pct,Weighted_Sentiment
2017-09-29,1112.18994140625,0.003138765404260724,0.32603062630092594
2017-09-30,1112.18994140625,0.0,0.3290441325925926
2017-10-01,1112.18994140625,0.0,0.32603062630092594
2017-10-02,1116.739990234375,0.004091071730402351,0.28503967937499997
2017-10-03,1119.3499755859375,0.0023371468510005045,0.34286545
2017-10-04,1119.2099609375,-0.00012508567605429288,0.35535138
2017-10-05,1126.5,0.006513558060539104,0.3129254505
2017-10-06,1125.030029296875,-0.0013049007573235905,0.3268371355
2017-10-07,1125.030029296875,0.0,0.25100561
2017-10-08,1125.030029296875,0.0,0.3231398505
2017-10-09,1123.6099853515625,-0.0012622275924492055,0.3264563455
2017-10-10,1126.489990234375,0.002563171314209578,0.27516694966666666
2017-10-11,1128.8900146484375,0.0021305332802497023,0.3063332196666667
2017-10-12,1125.0400390625,-0.003410408043281743,0.32093661883333335
2017-10-13,1126.1600341796875,0.0009955157845944473,0.31803712833333336
2017-10-14,1126.1600341796875,0.0,0.29750998716666666
2017-10-15,1126.1600341796875,0.0,0.3160701958333334
2017-10-16,1129.2900390625,0.002779360648411222,0.2616678691666666
2017-10-17,1130.969970703125,0.0014875998038728078,0.15600718482142859
2017-10-18,1131.780029296875,0.0007162511956408935,0.2363014001547619
2017-10-19,1130.7099609375,-0.0009454737949738945,0.13919961265277778
2017-10-20,1135.260009765625,0.004024063628441432,0.15447378702976192
2017-10-21,1135.260009765625,0.0,0.27588017747420635
2017-10-22,1135.260009765625,0.0,0.19049604359920635
2017-10-23,1130.1500244140625,-0.004501158595921484,0.1311240307777778
2017-10-24,1131.8199462890625,0.0014776107940763783,0.07381891254166667
2017-10-25,1127.43994140625,-0.0038698777991794664,0.1607250434285714
2017-10-26,1127.47998046875,3.5513255322472403e-05,0.043777103375
2017-10-27,1140.0899658203125,0.011184221068226696,0.1260277378035714
2017-10-28,1140.0899658203125,0.0,0.14416056980357142
2017-10-29,1140.0899658203125,0.0,0.14416056980357142
2017-10-30,1136.75,-0.0029295633857362446,0.16746059004166663
2017-10-31,1136.8299560546875,7.033741340434219e-05,0.10106952682183906
2017-11-01,1140.1300048828125,0.0029028517506501927,0.07509143416666667
2017-11-02,1139.469970703125,-0.0005789113319190076,0.16669667999999999
2017-11-03,1143.4100341796875,0.0034578036963373027,0.05810563
2017-11-04,1143.4100341796875,0.0,0.14195501182183906
2017-11-05,1143.4100341796875,0.0,0.18860232682183908
2017-11-06,1143.77001953125,0.00031483487183203707,0.16577818098850575
2017-11-07,1144.1400146484375,0.0003234873365007829,0.28052514701693404
2017-11-08,1145.4300537109375,0.0011275185256904852,0.24563658579534314
2017-11-09,1142.0699462890625,-0.0029334898372790352,0.04527293551693405
2017-11-10,1140.3900146484375,-0.0014709533738135327,0.3130301204411765
2017-11-11,1140.3900146484375,0.0,0.2751440557953431
2017-11-12,1140.3900146484375,0.0,0.2537561233711007
2017-11-13,1140.8199462890625,0.0003770040381820827,0.3751695772632576
2017-11-14,1136.739990234375,-0.0035763365358040256,0.05793238857142857
2017-11-15,1130.739990234375,-0.005278251888334529,0.06169937857142857
2017-11-16,1139.9100341796875,0.008109772383138036,0.06554069
2017-11-17,1135.3499755859375,-0.004000367096541613,0.06498564999999999
2017-11-18,1135.3499755859375,0.0,0.07986697857142858
2017-11-19,1135.3499755859375,0.0,0.06169937857142857
2017-11-20,1136.199951171875,0.0007486463242303287,0.06169937857142857
2017-11-21,1144.8499755859375,0.0076131181005076876,0.14536290500000001
2017-11-22,1144.5,-0.00030569558754489634,0.16715891531746033
2017-11-23,1144.5,0.0,0.13451760642857144
2017-11-24,1146.97998046875,0.002166868037352554,0.16715891531746033
2017-11-25,1146.97998046875,0.0,0.16715891531746033
2017-11-26,1146.97998046875,0.0,0.2848157153174603
2017-11-27,1147.1099853515625,0.00011334538093632496,0.16715891531746033
2017-11-28,1158.5699462890625,0.009990289583250211,0.19942863249999998
2017-11-29,1158.25,-0.0002761562131723405,0.13349391333333332
2017-11-30,1167.7900390625,0.008236597507014887,0.10260921333333332
2017-12-01,1166.18994140625,-0.0013701929308581606,0.21764481
2017-12-02,1166.18994140625,0.0,0.13739948729166668
2017-12-03,1166.18994140625,0.0,0.13784168729166665
2017-12-04,1165.989990234375,-0.00017145677970253903,0.13784168729166665
2017-12-05,1162.6400146484375,-0.0028730740520886977,0.040473352000000004
2017-12-06,1162.510009765625,-0.00011181868951226637,0.039818302
2017-12-07,1164.5999755859375,0.00179780458039569,0.059528819999999996
2017-12-08,1170.8199462890625,0.005340864531613532,0.039818302
2017-12-09,1170.8199462890625,0.0,0.039818302
2017-12-10,1170.8199462890625,0.0,0.039818302
2017-12-11,1176.449951171875,0.004808600076089409,0.039818302
2017-12-12,1180.469970703125,0.003417076542224118,-0.001504696369047616
2017-12-13,1180.239990234375,-0.00019482110892921067,-0.0030978288690476164
2017-12-14,1176.550048828125,-0.0031264331295173253,0.022106672499999997
2017-12-15,1186.6800537109375,0.008609922623268096,-0.001504696369047616
2017-12-16,1186.6800537109375,0.0,-0.03561219250000001
2017-12-17,1186.6800537109375,0.0,-0.001504696369047616
2017-12-18,1192.219970703125,0.00466841671001661,0.02592453113095239
2017-12-19,1188.2900390625,-0.003296314218178442,0.16286099166666665
2017-12-20,1186.5699462890625,-0.001447536137553218,0.16261886187210647
2017-12-21,1190.3900146484375,0.0032194211317437826,0.13710005020543983
2017-12-22,1189.02001953125,-0.0011508792079309993,0.16592346166666666
2017-12-23,1189.02001953125,0.0,0.13979317020543983
2017-12-24,1189.02001953125,0.0,0.15443017166666667
2017-12-25,1189.02001953125,0.0,0.16561084666666664
2017-12-26,1186.6199951171875,-0.002018489491042108,0.04886982093137256
2017-12-27,1187.699951171875,0.0009101111216154312,0.05353107093137255
2017-12-28,1189.2900390625,0.0013387959552040307,0.04886982093137256
2017-12-29,1183.1500244140625,-0.005162756305667537,0.04422479593137256
2017-12-30,1183.1500244140625,0.0,0.04886982093137256
2017-12-31,1183.1500244140625,0.0,0.04886982093137256
2018-01-01,1183.1500244140625,0.0,0.04422479593137256
2018-01-02,1193.550048828125,0.008790114693369544,0.07401122325
2018-01-03,1200.739990234375,0.006023996575015289,0.08801902366666667
2018-01-04,1206.260009765625,0.004597181384932814,0.31782359791666664
2018-01-05,1215.56005859375,0.007709821060827515,0.07193985324999999
2018-01-06,1215.56005859375,0.0,-0.01209523833333332
2018-01-07,1215.56005859375,0.0,0.08661535366666666
2018-01-08,1216.0999755859375,0.0004441713828702287,0.09715028366666667
2018-01-09,1218.1199951171875,0.0016610637051257537,0.11226116066666667
2018-01-10,1217.949951171875,-0.0001395953978213793,0.10923446400000002
2018-01-11,1225.8199462890625,0.006461673658769929,0.12837641666666666
2018-01-12,1234.550048828125,0.007121847352452804,0.11684334400000002
2018-01-13,1234.550048828125,0.0,0.10928059400000001
2018-01-14,1234.550048828125,0.0,0.09623329666666666
2018-01-15,1234.550048828125,0.0,0.10909168066666666
2018-01-16,1231.7900390625,-0.0022356402385184104,-0.09099448499999999
2018-01-17,1243.3800048828125,0.009409043305085962,0.07037406677142856
2018-01-18,1241.5899658203125,-0.0014396556607556565,0.14880495177142855
2018-01-19,1245.699951171875,0.003310259799697235,0.14903388714285712
2018-01-20,1245.699951171875,0.0,0.1376905774840407
2018-01-21,1245.699951171875,0.0,0.14802652677142855
2018-01-22,1256.7099609375,0.00883841229604898,0.12734103248404072
2018-01-23,1257.47998046875,0.0006127265281445915,0.013713987226190463
2018-01-24,1256.5400390625,-0.0007474802150724269,0.07521868000000001
2018-01-25,1258.0400390625,0.0011937542405089374,0.0705895935021164
2018-01-26,1273.989990234375,0.012678412988954557,0.20301347058544972
2018-01-27,1273.989990234375,0.0,0.08752935835925926
2018-01-28,1273.989990234375,0.0,-0.03403929649788359
2018-01-29,1265.56005859375,-0.006616952805943321,0.005834347226190462
2018-01-30,1251.9300537109375,-0.010769939198269074,0.14347695354964116
2018-01-31,1251.4200439453125,-0.0004073788021249358,0.07769395854964115
2018-02-01,1252.1500244140625,0.0005833217010402514,0.13060668354964117
2018-02-02,1224.68994140625,-0.021930345783175875,0.17780854394736845
2018-02-03,1224.68994140625,0.0,0.10002014854964117
2018-02-04,1224.68994140625,0.0,0.07092322091545955
2018-02-05,1171.8499755859375,-0.04314558651444378,0.14648806698782796
2018-02-06,1194.489990234375,0.019319891726854665,0.09206961792307691
2018-02-07,1187.56005859375,-0.00580158201180514,0.1037915975
2018-02-08,1142.280029296875,-0.03812862260666916,0.1721620875
2018-02-09,1159.199951171875,0.014812411528734248,0.08055834042307691
2018-02-10,1159.199951171875,0.0,0.10551747541666666
2018-02-11,1159.199951171875,0.0,0.1791399133397436
2018-02-12,1175.780029296875,0.01430303556193091,0.11872293791666666
2018-02-13,1178.9300537109375,0.002679093313012082,0.11315219458333334
2018-02-14,1193.239990234375,0.012138070853647154,0.09674055122619048
2018-02-15,1208.43994140625,0.012738385652738105,0.06314785854761906
2018-02-16,1208.8800048828125,0.00036415833462966063,0.12561314815476188
2018-02-17,1208.8800048828125,0.0,0.06317404898809523
2018-02-18,1208.8800048828125,0.0,0.08026520396428573
2018-02-19,1208.8800048828125,0.0,0.027211671226190476
2018-02-20,1200.7099609375,-0.006758358077156301,0.0009841206923076927
2018-02-21,1194.3800048828125,-0.005271844375926649,0.036689135000000005
2018-02-22,1196.3699951171875,0.0016661282223744411,0.006547932500000003
2018-02-23,1215.3499755859375,0.01586464099418583,-0.01040316944444445
2018-02-24,1215.3499755859375,0.0,0.02456030555555555
2018-02-25,1215.3499755859375,0.0,0.012259236247863244
2018-02-26,1232.489990234375,0.014102945647548104,0.012255981247863245
2018-02-27,1216.31005859375,-0.013127840200591101,0.1542395166666667
2018-02-28,1201.8699951171875,-0.011872025043727419,0.1753394936888889
2018-03-01,1184.5400390625,-0.014419160246194274,0.1672772604388889
2018-03-02,1189.0400390625,0.003798942924345239,0.16799631788333336
2018-03-03,1189.0400390625,0.0,0.1232332578
2018-03-04,1189.0400390625,0.0,0.13596323210555555
2018-03-05,1201.8900146484375,0.010807016722556462,0.15852844508333333
2018-03-06,1202.5400390625,0.0005408351896929453,0.24730077
2018-03-07,1201.8599853515625,-0.0005655144018885672,0.27200212463653844
2018-03-08,1207.8800048828125,0.005008919179124716,0.13462236484803922
2018-03-09,1228.969970703125,0.017460315374918878,0.08361972330957765
2018-03-10,1228.969970703125,0.0,0.10867395848457767
2018-03-11,1228.969970703125,0.0,-0.02624171484875566
2018-03-12,1227.6099853515625,-0.001106605843903874,0.16851695179487178
2018-03-13,1218.31005859375,-0.007575636292294519,0.18530797983333336
2018-03-14,1211.02001953125,-0.0059837305052825585,0.23501229500000004
2018-03-15,1210.77001953125,-0.0002064375451834577,0.2090591175
2018-03-16,1211.4000244140625,0.0005203340623320951,0.20791399983333334
2018-03-17,1211.4000244140625,0.0,0.18530797983333336
2018-03-18,1211.4000244140625,0.0,0.18530797983333336
2018-03-19,1192.1099853515625,-0.015923756540974443,0.18530797983333336
2018-03-20,1192.4300537109375,0.00026848895094233605,0.07413735903030301
2018-03-21,1189.530029296875,-0.0024320289521698735,0.10960254236363635
2018-03-22,1157.9100341796875,-0.026581922556320747,0.03231213153030303
2018-03-23,1133.010009765625,-0.0215042824390953,0.07413735903030301
2018-03-24,1133.010009765625,0.0,0.07413735903030301
2018-03-25,1133.010009765625,0.0,0.10951299999999997
2018-03-26,1164.969970703125,0.02820801287016983,0.06198275416666666
2018-03-27,1143.739990234375,-0.01822362893692142,0.14264900955882354
2018-03-28,1141.5,-0.0019584785471354893,0.14126903583333333
2018-03-29,1157.3699951171875,0.013902755249397769,0.15880506872549022
2018-03-30,1157.3699951171875,0.0,0.14126903583333333
2018-03-31,1157.3699951171875,0.0,0.13915718955882353
2018-04-01,1157.3699951171875,0.0,0.14126903583333333
2018-04-02,1131.6500244140625,-0.0222227730212764,0.14126903583333333
2018-04-03,1146.260009765625,0.012910338917835551,0.13355665375
2018-04-04,1159.760009765625,0.011777432593814696,0.14411514346009338
2018-04-05,1169.1700439453125,0.008113777074956419,0.1561039534600934
2018-04-06,1143.780029296875,-0.021716271965675826,0.1425789934600934
2018-04-07,1143.780029296875,0.0,0.15868973
2018-04-08,1143.780029296875,0.0,0.1522694447100934
2018-04-09,1148.030029296875,0.003715749437077198,0.1523089847100934
2018-04-10,1168.1400146484375,0.017516950635759088,0.03148501437777777
2018-04-11,1160.5799560546875,-0.006471877085749256,0.03148501437777777
2018-04-12,1170.7900390625,0.008797397331004264,0.04061358206666667
2018-04-13,1167.5,-0.002810101685810751,0.02216716
2018-04-14,1167.5,0.0,0.020534007500000003
2018-04-15,1167.5,0.0,0.08295233499999999
2018-04-16,1175.8299560546875,0.007134865999732343,0.023897954377777773
2018-04-17,1188.3900146484375,0.010681866479991031,0.16446401099999997
2018-04-18,1187.260009765625,-0.0009508703951427444,0.204391463
2018-04-19,1181.8900146484375,-0.004523015239305095,0.20434906733333333
2018-04-20,1170.449951171875,-0.009679465377296914,0.11527498733333334
2018-04-21,1170.449951171875,0.0,0.20434906733333333
2018-04-22,1170.449951171875,0.0,0.2332202313333333
2018-04-23,1170.4300537109375,-1.699983917946568e-05,0.240089493
2018-04-24,1153.8399658203125,-0.014174352271649981,0.1818465743495671
2018-04-25,1155.3800048828125,0.0013347076788114975,0.15067673549242425
2018-04-26,1169.1700439453125,0.0119355008778248,0.15533691
2018-04-27,1169.9000244140625,0.0006243578276148298,0.29110190736742425
2018-04-28,1169.9000244140625,0.0,0.1818465743495671
2018-04-29,1169.9000244140625,0.0,0.10777544312500001
2018-04-30,1160.72998046875,-0.007838314175525607,0.11866692736742424
2018-05-01,1164.4000244140625,0.003161841261160925,0.14191019897435897
2018-05-02,1156.6400146484375,-0.006664384750017405,0.14647475897435897
2018-05-03,1153.9300537109375,-0.002342959696344016,0.05447482
2018-05-04,1169.6400146484375,0.0136143095389345,0.27513767
2018-05-05,1169.6400146484375,0.0,0.15582335897435895
2018-05-06,1169.6400146484375,0.0,0.13734563897435897
2018-05-07,1174.260009765625,0.0039499290887172744,0.14191019897435897
2018-05-08,1173.77001953125,-0.0004172757569022023,0.08424034869848901
2018-05-09,1185.68994140625,0.010155244789571638,0.058978898698489005
2018-05-10,1197.1600341796875,0.00967377083407972,0.11165679526098898
2018-05-11,1200.1300048828125,0.0024808468528270122,0.13096269240384611
2018-05-12,1200.1300048828125,0.0,0.12052028941964282
2018-05-13,1200.1300048828125,0.0,0.11165679526098898
2018-05-14,1202.06005859375,0.001608203863818769,0.13839967941964285
2018-05-15,1192.81005859375,-0.0076951229964510315,0.09571745257142857
2018-05-16,1197.260009765625,0.0037306452438212734,0.10022806107142856
2018-05-17,1194.5799560546875,-0.0022384892914465437,0.07980077257142856
2018-05-18,1190.6500244140625,-0.003289802093787264,0.07980077257142856
2018-05-19,1190.6500244140625,0.0,0.07980077257142856
2018-05-20,1190.6500244140625,0.0,0.020551930071428564
2018-05-21,1200.530029296875,0.008297992424494804,0.17090086399999999
2018-05-22,1197.1400146484375,-0.0028237649752276273,0.18874698215611818
2018-05-23,1201.4599609375,0.0036085555876528286,0.19910829294976892
2018-05-24,1197.6800537109375,-0.0031460950422459444,0.11785137799999999
2018-05-25,1194.530029296875,-0.00263010509718542,0.17731252294976893
2018-05-26,1194.530029296875,0.0,0.16335279294976895
2018-05-27,1194.530029296875,0.0,0.14616097994976893
2018-05-28,1194.530029296875,0.0,0.2730900707936508
2018-05-29,1180.3399658203125,-0.01187920196942649,0.328287855
2018-05-30,1194.9000244140625,0.012335478773381148,0.26890379108333334
2018-05-31,1188.9100341796875,-0.005012963521623726,0.26819257757857146
2018-06-01,1202.010009765625,0.011018475081654211,0.29794653816190475
2018-06-02,1202.010009765625,0.0,0.2656640209119048
2018-06-03,1202.010009765625,0.0,0.2741483209119048
2018-06-04,1207.6500244140625,0.004692152812884931,0.36078574091190474
2018-06-05,1207.9200439453125,0.00022359087963508273,0.041323469933333336
2018-06-06,1219.1800537109375,0.009321817136875632,0.09896347743333332
2018-06-07,1218.719970703125,-0.00037737084560407474,0.10088059493333335
2018-06-08,1221.7900390625,0.0025190925177043244,0.062071302499999995
2018-06-09,1221.7900390625,0.0,-0.13821483916666666
2018-06-10,1221.7900390625,0.0,0.21343576583333332
2018-06-11,1222.4300537109375,0.0005238335785815451,0.24712090250000002
2018-06-12,1223.6700439453125,0.0010143649778657782,0.22390154353174604
2018-06-13,1218.9200439453125,-0.003881765369269985,0.11644613797979798
2018-06-14,1221.780029296875,0.002346327280258187,0.17193269941558442
2018-06-15,1220.260009765625,-0.0012441024528161426,0.2445310890909091
2018-06-16,1220.260009765625,0.0,0.14337953616161614
2018-06-17,1220.260009765625,0.0,0.19726448921356424
2018-06-18,1217.3399658203125,-0.002392968647619065,0.20463084012265514
2018-06-19,1213.239990234375,-0.003367979119271558,0.24911360170833335
2018-06-20,1215.2900390625,0.0016897306754033448,0.18532676654166666
2018-06-21,1207.0799560546875,-0.0067556572866720455,0.20447724787499996
2018-06-22,1209.699951171875,0.0021705232565958354,0.1424591565
2018-06-23,1209.699951171875,0.0,0.25591311650000004
2018-06-24,1209.699951171875,0.0,0.24650200733333333
2018-06-25,1191.800048828125,-0.014796976991203303,0.22869079716666668
2018-06-26,1195.1400146484375,0.0028024548443310593,0.14247615198148147
2018-06-27,1185.25,-0.008275193305569917,0.1086179034558316
2018-06-28,1194.199951171875,0.007551108350031699,0.1689185386111111
2018-06-29,1194.5,0.00025125509997758755,0.18702660694444445
2018-06-30,1194.5,0.0,0.19064179706694273
2018-07-01,1194.5,0.0,0.13410093420370373
2018-07-02,1199.4599609375,0.004152332304311335,0.1950365986111111
2018-07-03,1191.760009765625,-0.006419514967266338,0.1901888997161172
2018-07-04,1191.760009765625,0.0,0.15107952483516482
2018-07-05,1202.530029296875,0.009037070755015586,0.1158932397161172
2018-07-06,1213.3399658203125,0.00898932771746086,0.0862205942857143
2018-07-07,1213.3399658203125,0.0,0.13671343304945055
2018-07-08,1213.3399658203125,0.0,0.15614460233516483
2018-07-09,1224.8800048828125,0.00951096921520933,0.1994214897161172
2018-07-10,1229.8900146484375,0.004090204547101184,0.12728977350946968
2018-07-11,1221.77001953125,-0.00660221240962644,0.15592067266666665
2018-07-12,1234.699951171875,0.01058295050126179,0.1308306050094697
2018-07-13,1235.9100341796875,0.0009800624084126408,0.018665588342803033
2018-07-14,1235.9100341796875,0.0,0.150636153342803
2018-07-15,1235.9100341796875,0.0,0.15330701350946968
2018-07-16,1236.6099853515625,0.0005663447601504945,0.30217194334280306
2018-07-17,1240.9000244140625,0.003469193289168171,0.20046344308333333
2018-07-18,1242.5999755859375,0.0013699340304853536,0.14481984247863244
2018-07-19,1235.97998046875,-0.00532753520622431,0.18275122068203747
2018-07-20,1236.3299560546875,0.0002831563548502114,0.23874253820340502
2018-07-21,1236.3299560546875,0.0,0.18275122068203747
2018-07-22,1236.3299560546875,0.0,0.21091964359870416
2018-07-23,1239.4599609375,0.0025316905632544184,0.25519244708333333
2018-07-24,1249.93994140625,0.008455279556447426,0.0896082102529762
2018-07-25,1260.5,0.008448452796755435,0.17248366750000002
2018-07-26,1251.5,-0.007140023800079387,0.14446531783333333
2018-07-27,1243.8299560546875,-0.006128680739362791,0.1471794615625
2018-07-28,1243.8299560546875,0.0,0.12791977939583332
2018-07-29,1243.8299560546875,0.0,0.18695625491964285
2018-07-30,1237.6300048828125,-0.004984564925209489,0.1015329325
2018-07-31,1241.760009765625,0.003337027113530233,0.1760973661827957
2018-08-01,1244.0899658203125,0.0018763336203162506,0.18340035500000001
2018-08-02,1250.6600341796875,0.005281023511063188,0.1767335261827957
2018-08-03,1257.18994140625,0.005221168861324843,0.08212300114358
2018-08-04,1257.18994140625,0.0,0.10790942614357998
2018-08-05,1257.18994140625,0.0,0.13772421392135778
2018-08-06,1262.5699462890625,0.004279389060967587,0.13705626392135778
2018-08-07,1266.4100341796875,0.0030414852673403825,0.11755880472527472
2018-08-08,1266.699951171875,0.00022892821784625816,0.08938846605860806
2018-08-09,1265.06005859375,-0.0012946180163723175,0.09961657357142857
2018-08-10,1255.469970703125,-0.007580737234946344,0.1365102847252747
2018-08-11,1255.469970703125,0.0,0.0706983449047619
2018-08-12,1255.469970703125,0.0,0.06206661115384615
2018-08-13,1250.5699462890625,-0.003902940355728468,0.11812569748717949
2018-08-14,1257.5999755859375,0.0056214602931534685,-0.07152957254166666
2018-08-15,1248.2099609375,-0.0074666148463167215,0.06891902425320513
2018-08-16,1258.75,0.00844412349872914,0.1042348184198718
2018-08-17,1262.3199462890625,0.002836104301142006,0.019734420000000003
2018-08-18,1262.3199462890625,0.0,0.06891902425320513
2018-08-19,1262.3199462890625,0.0,0.2709536108333333
2018-08-20,1264.239990234375,0.0015210438137787108,0.12940543579166666
2018-08-21,1266.5400390625,0.0018193134578021741,0.0949942760150376
2018-08-22,1267.0899658203125,0.0004341961097571456,0.09512784315789473
2018-08-23,1265.0799560546875,-0.0015863196930328005,0.09137456434837093
2018-08-24,1272.4300537109375,0.005809986650308074,0.10387972785714288
2018-08-25,1272.4300537109375,0.0,0.0949942760150376
2018-08-26,1272.4300537109375,0.0,0.11578703601503759
2018-08-27,1283.449951171875,0.008660513345153165,0.0743689411904762
2018-08-28,1283.239990234375,-0.0001635910596344825,0.298418819
2018-08-29,1291.510009765625,0.006444639813429909,0.27822595837499997
2018-08-30,1287.3599853515625,-0.003213311846352318,0.262066764375
2018-08-31,1286.9000244140625,-0.0003572900686161784,0.305183589
2018-09-01,1286.9000244140625,0.0,0.27822595837499997
2018-09-02,1286.9000244140625,0.0,0.291451838375
2018-09-03,1286.9000244140625,0.0,0.305124279
2018-09-04,1284.030029296875,-0.0022301616774731414,-0.016223943333333327
2018-09-05,1279.4300537109375,-0.003582451719183255,0.0679850088
2018-09-06,1273.97998046875,-0.004259766468967752,0.054153376666666676
2018-09-07,1271.27001953125,-0.0021271613204650874,0.0805441461904762
2018-09-08,1271.27001953125,0.0,0.1299679149904762
2018-09-09,1271.27001953125,0.0,0.24989894619047617
2018-09-10,1272.2900390625,0.0008023626102864334,0.2513586261904762
2018-09-11,1279.0699462890625,0.005328900658185143,0.21661051406818185
2018-09-12,1279.4300537109375,0.00028153849046308466,0.1628520385681818
2018-09-13,1286.56005859375,0.005572797717336764,0.231190065
2018-09-14,1285.5999755859375,-0.0007462403339817403,0.2948356298181818
2018-09-15,1285.5999755859375,0.0,0.296777373
2018-09-16,1285.5999755859375,0.0,0.22893114406818182
2018-09-17,1277.5699462890625,-0.00624613367250193,0.17281938375000003
2018-09-18,1284.9100341796875,0.005745351095605811,0.16328380797619046
2018-09-19,1288.1500244140625,0.0025215697194267417,0.040368669757575755
2018-09-20,1299.4000244140625,0.008733454789256578,0.2695794679761905
2018-09-21,1298.1400146484375,-0.000969685810336296,0.2796806151742425
2018-09-22,1298.1400146484375,0.0,0.1776853608333333
2018-09-23,1298.1400146484375,0.0,0.15583824797619045
2018-09-24,1294.7099609375,-0.00264228332247074,0.13799795106709956
2018-09-25,1293.9100341796875,-0.0006178424372615954,0.2732019591666667
2018-09-26,1290.0799560546875,-0.0029600807040871535,0.18230716131190478
2018-09-27,1295.3199462890625,0.004061756180136156,0.2580533652285714
2018-09-28,1294.27001953125,-0.0008105539954205154,0.283722285
2018-09-29,1294.27001953125,0.0,0.27986248724999996
2018-09-30,1294.27001953125,0.0,0.20952686081190475
2018-10-01,1300.8399658203125,0.005076178996591407,0.22591802215352766
2018-10-02,1301.56005859375,0.0005535598477584003,0.3235183852777778
2018-10-03,1302.800048828125,0.0009526953644496405,0.3344248637666667
2018-10-04,1291.530029296875,-0.008650613377998773,0.3875944494159664
2018-10-05,1283.3399658203125,-0.0063413651179455854,0.29766536083333334
2018-10-06,1283.3399658203125,0.0,0.25760796386041085
2018-10-07,1283.3399658203125,0.0,0.25507358886041087
2018-10-08,1283.8699951171875,0.00041300770722596525,0.3166859682111111
2018-10-09,1283.5999755859375,-0.00021031687965056278,-0.13866735474573225
2018-10-10,1239.8299560546875,-0.03409942377980324,0.11947179275426772
2018-10-11,1214.2900390625,-0.02059953211120913,0.13546396347648992
2018-10-12,1233.6600341796875,0.015951703871459166,0.13258806508760104
2018-10-13,1233.6600341796875,0.0,0.13782566249999997
2018-10-14,1233.6600341796875,0.0,0.04904377525426773
2018-10-15,1224.489990234375,-0.007433201766489983,-0.01864623161111112
2018-10-16,1250.4599609375,0.0212088060418969,0.3279618086666667
2018-10-17,1251.6600341796875,0.0009597054521344184,0.3162016036423611
2018-10-18,1232.8299560546875,-0.015044083545689646,0.3196884893090278
2018-10-19,1236.0899658203125,0.002644330428226871,0.1746457593090278
2018-10-20,1236.0899658203125,0.0,0.07513445430902777
2018-10-21,1236.0899658203125,0.0,0.27167406364236113
2018-10-22,1231.02001953125,-0.004101599745369611,0.2729472523090278
2018-10-23,1225.8199462890625,-0.004224198761745179,0.24825661242202726
2018-10-24,1185.780029296875,-0.032663783219877285,0.040180697499999994
2018-10-25,1211.1099853515625,0.021361429125861697,0.19364276645833334
2018-10-26,1189.06005859375,-0.018206378466454343,0.38338829287361115
2018-10-27,1189.06005859375,0.0,0.19340923304702726
2018-10-28,1189.06005859375,0.0,0.19175403966527774
2018-10-29,1177.68994140625,-0.009562273247111674,0.16982856466527774
2018-10-30,1193.699951171875,0.013594418363213512,0.19858064999999997
2018-10-31,1208.8399658203125,0.01268326653911167,0.11708837604411765
2018-11-01,1219.800048828125,0.00906661205594328,0.08540623319512196
2018-11-02,1210.739990234375,-0.007427494860697936,0.2894904717784553
2018-11-03,1210.739990234375,0.0,0.15618712157257292
2018-11-04,1210.739990234375,0.0,0.2205783517784553
2018-11-05,1217.5,0.005583370352140182,0.13895648871078434
2018-11-06,1224.6700439453125,0.00588915313783378,0.409312625
2018-11-07,1252.449951171875,0.022683585153327135,0.37542580999999997
2018-11-08,1249.0799560546875,-0.002690722382985733,0.3893918392857143
2018-11-09,1237.3499755859375,-0.00939089640490276,0.3971992242857143
2018-11-10,1237.3499755859375,0.0,0.4021057842857143
2018-11-11,1237.3499755859375,0.0,0.41000987
2018-11-12,1211.5899658203125,-0.020818693396285504,0.3709507242857143
2018-11-13,1209.1500244140625,-0.0020138342798159403,0.19192713
2018-11-14,1199.77001953125,-0.00775751949172554,0.06009758156249999
2018-11-15,1212.5899658203125,0.010685336423118308,0.12476893107843137
2018-11-16,1213.72998046875,0.0009401485090356765,0.10973097014093136
2018-11-17,1213.72998046875,0.0,0.11467441514093137
2018-11-18,1213.72998046875,0.0,0.10421377514093137
2018-11-19,1193.489990234375,-0.01667585917796821,0.11739360514093136
2018-11-20,1169.93994140625,-0.019732087424964684,0.20152822214285715
2018-11-21,1171.2900390625,0.0011539888574341184,0.09205860416666667
2018-11-22,1171.2900390625,0.0,0.10607089230952381
2018-11-23,1161.4000244140625,-0.00844369397724365,0.06539865630952381
2018-11-24,1161.4000244140625,0.0,0.13435546916666666
2018-11-25,1161.4000244140625,0.0,0.05899512980952381
2018-11-26,1180.4599609375,0.0164111728282883,0.14741197714285711
2018-11-27,1186.550048828125,0.005159080436568431,0.2995638245880953
2018-11-28,1216.0899658203125,0.024895635056744636,0.2906042979214286
2018-11-29,1213.699951171875,-0.0019653271679002104,0.3633621604166667
2018-11-30,1225.18994140625,0.009466911672263878,0.3009447821133478
2018-12-01,1225.18994140625,0.0,0.3583189565133478
2018-12-02,1225.18994140625,0.0,0.3196027483633478
2018-12-03,1238.6300048828125,0.010969779478548602,0.28664495252525257
2018-12-04,1197.47998046875,-0.03322220861100145,0.08482649272058823
2018-12-05,1197.47998046875,0.0,0.024720533333333322
2018-12-06,1196.199951171875,-0.0010689358634404789,0.016749461470588242
