Date,LOCAL_PC1,LOCAL_PC2,LOCAL_PC3,LOCAL_PC4,LOCAL_PC5
2018-05-30,-0.06774107624640914,0.3799563405275577,-0.0733575646207307,-0.30880820230267336,0.3114766422866032
2018-05-31,-0.07452509771227525,-0.04903451426688668,-0.08546280064962586,0.10522009104810669,-0.14725362389344301
2018-06-01,-0.018075804081101265,-2.395701348483539,-0.1468051535130253,0.03985659877152252,-0.054351328397810005
2018-06-04,-0.04681225723872937,-0.8681699630585865,-0.09646293520339756,0.17459574070440403,-0.35548942097675973
2018-06-05,-0.036825282021651064,-1.2499811902773597,-0.09853068532740589,0.03800740003950394,0.12305195129199793
2018-06-06,-0.08642619281751557,0.660063166378573,-0.05980893448454406,-0.18487453183618843,0.05293317819115927
2018-06-07,-0.0884585777964994,1.2196075438467204,-0.04082957384958131,0.24374431417176307,-0.1865227736129876
2018-06-08,-0.05996562823193242,-0.05079327191879597,-0.0755132757972465,-0.04858149427784538,0.03981798883360518
2018-06-11,-0.04818071277030722,-0.6262209491723527,-0.0987032021347167,0.32696761924621126,-0.23269909950396067
2018-06-12,-0.08151775494033556,0.9105156325563234,-0.06822151385543622,0.11985747504903813,-0.21033090590020687
2018-06-13,-0.09249532395670486,1.3974023382352012,-0.0727235931189254,-0.33711748195417046,0.32429751473430807
2018-06-14,-0.014890997264242367,-2.3540659477476247,-0.11694629330076402,-0.011898782988204867,-0.03260667397212956
2018-06-15,-0.04741717516795474,-0.37245297486237533,-0.07658816694443314,0.26826935731879853,0.009636237338765839
2018-06-18,-0.04668332762730922,-0.4266111656086425,-0.09269207840328834,0.1697356050376369,-0.037191457808446536
2018-06-19,-0.06877831005561795,0.5867588944710375,-0.05716020296099141,-0.004644804434218112,0.3692332481918073
2018-06-20,-0.061396801791036,0.21080974057846508,-0.07255012305557443,-0.10552504932052197,0.12199702416623204
2018-06-21,-0.02757862446523362,-1.3202071794342394,-0.1308340650998463,0.11168283651088935,0.04417095421954402
2018-06-22,-0.058659120009699424,-0.49448866067455144,-0.1016798018786641,-0.24452350030549488,0.06417089519919314
2018-06-25,-0.11739113007451861,2.059023393789988,-0.03438160895674654,-0.006165031558250164,-0.2651832036147212
2018-06-26,-0.08263945336472067,1.3122366424360195,-0.028676145482495998,-0.03344551315735184,0.1151649705073986
2018-06-27,-0.013485859068047664,-1.7574887182305552,-0.1078360279736311,0.06759935547974609,0.2094092440135188
2018-06-28,-0.057665071175373325,-0.15842486740130174,-0.07669375806618815,-0.07920988575063641,-0.11378260661583929
2018-06-29,-0.054547476566271416,-0.5097789132701696,-0.10049095416418612,0.20765447922294702,-0.2591788642322987
2018-07-02,-0.042323645955650996,-0.9135365604999498,-0.115050657457446,0.3490572253873665,-0.2320547357362966
2018-07-03,-0.05499504036813168,-0.05322420168967114,-0.10717034939284155,-0.06607623295004449,0.11328916557803102
2018-07-04,-0.06563934229260544,0.1822216671916633,-0.08067246705885495,0.1063564203631324,-0.07181491555053389
2018-07-05,-0.08052091534378945,0.629709414959151,-0.05299778181255785,-0.16099072451943924,0.1453007681169743
2018-07-06,-0.0802806397555434,0.6259496420244064,-0.0701125107266038,-0.00904241790555102,-0.1452262800675383
2018-07-09,-0.059111989706732065,-0.5574785306893433,-0.1365636448282293,-0.2061231587163542,0.14985776607828905
2018-07-10,-0.06205697371750059,0.0670241890855236,-0.07137069886273299,-0.26675612949750455,0.13842285059251405
2018-07-11,-0.03805690243812143,-1.0714879565821396,-0.12335958414148612,0.3902751078905256,-0.30233145004619727
2018-07-12,-0.08141149509404191,0.9968748761110324,-0.054652460889827975,-0.13949580487596944,0.1280722828813502
2018-07-13,-0.06851876974769758,0.258365026586351,-0.06778576002867906,0.2907372510704995,-0.43814499059325485
2018-07-16,-0.0831529520275515,0.3745898272475008,-0.06203617698553325,-0.18103287381446045,0.055942341439513495
2018-07-17,-0.0615992141138832,0.4363604530750498,-0.0642647754160042,0.08248576387713627,0.08405601663865052
2018-07-18,-0.03994813529696003,-0.8569917876696265,-0.07287010580903697,0.23194392398339975,-0.18929683920861115
2018-07-19,-0.044548495486153174,-0.6341694731272368,-0.0881619189918725,0.32445736203106285,-0.1578512297387624
2018-07-20,-0.04030061900309829,-0.7632563510158148,-0.1073667598422987,-0.02138441027933474,0.2473474774471702
2018-07-23,-0.10779175341369727,1.5160869243076156,-0.03992616068307218,-0.24200614785134306,-0.09227085230281898
2018-07-24,-0.039643697148304166,-0.9566918243209693,-0.12494522524764301,0.22489457524689097,-0.10362612591818712
2018-07-25,-0.10541570555355656,1.7246369197920877,-0.03372933281004262,-0.3141655657147708,0.12350809439016468
2018-07-26,0.013976529851119296,-1.1505146880833665,-0.20864839138087415,0.37170653575388285,0.20041893729443241
2018-07-27,-0.047261748563276085,-0.20848867528595988,-0.09461662895914505,-0.06398522554172194,0.20974113833303884
2018-07-30,-0.06879862188426648,-0.23696397908174277,-0.09163504174211605,-0.16669721536870738,-0.045745555039419586
2018-07-31,-0.07309040682847574,0.2886115726789191,-0.07064664177196714,0.14574954486090932,-0.21262481107156037
2018-08-01,-0.03999368259357352,-0.5614127830502625,-0.11055236982826949,0.23367818578537114,0.07279992285036485
2018-08-02,-0.04259697717906815,-0.46049049884488297,-0.10165024811131479,0.002308984729064297,0.38521892601199315
2018-08-03,-0.046504427712752455,-0.5313821313551483,-0.08848594987085409,0.11382149494059915,-0.19196256326236477
2018-08-06,-0.05390641689573266,-0.5799680704393092,-0.1299798861503766,0.22359612688385813,-0.0988602180388834
2018-08-07,-0.0700476478999061,1.5937706051202238,-0.08256630570464236,-0.0535499555965498,0.24569514098438477
2018-08-08,-0.068852503043712,0.5115069079391467,-0.04593076188616074,0.9309501005937547,-0.5619417196903802
2018-08-09,-0.08227942213619126,0.5263255724982892,-0.07132671108311764,0.23454145620447225,-0.09856530733056658
2018-08-10,-0.14085067185249794,3.9128021738599466,-0.130902998892375,-0.5514779415283464,1.7480375793097018
2018-08-13,-0.2117937602296905,6.292665602823637,-0.00787760246313412,-0.20122968197975905,-0.18541130490462104
2018-08-14,-0.10447963536397775,1.8122367942060065,0.02675895633354097,-0.7851275149935456,0.12484229969982646
2018-08-15,0.028424150023425777,-3.657580431935035,-0.07597317596768491,0.800062231224811,-0.7485321945659593
2018-08-16,-0.09515689281266007,1.2335017934868395,-0.027979687763801192,-0.28536527630399033,0.10726763449435885
2018-08-17,-0.0015915264031971293,-2.9301534869077672,-0.17819129696581146,0.2976413797544516,-0.06277955233503645
2018-08-20,-0.017671139485176044,-1.4985888691358709,-0.15091209852235718,0.3247411296662465,-0.13720787987129368
2018-08-21,-0.1383146456013433,3.7463649662154705,-0.034165385638161724,-0.06241824376429159,0.10299009390282449
2018-08-22,-0.10728474540254533,2.196501655700326,-0.03790058201858462,0.4269265611805657,-0.35442352322286036
2018-08-23,-0.049013910640131254,-1.846909142621546,-0.0683961341056968,0.03577598358441189,-0.28560075335470525
2018-08-24,-0.06811093454304495,0.3269667628526704,-0.07982032242369123,-0.593324007445639,0.6386734807409117
2018-08-27,-0.06478097702496526,-0.14699384612251407,-0.10602961444199187,0.29168939822802864,-0.2807420251349065
2018-08-28,-0.060734934416829665,-0.25195971053254995,-0.10388392992031864,0.30760104392048804,-0.2862315109837516
2018-08-29,-0.06816237003782048,0.268654836511882,-0.1058814860503366,0.009553473460798259,0.15065841611680486
2018-08-30,-0.05132668757088089,-0.8658163203494078,-0.1330830259929306,0.1390189542459446,-0.12452127250122405
2018-08-31,-0.043233534256650996,0.20593923691052746,-0.09145579554942876,-0.46901357812459854,0.8770389435764843
2018-09-03,-0.04609209843178075,-0.7179633688248074,-0.09901589593976848,0.25067396602286607,-0.15717934649499068
2018-09-04,-0.09832930412258599,2.554295129571041,-0.05289544958134405,-0.11850665781054454,0.3737379030966188
2018-09-05,-0.1273705590153465,2.8181066642881105,-0.020522054521009744,0.08026919491329451,-0.40030924025025805
2018-09-06,-0.08496801040264144,0.05085991504531842,-0.02171529735274305,0.1693622247567297,-0.05053898520998176
2018-09-07,-0.030755144972600883,-1.1044961767895622,-0.06792136397672824,0.5848679637346017,-0.8075145266555109
2018-09-10,-0.018139590423504468,-2.3354995991037137,-0.12590329807228212,0.4042120751810816,-0.3018087231262039
2018-09-11,-0.10456777644506537,1.6790773999501327,-0.06578223466187812,-0.6828304530878558,0.5978920571419412
2018-09-12,-0.11131412760610801,2.321338983359214,-0.03101018850956269,-0.2984551130275443,0.2162286354190186
2018-09-13,-0.08096771395114444,1.4610449254879736,-0.0563065373382679,-0.209533775167651,0.14595699784798694
2018-09-14,-0.04904044612231642,-1.218247131128463,-0.09661861318627331,-0.1296497979748618,0.05038632880671523
2018-09-17,-0.08719881557204193,1.5431612148982572,-0.09813178503145144,0.024965446618242543,0.1252173576592414
2018-09-18,-0.06736866504853634,-0.5461008814045458,-0.0962429291073796,-0.30018573721978026,0.005025188043867082
2018-09-19,-0.0702141234100113,0.7005398040688168,-0.06668391690495239,-0.28180529454185943,0.2583903306627762
2018-09-20,-0.12343175963536755,1.5972630074625391,0.0031027894811525036,-0.48590374786382107,0.38882281163785626
2018-09-21,-0.06718499830639292,-0.29235132249836926,-0.099966438559227,0.19998399982280748,-0.46281974312263047
2018-09-24,-0.04424548686929566,0.11291308827160366,-0.06978489538961968,-0.2410277547514815,0.38621924356221127
2018-09-25,-0.04843304089744925,-0.33845990415594346,-0.10208170981394137,-0.24652940420415637,0.7197910515657151
2018-09-26,-0.06538147010642895,0.003986282329686383,-0.07219383611871981,0.20687515552731794,-0.5108833589143913
2018-09-27,-0.0637856515100735,-0.17978829977669375,-0.04632698866175698,-0.21079748899490244,0.017508694802401557
2018-09-28,-0.032935384255034755,-0.839727231073076,-0.1114720580776917,0.09169518308218759,0.025703975203164985
2018-10-01,-0.05157502307739813,-0.34013924101236753,-0.0805116663906428,-0.23795152861864716,0.11670157640012388
2018-10-02,-0.04744163950285884,0.09560301122299425,-0.10523396592840956,0.23302750012924298,0.051205147204080884
2018-10-03,-0.06996571497897375,0.1039867880963309,-0.05303022745349518,0.1056894759831499,-0.15023765703923028
2018-10-04,-0.04633474357663205,-0.5356604663808852,-0.10399842049735411,0.6912882599845876,-0.5487704980298882
2018-10-05,-0.09690865262470508,0.4677794815199024,-0.04199563212074886,-0.3768488868534879,0.21849949103464186
2018-10-08,-0.095759332086303,1.2440438109642662,-0.05137435150398566,-0.09713367521195983,-0.039475885504508784
2018-10-09,-0.0557476740556551,-0.18887043039044918,-0.08812677897490487,-0.23816645632498604,0.33378414352547336
2018-10-10,-0.06809354988410873,0.8100577277944493,-0.08181640446685792,0.3757174615139657,-0.1938876609559909
2018-10-11,-0.09439218091708197,1.3738857863632103,-0.04427031738109747,-0.4449280055164384,0.5433919726714943
2018-10-12,-0.09954895328707096,2.076909030635615,-0.052272874867451115,-0.05970330432609368,-0.20654937201310136
2018-10-15,-0.11097138820573965,2.513883764505034,-0.015662206568677547,-0.37209812684131305,0.3501775434732061
2018-10-16,-0.0767230845716609,0.5583220801792215,-0.056214656965603065,-0.19130496621834536,0.11480102677879446
2018-10-17,-0.10922971804817365,2.289151668550829,-0.0017622311418867853,-0.1034757336648206,0.0027570997258698237
2018-10-18,-0.06576953988420277,0.2645240915761868,-0.07845934836691978,0.17750207191733958,-0.26397477488944504
2018-10-19,-0.06661388862812054,-0.5464148206554372,-0.06530184386423364,-0.11416278509879413,-0.08367694102010227
2018-10-22,-0.06840576123045414,0.5535135185448398,-0.08513111905103096,-0.2766384512580142,0.42948997840575104
2018-10-23,-0.0553667700194668,0.03448931086054523,-0.08903311937082584,0.1959743543409901,-0.08653246543822288
2018-10-24,-0.0516468805085863,-0.23637169022668295,-0.07763638542997134,0.053036002975064875,-0.031668862227748146
2018-10-25,-0.06504881781866026,-0.3006684315273034,-0.04489740701582775,-0.04051020086288328,-0.14701566449870676
2018-10-26,-0.05316958224515456,-0.22903156012795164,-0.07898941573999255,0.05252111151280589,0.05722849391536294
2018-10-29,-0.06036298256035893,-0.04724073690113238,-0.070093395766406,0.08797092035906583,-0.12732478079889017
2018-10-30,-0.09440483187994453,1.6857261609101373,-0.034265172976728694,-0.26750396673419446,0.1689859962353014
2018-10-31,-0.02121259946547206,-1.6006390728761613,-0.12266666306571669,0.30276999168043384,-0.1610035273457253
2018-11-01,-0.10306816728429166,1.556800311416973,-0.05089753205772273,-0.15297716544744075,0.11701645204797047
2018-11-02,-0.12784647784195838,2.2650080742330876,-0.008774500994253248,0.02668204843741212,-0.18434159729117053
2018-11-05,-0.12663557542047865,2.9928117790212925,-0.005127178015943472,-0.16914499962368046,0.018516862116363494
2018-11-06,-0.09622776961266753,1.37869443597421,-0.06719284584041216,0.06597664616394516,-0.1990943335841962
2018-11-07,-0.09667809693051041,1.4124092105987633,-0.05322127349424649,-0.03838845688109792,-0.007118483715546492
2018-11-08,0.08836275282626194,-6.510497371754583,-0.2244872222340915,0.5578337514860793,-0.10246987346946458
2018-11-09,0.012012083427683787,-2.927268218948905,-0.12460469880297904,0.6652007183331252,-0.34542169434336134
2018-11-12,-0.039752135432403427,0.41354206210474154,-0.09473787375973204,0.05711026442760684,0.16061656184702203
2018-11-13,-0.060135427657776214,-0.02250259585359751,-0.08412572842394414,0.2010998100754616,-0.15632900414819947
2018-11-14,-0.030816212127527696,-2.3005329325524815,-0.13279751728117853,-0.2790380512423737,0.0026621589183838537
2018-11-15,-0.057548590685755165,-0.03609570361724802,-0.08181810060751601,-0.6244557162014138,0.6454498540005645
2018-11-16,-0.0021470019828365625,-3.4914950574300025,-0.09508621646750348,0.17628332711498182,-0.1639021992784053
2018-11-19,-0.11635766183520345,1.945655699598984,-0.038083861580855756,-0.16359273508820824,-0.16383771216277115
2018-11-20,-0.07576535337109626,0.7822258721492117,-0.061566110457110974,0.08646544280888657,0.05330130433782406
2018-11-21,-0.01634841997893673,-1.9384827582741613,-0.11390211773809064,-0.07989514686164678,0.1342662669366084
2018-11-22,-0.07219402864722578,1.48249932051825,-0.09089948487750411,0.002308366662361942,0.20537440714961464
2018-11-23,-0.06321743602665775,-0.027267619105799067,-0.07145599551923987,0.23804056885574268,-0.20886007677348925
2018-11-26,-0.07728125581121081,0.3508527242379337,-0.02406003918558228,0.3545944322269518,-0.39601169815757464
2018-11-27,-0.10943732356556746,2.2740342857970486,-0.040412333436467114,-0.18050849702783378,0.14096721610234653
2018-11-28,-0.06675945860402362,0.30945156517457434,-0.06928290285230493,0.01862723442562657,0.05455812729906502
2018-11-29,-0.05073726108065082,-1.1522057939231096,-0.09625777409329822,-0.26311398532358105,0.023716322468045656
2018-11-30,-0.07917195940331284,1.1986744624724628,-0.05353623793919229,0.30283148609413524,-0.18874013050659416
2018-12-03,-0.052970164487984646,-0.7155961835009622,-0.1050494953320201,-0.1801899611466106,0.05772234421140958
2018-12-04,-0.0016455314990865843,-2.6083739223146445,-0.1597455577025323,0.4122029951181394,-0.273627174758601
2018-12-05,-0.07018788602923375,0.23679394043794064,-0.06260023675962727,-0.18052745693582486,0.10712704070664084
2018-12-06,-0.06446028452794195,0.09887593349218286,-0.07861135941850504,0.19637711397201088,-0.10130242848038509
2018-12-07,-0.02884213987273776,-1.5292086430091292,-0.12078514514790577,-0.15839058125732033,0.20501368423483443
2018-12-10,-0.052636450634720514,-0.3985762402088147,-0.07940309248533126,0.16678767819739557,-0.16445231346469008
2018-12-11,-0.024247129708488736,-0.8298249855427329,-0.10935648637955582,-0.3625005265227206,0.9582774076265279
2018-12-12,-0.06839500300904179,0.5980400080057646,-0.08366899873344737,0.3111828659929077,-0.5857070702248907
2018-12-13,-0.12228867029301141,1.635624504907211,-0.02266313912590789,-0.1652629368153438,-0.23971703840362207
2018-12-14,-0.044482431212280696,-0.6016618728621526,-0.09247494519775552,0.30502057545448075,-0.1956447376936457
2018-12-17,-0.05998096067845522,-0.19273164048529282,-0.08243646718229518,-0.009491771173785602,-0.025812464265990907
2018-12-18,-0.06310053633191721,-0.06609477480397662,-0.06515384601707055,0.3450243249351187,-0.27751899800957164
