Date,EURUSD,GBPUSD,EURGEL,USDGEL,GELRUB,GELTRY,USDAMD,USDAZN,USDRUB,USDTRY
2022-05-06,1.0539740324020386,1.2364147901535034,3.1922,3.0015,22.8184,4.9033,463.5,1.7105,68.4894276,14.71725495
2022-05-09,1.053219199180603,1.2326656579971313,3.1665,3.0,23.2036,4.9701,474.35,1.7103,69.61080000000001,14.910300000000001
2022-05-10,1.056579828262329,1.2338824272155762,3.1634,3.005,23.2066,5.016,472.64,1.7107,69.735833,15.07308
2022-05-11,1.0532968044281006,1.2309207916259766,3.1533,3.0,22.1265,5.0402,466.87,1.7105,66.37950000000001,15.1206
2022-05-12,1.05124831199646,1.2234212160110474,3.1137,3.0,21.4637,5.0618,460.13,1.7107,64.3911,15.1854
2022-05-13,1.0379581451416016,1.220613718032837,3.1077,2.985,22.1539,5.1248,455.94,1.7105,66.1293915,15.297527999999998
2022-05-16,1.0400632619857788,1.2258507013320923,3.0771,2.95,21.7833,5.2058,454.99,1.699,64.26073500000001,15.35711
2022-05-17,1.0438958406448364,1.2324832677841187,3.1061,2.945,22.0732,5.3339,454.86,1.7105,65.005574,15.708335499999999
2022-05-18,1.0547856092453003,1.2484394311904907,3.0456,2.91,22.1059,5.3991,457.49,1.7107,64.328169,15.711381
2022-05-19,1.0472739934921265,1.2345831394195557,3.0596,2.89,21.2308,5.4141,459.4,1.7105,61.357012,15.646749000000002
2022-05-20,1.057898759841919,1.2462146282196045,3.0307,2.87,21.4603,5.4622,458.0,1.7,61.591061,15.676514000000001
2022-05-23,1.0569819211959839,1.2504063844680786,3.038,2.8422,20.4785,5.5295,455.73,1.7105,58.2039927,15.715944899999998
2022-05-24,1.0682048797607422,1.256754994392395,3.0485,2.84,20.3036,5.597,452.7,1.7107,57.662223999999995,15.895480000000001
2022-05-25,1.0736525058746338,1.2542959451675415,3.0171,2.825,21.2376,5.7127,450.71,1.7105,59.99622000000001,16.1383775
2022-05-26,1.0686614513397217,1.258610486984253,3.0295,2.825,22.7591,5.7139,447.17,1.7107,64.29445750000001,16.1417675
2022-05-27,1.0732953548431396,1.261734127998352,3.0626,2.855,23.1567,5.5989,448.18,1.7103,66.1123785,15.9848595
2022-05-30,1.0731456279754639,1.262833595275879,3.1684,2.94,21.6457,5.5057,448.18,1.7103,63.638358000000004,16.186758
2022-05-31,1.0773539543151855,1.2647020816802979,3.1555,2.94,21.223,5.5041,448.18,1.7107,62.395619999999994,16.182054
2022-06-01,1.0734105110168457,1.2608909606933594,3.1571,2.965,21.2965,5.4602,445.64,1.7105,63.1441225,16.189493
2022-06-02,1.0654165744781494,1.2483147382736206,3.1701,2.95,21.362,5.5116,445.64,1.7107,63.0179,16.25922
2022-06-03,1.0751069784164429,1.2579249143600464,3.1192,2.91,21.6489,5.573,440.15,1.7105,62.998299,16.21743
2022-06-06,1.0726046562194824,1.249230146408081,3.1066,2.905,21.0923,5.6382,437.62,1.7107,61.2731315,16.378971
2022-06-07,1.0691413879394531,1.2523481845855713,3.1188,2.915,21.063,5.674,433.87,1.7105,61.398644999999995,16.539710000000003
2022-06-08,1.0698620080947876,1.2587324380874634,3.1124,2.905,20.7073,5.8257,430.79,1.7107,60.154706499999996,16.9236585
2022-06-09,1.071765422821045,1.254028558731079,3.1269,2.9106,19.6193,5.7682,426.85,1.6983,57.10393458,16.78892292
2022-06-10,1.0619205236434937,1.2492972612380981,3.0441,2.895,20.0059,5.8266,421.95,1.7107,57.917080500000004,16.868007
2022-06-13,1.0489987134933472,1.2274909019470215,3.0175,2.9,19.718,5.877,418.64,1.7105,57.1822,17.0433
2022-06-14,1.0415147542953491,1.2144765853881836,3.0151,2.895,20.0917,5.8913,419.63,1.7107,58.165471499999995,17.0553135
2022-06-15,1.0440592765808105,1.201258897781372,3.0073,2.88,19.1604,5.909,424.42,1.7105,55.181951999999995,17.01792
2022-06-16,1.0456204414367676,1.2174336910247803,3.0378,2.88,19.8074,5.9347,424.42,1.7107,57.045312,17.091936
2022-06-17,1.0546854734420776,1.2354830503463745,3.0129,2.87,19.573,5.964,425.3,1.7105,56.174510000000005,17.116680000000002
2022-06-20,1.049141764640808,1.2228227853775024,3.0161,2.87,19.2267,5.9628,425.3,1.7105,55.180629,17.113236
2022-06-21,1.0520778894424438,1.225174903869629,3.0154,2.865,18.6963,5.9789,417.01,1.7107,53.5648995,17.129548500000002
2022-06-22,1.053263545036316,1.2266627550125122,3.0322,2.87,18.9669,5.9615,412.62,1.7105,54.435003,17.109505000000002
2022-06-23,1.0564124584197998,1.225084900856018,3.0572,2.905,18.6542,5.9024,410.82,1.7107,54.190450999999996,17.146472
2022-06-24,1.052011489868164,1.2260762453079224,3.0712,2.91,18.2465,5.7337,408.56,1.7105,53.09731500000001,16.685067
2022-06-27,1.0566133260726929,1.228244662284851,3.0797,2.91,18.0306,5.6105,420.0,1.699,52.469046,16.326555000000003
2022-06-28,1.0580891370773315,1.2267379760742188,3.0928,2.915,18.2908,5.6233,408.39,1.7107,53.317682000000005,16.3919195
2022-06-29,1.0523545742034912,1.2189769744873047,3.043,2.915,17.9086,5.6396,408.39,1.7105,52.203569,16.439434
2022-06-30,1.04465913772583,1.2131799459457397,3.0607,2.92,18.7292,5.6492,407.21,1.7107,54.689263999999994,16.495664
2022-07-01,1.0477677583694458,1.2160863876342773,2.9931,2.83,18.8312,5.7598,407.95,1.7105,53.292296,16.300234
2022-07-04,1.0433948040008545,1.2102727890014648,2.981,2.82,19.5965,5.792,407.95,1.7105,55.26212999999999,16.33344
2022-07-05,1.0433186292648315,1.211445689201355,2.9252,2.85,21.8021,5.879,407.52,1.7107,62.135985,16.75515
2022-07-06,1.0257673263549805,1.19491446018219,2.9316,2.88,22.4391,5.9039,408.2,1.7105,64.624608,17.003232
2022-07-07,1.0186411142349243,1.1923214197158813,2.9004,2.855,21.8166,5.9755,409.38,1.7107,62.286393000000004,17.0600525
2022-07-08,1.0169836282730103,1.2028049230575562,2.9022,2.85,22.6391,5.9855,410.67,1.7105,64.521435,17.058675
2022-07-11,1.0166114568710327,1.2016630172729492,2.8661,2.855,22.6356,6.0054,410.96,1.7107,64.624638,17.145417
2022-07-12,1.004752516746521,1.1900936365127563,2.8761,2.84,20.3943,5.9862,410.96,1.7103,57.919812,17.000808
2022-07-13,1.0033109188079834,1.1877753734588623,2.847,2.83,20.4014,6.0724,411.84,1.7107,57.735962,17.184892
2022-07-14,1.0032706260681152,1.186380386352539,2.8245,2.82,20.4028,6.1088,412.63,1.7107,57.535895999999994,17.226816
2022-07-15,1.0025665760040283,1.1839643716812134,2.8445,2.82,20.0943,6.0928,413.42,1.7105,56.665926,17.181696
2022-07-18,1.009631872177124,1.1888344287872314,2.8499,2.81,20.1654,6.1269,415.05,1.7107,56.66477400000001,17.216589
2022-07-19,1.0145177841186523,1.194828748703003,2.8627,2.8,20.0595,6.1926,415.35,1.7105,56.166599999999995,17.33928
2022-07-20,1.0231330394744873,1.2003505229949951,2.8394,2.79,19.9529,6.2313,415.6,1.7107,55.668591,17.385327
2022-07-21,1.0182781219482422,1.1971746683120728,2.8383,2.775,20.4193,6.3019,414.84,1.7105,56.663557499999996,17.4877725
2022-07-22,1.0221081972122192,1.1996161937713623,2.8231,2.765,20.896,6.3276,413.1,1.7107,57.777440000000006,17.495814000000003
2022-07-25,1.0200231075286865,1.1986957788467407,2.8256,2.7648,21.0322,6.3461,411.32,1.7105,58.14982656,17.54569728
2022-07-26,1.022494912147522,1.2055164575576782,2.811,2.7522,21.648,6.3662,409.28,1.7107,59.5796256,17.52105564
2022-07-27,1.0129557847976685,1.2036880254745483,2.8004,2.745,21.3489,6.4264,407.85,1.7105,58.60273050000001,17.640468000000002
2022-07-28,1.0209290981292725,1.2163082361221313,2.8192,2.74,22.614,6.4175,406.69,1.7107,61.962360000000004,17.58395
2022-07-29,1.0192328691482544,1.2173447608947754,2.7946,2.735,22.6225,6.4662,407.71,1.7105,61.87253749999999,17.685056999999997
2022-08-01,1.0208247900009155,1.2167373895645142,2.8069,2.71,22.6793,6.485,408.0,1.7107,61.460903,17.57435
2022-08-02,1.0261356830596924,1.2254151105880737,2.7601,2.715,22.2391,6.5183,406.97,1.7105,60.3791565,17.6971845
2022-08-03,1.015568733215332,1.2142995595932007,2.775,2.71,22.4438,6.5223,406.45,1.7105,60.822697999999995,17.675433
2022-08-04,1.015764594078064,1.2138278484344482,2.7819,2.69,22.8465,6.54,405.82,1.7,61.457085,17.5926
2022-08-05,1.024779200553894,1.215849757194519,2.7387,2.69,22.2018,6.5725,406.14,1.7107,59.72284199999999,17.680025
2022-08-08,1.0170871019363403,1.2059526443481445,2.7425,2.69,22.8601,6.5728,406.61,1.7105,61.493669,17.680832
2022-08-09,1.0197629928588867,1.208473801612854,2.7417,2.685,22.2243,6.5775,406.28,1.7107,59.6722455,17.6605875
2022-08-10,1.0208144187927246,1.207423210144043,2.7859,2.68,22.7924,6.5406,405.78,1.7105,61.08363200000001,17.528808
2022-08-11,1.0300782918930054,1.2212995290756226,2.7598,2.675,22.3616,6.6183,406.09,1.7107,59.81728,17.703952499999996
2022-08-12,1.0316723585128784,1.2196162939071655,2.7902,2.72,22.469,6.5093,405.91,1.7105,61.115680000000005,17.705296
2022-08-15,1.0256409645080566,1.2127974033355713,2.8042,2.76,22.1453,6.4222,406.19,1.7105,61.121027999999995,17.725272
2022-08-16,1.0161981582641602,1.205690860748291,2.7968,2.75,22.2254,6.4307,406.09,1.6983,61.11985,17.684425
2022-08-17,1.0170663595199585,1.209818959236145,2.7995,2.75,21.864,6.4408,405.96,1.7105,60.126000000000005,17.7122
2022-08-18,1.0180189609527588,1.2045146226882935,2.7692,2.745,21.7226,6.4775,405.79,1.7107,59.628537,17.7807375
2022-08-19,1.0089900493621826,1.193274736404419,2.795,2.755,21.3708,6.4245,405.15,1.7105,58.876554,17.6994975
2022-08-22,1.0035223960876465,1.1818095445632935,2.7437,2.76,21.6502,6.4572,405.46,1.7107,59.754552,17.821872
2022-08-23,0.9939467906951904,1.1766505241394043,2.7658,2.775,21.5788,6.4403,404.93,1.7107,59.881170000000004,17.8718325
2022-08-24,0.9966909885406494,1.18327796459198,2.7802,2.79,21.1681,6.4207,404.87,1.7107,59.058999,17.913753
2022-08-25,0.9969095587730408,1.1791757345199585,2.8124,2.82,21.2805,6.3626,404.94,1.7105,60.01101,17.942531999999996
2022-08-26,0.9971283078193665,1.1824007034301758,2.7941,2.805,21.3671,6.3885,404.82,1.7107,59.9347155,17.9197425
2022-08-29,0.993867814540863,1.1694538593292236,2.8136,2.815,21.8041,6.378,405.12,1.7105,61.3785415,17.95407
2022-08-30,1.0014019012451172,1.172250509262085,2.8785,2.875,20.7461,6.2423,404.77,1.7107,59.645037499999994,17.9466125
2022-08-31,1.0025062561035156,1.1659767627716064,2.8864,2.87,20.9389,6.2498,404.56,1.7105,60.094643000000005,17.936926
2022-09-01,1.003905177116394,1.1598505973815918,2.839,2.855,20.9776,6.2973,404.74,1.7106,59.891048,17.9787915
2022-09-02,0.995232880115509,1.154894471168518,2.836,2.85,20.8839,6.3008,404.59,1.699,59.519115000000006,17.95728
2022-09-05,0.9909427762031555,1.1474601030349731,2.8483,2.832,21.2758,6.2681,403.3,1.6983,60.2530656,17.751259199999996
2022-09-06,0.9952229857444763,1.156644344329834,2.8075,2.835,21.4841,6.3466,404.8,1.7105,60.9074235,17.992611
2022-09-07,0.9897951483726501,1.151185154914856,2.825,2.825,21.3926,6.3697,404.9,1.7107,60.434095000000006,17.9944025
2022-09-08,0.9995701909065247,1.1519808769226074,2.8186,2.82,21.6584,6.3735,404.5,1.7025,61.076688,17.97327
2022-09-09,1.0012015104293823,1.1521600484848022,2.821,2.81,21.7537,6.4089,405.32,1.7107,61.127897,18.009009
2022-09-12,1.0071406364440918,1.1619395017623901,2.833,2.8,21.5203,6.4255,405.32,1.699,60.25683999999999,17.9914
2022-09-13,1.0129557847976685,1.1689754724502563,2.8315,2.81,20.9568,6.3564,405.71,1.699,58.888608000000005,17.861484
2022-09-14,0.9982032775878906,1.1506155729293823,2.79,2.795,21.0954,6.4428,405.7,1.7107,58.961643,18.007626
2022-09-15,0.9984025359153748,1.1544944047927856,2.795,2.795,21.0601,6.4536,411.14,1.7105,58.862979499999994,18.037812
2022-09-16,0.9988313317298889,1.1452654600143433,2.8248,2.79,21.4601,6.405,415.53,1.7107,59.873679,17.86995
2022-09-19,1.002234935760498,1.1433144807815552,2.8059,2.8,21.3043,6.4367,415.72,1.7105,59.65204,18.022759999999998
2022-09-20,1.0029587745666504,1.1443217992782593,2.83,2.815,21.68,6.4216,416.75,1.7107,61.029199999999996,18.076804
2022-09-21,0.997078537940979,1.138057827949524,2.794,2.8,21.6889,6.4631,415.72,1.7105,60.728919999999995,18.09668
2022-09-22,0.983071506023407,1.1255937814712524,2.792,2.8,21.263,6.4625,415.97,1.7107,59.5364,18.095
2022-09-23,0.9841550588607788,1.126417875289917,2.738,2.79,20.4943,6.4381,416.27,1.699,57.179097,17.962299
2022-09-26,0.968992292881012,1.0797386169433594,2.6986,2.809,20.6999,6.4813,413.05,1.7105,58.146019100000004,18.205971700000003
2022-09-27,0.9623712301254272,1.077284336090088,2.7199,2.805,20.782,6.4339,409.82,1.7105,58.293510000000005,18.047089500000002
2022-09-28,0.9596191644668579,1.072754144668579,2.759,2.8048,20.5182,6.516,408.04,1.699,57.54944736,18.276076800000002
2022-09-29,0.9708172082901001,1.0835996866226196,2.773,2.805,20.3761,6.5127,405.93,1.7105,57.15496050000001,18.2681235
2022-09-30,0.9829555749893188,1.1169440746307373,2.768,2.795,21.4074,6.5371,405.65,1.7107,59.83368299999999,18.2711945
2022-10-03,0.9792688488960266,1.114057183265686,2.7409,2.79,20.531,6.5645,406.21,1.7105,57.28149,18.314955
2022-10-04,0.9832068681716919,1.1334141492843628,2.7703,2.775,20.9964,6.6074,406.49,1.699,58.265010000000004,18.335535
2022-10-05,0.998432457447052,1.1451343297958374,2.7373,2.77,21.7968,6.5554,405.68,1.7107,60.377136,18.158458
2022-10-06,0.9910998940467834,1.13553786277771,2.7072,2.765,21.6071,6.6328,405.46,1.7105,59.7436315,18.339692
2022-10-07,0.9789045453071594,1.1162084341049194,2.7329,2.77,22.0043,6.5359,404.0,1.699,60.951911,18.104443
2022-10-10,0.9735012650489807,1.1072726249694824,2.6726,2.755,23.0185,6.6575,404.3,1.7105,63.415967499999994,18.341412499999997
2022-10-11,0.9710057377815247,1.1076405048370361,2.6683,2.75,23.6708,6.6741,404.02,1.7107,65.0947,18.353775
2022-10-12,0.9700167775154114,1.0967799425125122,2.6681,2.7495,22.8766,6.6645,403.73,1.7105,62.899211699999995,18.32404275
2022-10-13,0.9707984328269958,1.11055588722229,2.6735,2.735,23.2549,6.6866,403.91,1.699,63.6021515,18.287851
2022-10-14,0.975134015083313,1.1303905248641968,2.6554,2.7322,22.7875,6.7066,403.94,1.7105,62.26000750000001,18.323772520000002
2022-10-17,0.973937451839447,1.124416708946228,2.6809,2.725,22.6286,6.725,404.13,1.7107,61.662935,18.325625
2022-10-18,0.9846396446228027,1.1353960037231445,2.6855,2.725,22.428,6.7317,403.96,1.699,61.1163,18.3438825
2022-10-19,0.9863878488540649,1.134429931640625,2.7023,2.765,22.068,6.6487,403.99,1.7107,61.01802000000001,18.3836555
2022-10-20,0.9766482710838318,1.1211013793945312,2.6757,2.735,22.4011,6.71,403.59,1.699,61.267008499999996,18.35185
2022-10-21,0.9778899550437927,1.1221455335617065,2.6965,2.7348,22.4027,6.7111,403.59,1.7107,61.26690395999999,18.35351628
2022-10-24,0.9860085844993591,1.1344685554504395,2.6956,2.73,22.5692,6.727,402.33,1.7107,61.613915999999996,18.364710000000002
2022-10-25,0.9886503219604492,1.1307740211486816,2.7252,2.735,22.5282,6.711,400.91,1.699,61.61462699999999,18.354585
2022-10-26,0.9963731169700623,1.146223783493042,2.7712,2.75,21.9928,6.6754,399.38,1.7107,60.480199999999996,18.35735
2022-10-27,1.009193778038025,1.1638191938400269,2.7246,2.735,22.13,6.7139,396.7,1.7105,60.525549999999996,18.362516499999998
2022-10-28,0.9967803955078125,1.1566041707992554,2.7653,2.775,22.1748,6.6122,395.53,1.699,61.535070000000005,18.348854999999997
2022-10-31,0.9955002665519714,1.159595012664795,2.7127,2.7448,22.4664,6.6883,401.8,1.7103,61.66577472,18.35804584
2022-11-01,0.9886307716369629,1.146815299987793,2.6956,2.73,22.4782,6.7151,401.7,1.7107,61.365486000000004,18.332223
2022-11-02,0.9877909421920776,1.1489498615264893,2.7051,2.755,22.1481,6.6865,395.37,1.7105,61.0180155,18.421307499999998
2022-11-03,0.9814409017562866,1.1384334564208984,2.6474,2.715,22.8212,6.6865,395.34,1.7005,61.959558,18.153847499999998
2022-11-04,0.9749630093574524,1.1171187162399292,2.6942,2.705,22.7765,6.7695,395.52,1.7105,61.610432499999995,18.3114975
2022-11-07,0.9928810596466064,1.1331573724746704,2.7001,2.695,22.6392,6.7536,395.52,1.7107,61.012643999999995,18.200951999999997
2022-11-08,1.0018634796142578,1.1517950296401978,2.7144,2.695,22.326,6.787,396.25,1.7005,60.168569999999995,18.290965
2022-11-09,1.008084774017334,1.1552680730819702,2.6982,2.695,22.4918,6.8017,394.66,1.7107,60.615401,18.3305815
2022-11-10,1.0019538402557373,1.1368157863616943,2.7757,2.7188,22.3057,6.7192,395.27,1.6997,60.644737160000005,18.26816096
2022-11-11,1.0192224979400635,1.1695632934570312,2.7743,2.68,22.4501,6.8404,396.12,1.7107,60.166268,18.332272
2022-11-14,1.0328551530838013,1.1799131631851196,2.7671,2.68,22.756,6.8452,395.93,1.7105,60.98608,18.345136
2022-11-15,1.0319278240203857,1.175249695777893,2.7937,2.7,22.2664,6.8015,395.93,1.7107,60.11928,18.364050000000002
2022-11-16,1.0357863903045654,1.1880435943603516,2.811,2.705,22.3265,6.7854,395.14,1.7005,60.3931825,18.354507
2022-11-17,1.0395010709762573,1.191525936126709,2.792,2.695,22.2983,6.7985,395.53,1.7107,60.0939185,18.3219575
2022-11-18,1.036172866821289,1.1860145330429077,2.7772,2.69,22.4779,6.8216,395.5,1.7107,60.465551000000005,18.350103999999998
2022-11-21,1.0330898761749268,1.1886366605758667,2.7497,2.685,22.6675,6.8426,395.5,1.7105,60.8622375,18.372381
2022-11-22,1.0245691537857056,1.1827600002288818,2.7661,2.685,22.2978,6.8414,394.79,1.7107,59.869592999999995,18.369159
2022-11-23,1.0311086177825928,1.1894567012786865,2.8118,2.705,22.3357,6.7906,394.93,1.7005,60.4180685,18.368573
2022-11-24,1.0416233539581299,1.2073503732681274,2.8154,2.705,22.0255,6.7878,394.93,1.7103,59.57897750000001,18.360999
2022-11-25,1.040810227394104,1.2113430500030518,2.7807,2.675,22.4732,6.858,395.05,1.7107,60.11580999999999,18.345149999999997
2022-11-28,1.0367528200149536,1.2054728269577026,2.7703,2.68,22.932,6.857,395.92,1.7105,61.45776,18.37676
2022-11-29,1.034554123878479,1.1960291862487793,2.7728,2.685,22.364,6.852,395.12,1.7107,60.047340000000005,18.39762
2022-11-30,1.0324499607086182,1.1946860551834106,2.7937,2.685,22.76,6.8344,395.12,1.7,61.110600000000005,18.350364
2022-12-01,1.042535424232483,1.207749843597412,2.8455,2.7038,22.6434,6.8114,395.35,1.6992,61.22322492000001,18.41666332
2022-12-02,1.052842140197754,1.2259259223937988,2.8136,2.67,23.2593,6.8874,395.0,1.7107,62.102331,18.389358
2022-12-05,1.0544185638427734,1.2297248840332031,2.7959,2.665,23.3305,6.8973,395.91,1.7018,62.175782500000004,18.381304500000002
2022-12-06,1.0496923923492432,1.2192445993423462,2.7952,2.67,23.5942,6.885,395.59,1.7,62.996514,18.382949999999997
2022-12-07,1.0469011068344116,1.2133007049560547,2.8222,2.6863,23.0868,6.8631,395.72,1.7107,62.01807084000001,18.43634553
2022-12-08,1.051325798034668,1.2212398052215576,2.828,2.6788,23.675,6.8747,395.15,1.7105,63.42059,18.41594636
2022-12-09,1.0559661388397217,1.2236007452011108,2.7852,2.645,23.3209,6.9591,395.88,1.7,61.683780500000005,18.4068195
2022-12-12,1.0522217750549316,1.2239153385162354,2.8172,2.6737,23.6637,6.8874,395.53,1.7,63.269634690000004,18.414841380000002
2022-12-13,1.0541739463806152,1.2270842790603638,2.8116,2.645,23.5821,6.8713,395.75,1.7107,62.3746545,18.1745885
2022-12-14,1.062665343284607,1.235666275024414,2.8147,2.635,24.4145,6.976,394.13,1.7,64.3322075,18.38176
2022-12-15,1.0676347017288208,1.2419428825378418,2.827,2.66,24.3118,6.9282,394.26,1.7107,64.66938800000001,18.429012
2022-12-16,1.064056158065796,1.2189176082611084,2.8048,2.65,24.4853,6.9791,394.45,1.7105,64.886045,18.494615
2022-12-19,1.05850350856781,1.2160272598266602,2.7881,2.629,25.6529,6.998,394.29,1.7107,67.4414741,18.397742
2022-12-20,1.0614584684371948,1.2153326272964478,2.7933,2.63,26.5382,6.9973,393.73,1.7,69.79546599999999,18.402898999999998
2022-12-21,1.062699317932129,1.2189176082611084,2.7886,2.63,27.3597,7.0075,393.97,1.7105,71.956011,18.429725
2022-12-22,1.0610079765319824,1.2077397108078003,2.8124,2.655,25.542,6.9303,394.07,1.7107,67.81401,18.3999465
2022-12-23,1.060333013534546,1.203992486000061,2.8233,2.66,26.2407,6.9253,393.81,1.7105,69.800262,18.421298
2022-12-26,1.0667804479599,1.206000566482544,2.8719,2.7,25.3235,6.8358,393.0,1.7107,68.37345,18.45666
2022-12-27,1.064022183418274,1.2084153890609741,2.8403,2.67,26.0501,6.9009,393.6,1.7105,69.553767,18.425403
2022-12-28,1.0637166500091553,1.2027326822280884,2.8653,2.68,26.9487,6.8808,393.27,1.7107,72.222516,18.440544
2022-12-29,1.062925100326538,1.2028483152389526,2.8465,2.67,27.1664,6.9109,393.41,1.7,72.534288,18.452102999999997
2022-12-30,1.066075325012207,1.2056326866149902,2.89,2.7,27.3234,6.8455,394.5,1.7012,73.77318,18.482850000000003
2023-01-02,1.0709733963012695,1.2120330333709717,2.8414,2.665,26.2946,6.9304,393.57,1.7107,70.075109,18.469516
2023-01-03,1.0677714347839355,1.206287145614624,2.8116,2.665,26.7946,6.9299,394.69,1.7105,71.407609,18.4681835
2023-01-04,1.0546854734420776,1.1969740390777588,2.8299,2.67,26.9803,6.9274,394.49,1.7,72.037401,18.496157999999998
2023-01-05,1.0606365203857422,1.2057054042816162,2.8088,2.67,26.85,6.9359,396.0,1.7105,71.6895,18.518853
2023-01-06,1.0522217750549316,1.1912277936935425,2.8419,2.67,26.8006,6.9325,396.0,1.7107,71.557602,18.509775
2023-01-09,1.0656323432922363,1.2116365432739258,2.8536,2.66,25.9369,6.9598,394.93,1.7105,68.99215400000001,18.513068
2023-01-10,1.073318362236023,1.2184869050979614,2.8445,2.65,25.948,6.9921,395.52,1.7107,68.76219999999999,18.529065
2023-01-11,1.0738946199417114,1.2154507637023926,2.8447,2.645,25.4834,7.0057,396.5,1.7,67.403593,18.5300765
2023-01-12,1.0766000747680664,1.2159533500671387,2.8693,2.645,25.2873,7.0041,396.0,1.7107,66.8849085,18.5258445
2023-01-13,1.0860239267349243,1.2217769622802734,2.8638,2.6448,24.7941,7.0082,396.0,1.7,65.57543568,18.53528736
2023-01-16,1.082461953163147,1.2226732969284058,2.8554,2.64,25.6993,7.0264,396.0,1.7107,67.846152,18.549696
2023-01-17,1.0830129384994507,1.2207776308059692,2.848,2.64,25.6058,6.9947,396.5,1.7,67.599312,18.466008000000002
2023-01-18,1.0793308019638062,1.228471040725708,2.8383,2.63,25.8351,7.0389,396.02,1.7107,67.946313,18.512307
2023-01-19,1.0797853469848633,1.2347661256790161,2.8486,2.631,26.0298,7.0359,395.75,1.7,68.4844038,18.5114529
2023-01-20,1.083388328552246,1.2393262386322021,2.8437,2.62,25.7045,7.0651,395.77,1.7107,67.34579000000001,18.510562
2023-01-23,1.086507797241211,1.240633249282837,2.8428,2.615,26.0266,7.0963,395.64,1.7105,68.05955900000001,18.5568245
2023-01-24,1.0874292850494385,1.2379761934280396,2.8772,2.6442,26.2675,7.0437,395.5,1.7,69.4565235,18.62495154
2023-01-25,1.088814616203308,1.232923984527588,2.8848,2.6425,26.2015,7.0312,396.02,1.7105,69.23746375,18.579946
2023-01-26,1.0922038555145264,1.2412492036819458,2.8366,2.605,26.3828,7.1198,395.65,1.7,68.727194,18.547079
2023-01-27,1.0894432067871094,1.2415266036987305,2.8586,2.63,26.9011,7.0706,396.13,1.7025,70.749893,18.595678
2023-01-30,1.0871455669403076,1.2400301694869995,2.8249,2.605,26.4773,7.1156,396.13,1.7,68.9733665,18.536137999999998
2023-01-31,1.0850694179534912,1.2353609800338745,2.8458,2.62,26.58,7.0834,396.25,1.7105,69.6396,18.558508
2023-02-01,1.0860947370529175,1.2308903932571411,2.8681,2.61,26.4198,7.1064,396.25,1.7,68.95567799999999,18.547704
2023-02-02,1.1012852191925049,1.2390038967132568,2.8475,2.61,26.4839,7.1047,396.63,1.7,69.12297899999999,18.543267
2023-02-03,1.0905125141143799,1.222299575805664,2.817,2.61,26.7091,7.1148,396.63,1.7,69.710751,18.569627999999998
2023-02-06,1.079086184501648,1.2045146226882935,2.8005,2.61,27.0304,7.1129,396.63,1.7,70.54934399999999,18.564669
2023-02-07,1.0730764865875244,1.2026747465133667,2.8102,2.62,27.036,7.0865,396.63,1.7,70.83432,18.56663
2023-02-08,1.0729728937149048,1.2054582834243774,2.8111,2.625,27.2539,7.0764,396.75,1.7,71.5414875,18.57555
2023-02-09,1.0715816020965576,1.2071462869644165,2.8343,2.64,27.3086,7.0355,395.75,1.7,72.094704,18.57372
2023-02-10,1.0742292404174805,1.2116806507110596,2.8081,2.63,27.4317,6.9895,396.25,1.7,72.145371,18.382385
2023-02-13,1.0677714347839355,1.2052258253097534,2.8303,2.64,27.3628,7.0388,395.88,1.7107,72.237792,18.582432
2023-02-14,1.0730419158935547,1.215214490890503,2.8233,2.63,27.6156,7.0662,395.5,1.7,72.629028,18.584106
2023-02-15,1.0735719203948975,1.2174336910247803,2.8005,2.62,27.8702,7.0945,395.5,1.7107,73.019924,18.587590000000002
2023-02-16,1.0691757202148438,1.2039779424667358,2.779,2.605,28.2955,7.1356,393.52,1.7105,73.7097775,18.588238
2023-02-17,1.0665756464004517,1.197533130645752,2.8181,2.6351,28.0856,7.0682,392.89,1.6995,74.00836456,18.62541382
2023-02-20,1.0684444904327393,1.2029786109924316,2.7773,2.6,28.1796,7.1623,392.89,1.7107,73.26696,18.62198
2023-02-21,1.068261981010437,1.2039200067520142,2.8077,2.6369,28.4179,7.0764,391.68,1.7105,74.93516050999999,18.659759159999997
2023-02-22,1.065200924873352,1.2109322547912598,2.7616,2.605,28.5741,7.1389,390.48,1.7107,74.4355305,18.5968345
2023-02-23,1.0605803728103638,1.204993486404419,2.7922,2.635,28.7432,7.0682,391.0,1.7105,75.738332,18.624706999999997
2023-02-24,1.0598047971725464,1.2017786502838135,2.742,2.6,28.8425,7.1604,389.42,1.7107,74.99050000000001,18.61704
2023-02-27,1.0554758310317993,1.1952428817749023,2.7472,2.59,28.5411,7.1921,389.06,1.7105,73.921449,18.627539
2023-02-28,1.0611205101013184,1.2061562538146973,2.7339,2.585,28.6433,7.2046,389.3,1.7107,74.0429305,18.623891
2023-03-01,1.0577309131622314,1.2033549547195435,2.7468,2.575,28.8314,7.2335,389.01,1.7103,74.240855,18.626262500000003
2023-03-02,1.066894292831421,1.2029930353164673,2.7232,2.57,29.1924,7.2414,388.95,1.7107,75.024468,18.610397999999996
2023-03-03,1.0599732398986816,1.1951572895050049,2.7324,2.57,29.1441,7.2244,388.17,1.7105,74.900337,18.566708
