Date,TIBR,TIBR1M,TIBR3M,TIBR6M
2022-11-16,11.0,11.0469,11.1489,11.3062
2022-11-17,11.0,11.0486,11.1489,11.3062
2022-11-18,11.0,11.0486,11.1489,11.3062
2022-11-21,10.92,11.0483,11.1471,11.3028
2022-11-22,10.97,11.0424,11.148,11.304
2022-11-24,11.0,11.0439,11.147,11.3054
2022-11-25,11.0,11.0439,11.147,11.3054
2022-11-28,11.0,11.0436,11.1453,11.302
2022-11-29,11.0,11.0402,11.147,11.3037
2022-11-30,11.0,11.042,11.147,11.3054
2022-12-01,11.0,11.042,11.1453,11.3054
2022-12-02,11.0,11.042,11.1453,11.3037
2022-12-05,11.0,11.0383,11.1453,11.302
2022-12-06,11.0,11.0402,11.1453,11.3037
2022-12-07,11.0,11.042,11.1453,11.3037
2022-12-08,11.0,11.042,11.1453,11.3037
2022-12-09,11.0,11.042,11.1462,11.3037
2022-12-12,11.0,11.0383,11.1462,11.302
2022-12-13,11.0,11.0402,11.1473,11.3037
2022-12-14,11.0,11.042,11.1473,11.3037
2022-12-15,11.0,11.042,11.1473,11.3037
2022-12-16,11.0,11.042,11.1473,11.3037
2022-12-19,11.0,11.0383,11.1473,11.302
2022-12-20,11.0,11.0402,11.1473,11.3037
2022-12-21,11.0,11.042,11.1473,11.3037
2022-12-22,11.0,11.0447,11.1473,11.3037
2022-12-23,11.0,11.0452,11.1473,11.3037
2022-12-26,10.95,11.0434,11.1473,11.302
2022-12-27,11.0,11.0434,11.1468,11.3034
2022-12-28,11.0,11.0452,11.1468,11.3034
2022-12-29,10.97,11.0452,11.1468,11.3034
2022-12-30,11.0,11.0442,11.1464,11.3032
2023-01-03,11.0,11.042,11.148,11.3032
2023-01-04,10.98,11.0438,11.148,11.3049
2023-01-05,11.0,11.045,11.1478,11.3049
2023-01-06,11.0,11.045,11.1478,11.305
2023-01-09,11.0,11.0447,11.1461,11.3016
2023-01-10,11.0,11.0413,11.1478,11.3033
2023-01-11,11.0,11.0432,11.1478,11.305
2023-01-12,11.0,11.045,11.1478,11.305
2023-01-13,11.0,11.045,11.1478,11.305
2023-01-16,11.0,11.0447,11.1462,11.3016
2023-01-17,11.0,11.0413,11.1479,11.3033
2023-01-18,11.0,11.0432,11.1479,11.305
2023-01-20,11.0,11.0449,11.1479,11.305
2023-01-23,11.0,11.0446,11.1462,11.3015
2023-01-24,11.0,11.0412,11.1479,11.3033
2023-01-25,11.0,11.0431,11.1479,11.305
2023-01-26,11.0,11.0449,11.1479,11.305
2023-01-27,11.0,11.0465,11.1479,11.305
2023-01-30,11.0,11.0472,11.1462,11.3015
2023-01-31,11.0,11.0426,11.1479,11.3033
2023-02-01,11.0,11.0443,11.1479,11.305
2023-02-02,11.0,11.0461,11.1479,11.305
2023-02-03,11.0,11.0478,11.1479,11.305
2023-02-06,11.0,11.0481,11.1462,11.3015
2023-02-07,11.0,11.045,11.1479,11.3033
2023-02-08,11.0,11.0468,11.1479,11.305
2023-02-09,11.0,11.0485,11.1479,11.305
2023-02-10,11.0,11.0485,11.1479,11.305
2023-02-13,11.0,11.0481,11.1462,11.3015
2023-02-14,11.0,11.045,11.1479,11.3033
2023-02-15,11.0,11.0468,11.1479,11.305
2023-02-16,11.0,11.0485,11.1479,11.305
2023-02-17,11.0,11.0485,11.1479,11.305
2023-02-20,11.03,11.0483,11.1462,11.3015
2023-02-21,11.0,11.0462,11.1482,11.3035
2023-02-22,11.0,11.0479,11.1491,11.3052
2023-02-23,11.0,11.0496,11.1481,11.3051
2023-02-24,11.0,11.0496,11.1498,11.3051
2023-02-27,11.0,11.0492,11.1481,11.3016
2023-02-28,11.0,11.0462,11.1498,11.3033
2023-03-01,11.0,11.0445,11.1464,11.2999
2023-03-02,11.0,11.0445,11.1464,11.2999
2023-03-06,11.0,11.0442,11.1463,11.2998
2023-03-07,11.0,11.0442,11.1463,11.2998
2023-03-09,11.0,11.044,11.1463,11.3002
2023-03-10,11.0,11.044,11.1429,11.2968
2023-03-13,11.0,11.044,11.1463,11.3008
2023-03-14,11.0,11.044,11.1463,11.3008
2023-03-15,11.0,11.044,11.1463,11.3008
2023-03-16,11.0,11.044,11.1463,11.3008
2023-03-17,11.0,11.044,11.1429,11.2974
2023-03-20,11.0,11.044,11.1463,11.3008
2023-03-21,11.0,11.043,11.1463,11.3008
2023-03-22,11.0,11.043,11.1463,11.3008
2023-03-23,11.0,11.043,11.1463,11.3008
2023-03-24,11.0,11.043,11.1429,11.2974
2023-03-27,11.0,11.043,11.1468,11.3008
2023-03-28,11.0,11.043,11.1468,11.3008
2023-03-29,11.0,11.043,11.1468,11.3008
2023-03-30,11.0,11.0447,11.1472,11.3008
2023-03-31,11.0,11.0464,11.1423,11.2974
2023-04-03,11.0,11.0433,11.1473,11.3026
2023-04-04,11.0,11.045,11.1473,11.3026
2023-04-05,11.0,11.0468,11.1475,11.3026
2023-04-06,11.0,11.0485,11.1475,11.3026
2023-04-07,11.0,11.0485,11.1442,11.3026
2023-04-10,11.0,11.0483,11.1475,11.3026
2023-04-11,11.0,11.0452,11.1475,11.3026
2023-04-12,11.0,11.0469,11.1475,11.3026
2023-04-13,11.0,11.0486,11.1475,11.3026
2023-04-18,11.0,11.0443,11.1472,11.3025
2023-04-19,11.01,11.0461,11.1456,11.3025
2023-04-20,11.02,11.0481,11.1474,11.3025
2023-04-21,11.02,11.0488,11.1443,11.3027
2023-04-24,11.05,11.0504,11.1483,11.303
2023-04-25,11.01,11.0492,11.1489,11.3033
2023-04-26,11.0,11.0511,11.149,11.3034
2023-04-27,11.02,11.0527,11.149,11.3034
2023-04-28,11.0,11.0534,11.146,11.3035
2023-05-01,11.0,11.0487,11.1475,11.3017
2023-05-02,11.01,11.0503,11.1475,11.3017
2023-05-03,11.0,11.0521,11.1477,11.3018
2023-05-04,11.0,11.0521,11.1444,11.3018
2023-05-05,11.0,11.0521,11.1461,11.2984
2023-05-08,11.0,11.0491,11.1477,11.3018
2023-05-10,11.0,11.052,11.1476,11.3018
2023-05-11,10.59,11.052,11.1444,11.3018
2023-05-15,10.57,10.9868,11.1286,11.2922
2023-05-16,10.57,10.975,11.1236,11.2897
2023-05-17,10.57,10.9641,11.1187,11.2872
2023-05-18,10.53,10.954,11.1097,11.2846
2023-05-19,10.5,10.9382,11.1063,11.2783
2023-05-22,10.5,10.8699,11.0907,11.2736
2023-05-23,10.5,10.8601,11.0849,11.2692
2023-05-24,10.5,10.8511,11.0791,11.2682
2023-05-25,10.52,10.8327,11.0684,11.2652
2023-05-29,10.52,10.7436,11.0511,11.254
2023-05-30,10.5,10.7389,11.0484,11.2512
2023-05-31,10.5,10.7339,11.0455,11.2483
2023-06-01,10.5,10.7293,11.0427,11.2474
2023-06-02,10.5,10.713,11.0371,11.2445
2023-06-05,10.51,10.6636,11.0174,11.2358
2023-06-06,10.5,10.6172,11.015,11.233
2023-06-07,10.5,10.6163,11.0094,11.2301
2023-06-08,10.5,10.6155,11.0006,11.2272
2023-06-09,10.5,10.5827,10.9983,11.2243
2023-06-12,10.5,10.5518,10.978,11.2156
2023-06-13,10.5,10.553,10.976,11.2127
2023-06-14,10.5,10.5542,10.9704,11.2098
2023-06-15,10.5,10.5553,10.9648,11.2069
2023-06-16,10.5,10.5531,10.9592,11.204
2023-06-19,10.5,10.5472,10.9385,11.1953
2023-06-20,10.5,10.5446,10.9369,11.1924
2023-06-21,10.5,10.5461,10.9313,11.1895
2023-06-22,10.5,10.5475,10.9257,11.1866
2023-06-23,10.5,10.5475,10.9201,11.1837
2023-06-26,10.5,10.5407,10.8991,11.175
2023-06-27,10.5,10.5422,10.8978,11.1724
2023-06-28,10.5,10.5437,10.8922,11.1695
2023-06-29,10.5,10.5452,10.8867,11.1666
2023-06-30,10.5,10.5446,10.8811,11.1638
2023-07-03,10.5,10.5399,10.8596,11.1527
2023-07-04,10.48,10.5415,10.8539,11.1498
2023-07-05,10.49,10.5424,10.8481,11.1469
2023-07-06,10.49,10.5417,10.8423,11.1439
2023-07-07,10.5,10.5414,10.8366,11.1358
2023-07-10,10.5,10.5381,10.8196,11.1322
2023-07-11,10.5,10.5397,10.814,11.1293
2023-07-12,10.44,10.5414,10.8084,11.1264
2023-07-13,10.48,10.5393,10.802,11.1231
2023-07-14,10.47,10.5387,10.774,11.1147
2023-07-17,10.46,10.532,10.7728,11.1108
2023-07-18,10.47,10.5324,10.7724,11.1077
2023-07-19,10.47,10.5333,10.7664,11.1018
2023-07-20,10.5,10.5323,10.7603,11.1015
2023-07-21,10.5,10.5323,10.7545,11.093
2023-07-24,10.5,10.5284,10.7369,11.0899
2023-07-25,10.5,10.5304,10.7307,11.0869
2023-07-26,10.5,10.5323,10.7249,11.084
2023-07-27,10.5,10.5323,10.7193,11.0811
2023-07-28,10.5,10.5323,10.7134,11.0724
2023-07-31,10.5,10.5284,10.6965,11.0695
2023-08-01,10.5,10.5304,10.6974,11.0666
2023-08-02,10.5,10.5323,10.6919,11.0636
2023-08-03,10.25,10.5342,10.6862,11.0607
2023-08-04,10.25,10.526,10.6778,11.0504
2023-08-07,10.25,10.5027,10.6457,11.0433
2023-08-08,10.25,10.4883,10.6443,11.0389
2023-08-09,10.25,10.4832,10.6288,11.0345
2023-08-10,10.25,10.4785,10.6276,11.0301
2023-08-11,10.25,10.4704,10.6193,11.0195
2023-08-14,10.25,10.4483,10.6051,11.0127
2023-08-15,10.25,10.4334,10.6042,11.0083
2023-08-16,10.25,10.4301,10.6006,11.0039
2023-08-17,10.25,10.4272,10.5971,10.9996
2023-08-18,10.25,10.4203,10.5935,10.9886
2023-08-21,10.25,10.3976,10.5827,10.9819
2023-08-22,10.25,10.3761,10.582,10.9776
2023-08-23,10.25,10.3747,10.5792,10.9732
2023-08-24,10.25,10.3735,10.5764,10.9688
2023-08-25,10.25,10.3654,10.5736,10.9575
2023-08-29,10.25,10.315,10.5616,10.947
2023-08-30,10.25,10.3156,10.5586,10.9462
2023-08-31,10.25,10.3163,10.5558,10.9454
2023-09-01,10.25,10.3082,10.553,10.9447
2023-09-04,10.25,10.2916,10.5421,10.9245
2023-09-05,10.25,10.2889,10.5419,10.9239
2023-09-06,10.25,10.2904,10.539,10.9233
2023-09-07,10.25,10.2919,10.5362,10.919
2023-09-08,10.25,10.2919,10.5334,10.9109
2023-09-11,10.25,10.2916,10.5223,10.8941
2023-09-12,10.25,10.2889,10.5222,10.8937
2023-09-13,10.25,10.2904,10.5194,10.8932
2023-09-14,10.0,10.2838,10.5111,10.8832
2023-09-18,10.03,10.2591,10.4913,10.858
2023-09-19,10.0,10.2465,10.4891,10.8564
2023-09-20,10.0,10.241,10.4835,10.8547
2023-09-21,10.0,10.236,10.478,10.849
2023-09-22,10.0,10.2278,10.4724,10.8432
2023-09-25,10.0,10.2032,10.4522,10.8176
2023-09-26,10.0,10.1809,10.4501,10.8161
2023-09-27,10.0,10.1773,10.4445,10.8146
2023-09-28,10.0,10.1741,10.4389,10.8089
2023-09-29,10.0,10.1712,10.4334,10.8031
2023-10-02,10.0,10.1269,10.4127,10.7771
2023-10-03,10.0,10.1252,10.4111,10.7758
2023-10-04,10.0,10.1237,10.4055,10.77
2023-10-05,10.0,10.1153,10.4001,10.7643
2023-10-06,10.0,10.1069,10.3947,10.7585
2023-10-09,10.0,10.064,10.3737,10.7366
2023-10-10,10.0,10.0644,10.3725,10.7355
2023-10-11,10.0,10.0649,10.3669,10.7297
2023-10-12,10.0,10.0565,10.3613,10.724
2023-10-13,10.0,10.0481,10.3564,10.7182
2023-10-16,10.0,10.037,10.3362,10.6913
2023-10-17,10.0,10.0384,10.3354,10.6905
2023-10-18,10.0,10.0397,10.3302,10.6896
2023-10-19,10.0,10.0387,10.325,10.6838
2023-10-20,10.0,10.0387,10.3198,10.678
2023-10-23,10.0,10.0359,10.2979,10.6552
2023-10-24,10.0,10.0373,10.2975,10.6546
2023-10-25,10.0,10.0387,10.2919,10.6485
2023-10-26,10.0,10.0387,10.2863,10.6427
2023-10-27,10.0,10.0387,10.2807,10.6369
2023-10-30,10.0,10.0359,10.2585,10.6143
2023-10-31,10.0,10.0373,10.2585,10.6138
2023-11-01,10.0,10.0387,10.2529,10.6134
2023-11-02,10.0,10.0401,10.2473,10.6077
2023-11-03,10.0,10.0401,10.2417,10.6019
2023-11-06,10.0,10.0399,10.2303,10.5738
2023-11-07,10.0,10.0373,10.2306,10.5735
2023-11-08,10.0,10.0387,10.2278,10.5733
2023-11-09,10.0,10.0401,10.225,10.562
2023-11-10,10.0,10.0401,10.2222,10.5618
2023-11-13,10.0,10.0399,10.2106,10.5428
2023-11-14,10.0,10.0373,10.2111,10.5428
2023-11-15,10.0,10.0387,10.2083,10.5427
2023-11-16,10.0,10.0401,10.2055,10.5394
2023-11-17,10.0,10.0401,10.2027,10.5362
2023-11-20,10.0,10.0399,10.1909,10.5212
2023-11-21,10.0,10.0373,10.1916,10.5212
2023-11-22,10.0,10.0387,10.1888,10.5213
2023-11-24,10.0,10.04,10.1832,10.5155
2023-11-27,10.0,10.0398,10.1675,10.5006
2023-11-28,10.0,10.0372,10.1684,10.5007
2023-11-29,10.0,10.0386,10.1694,10.5008
2023-11-30,10.0,10.04,10.1666,10.4979
2023-12-01,10.0,10.0386,10.16,10.492
2023-12-04,10.0,10.0358,10.1516,10.4802
2023-12-05,10.0,10.0372,10.1487,10.4805
2023-12-06,10.0,10.0386,10.1459,10.4775
2023-12-07,10.0,10.0386,10.1431,10.4747
2023-12-08,10.0,10.0386,10.1403,10.4718
2023-12-11,10.0,10.0358,10.1318,10.46
2023-12-12,10.0,10.0372,10.129,10.4603
2023-12-13,10.0,10.0386,10.1262,10.4574
2023-12-14,10.0,10.0386,10.1234,10.4545
2023-12-15,10.0,10.0386,10.1234,10.4517
2023-12-18,10.0,10.0358,10.1234,10.4397
2023-12-19,10.0,10.0372,10.1231,10.4402
2023-12-20,10.0,10.0386,10.1231,10.4373
2023-12-21,9.5,10.0386,10.1231,10.4344
2023-12-22,9.5,10.0218,10.1174,10.4287
2023-12-25,9.5,9.964,10.1005,10.408
2023-12-26,9.5,9.9505,10.0949,10.4057
2023-12-27,9.5,9.938,10.0893,10.3999
2023-12-28,9.5,9.9212,10.0837,10.3942
2023-12-29,9.5,9.9044,10.078,10.3884
2024-01-03,9.5,9.8198,10.0519,10.3633
2024-01-04,9.5,9.812,10.0463,10.3576
2024-01-05,9.55,9.7957,10.0407,10.352
2024-01-08,9.55,9.7516,10.0232,10.3281
2024-01-09,9.55,9.7137,10.0207,10.3265
2024-01-10,9.5,9.7107,10.0157,10.325
2024-01-11,9.5,9.7063,10.0101,10.3193
2024-01-12,9.5,9.6901,10.0045,10.3136
2024-01-15,9.5,9.6411,9.9849,10.2892
2024-01-16,9.5,9.5939,9.9822,10.2876
2024-01-17,9.5,9.5931,9.9767,10.286
2024-01-18,9.5,9.5925,9.9711,10.2805
2024-01-22,9.5,9.5433,9.9455,10.2494
2024-01-23,9.5,9.5415,9.9432,10.2479
2024-01-24,9.5,9.5425,9.9376,10.2465
2024-01-25,9.5,9.5435,9.932,10.2408
2024-01-26,9.5,9.5435,9.9265,10.2351
2024-01-29,9.5,9.5433,9.9061,10.209
2024-01-30,9.5,9.5402,9.9042,10.2077
2024-01-31,9.48,9.5411,9.8986,10.2065
2024-02-01,9.0,9.5414,9.8929,10.2007
2024-02-02,9.0,9.5256,9.8817,10.1921
2024-02-05,9.0,9.4782,9.844,10.1627
2024-02-06,9.0,9.4494,9.8372,10.1588
2024-02-07,9.0,9.4367,9.826,10.155
2024-02-08,9.0,9.4248,9.8149,10.1479
2024-02-09,9.0,9.4069,9.8038,10.1407
2024-02-12,9.0,9.3563,9.7652,10.1122
2024-02-13,9.0,9.3244,9.7593,10.1086
2024-02-14,9.0,9.3158,9.7481,10.1051
2024-02-15,9.0,9.3078,9.737,10.0979
2024-02-16,9.0,9.2916,9.7259,10.0908
2024-02-19,9.0,9.2081,9.6864,10.0617
2024-02-20,9.0,9.2031,9.6813,10.0584
2024-02-21,9.0,9.1985,9.6702,10.0551
2024-02-22,9.0,9.1943,9.6591,10.048
2024-02-23,9.0,9.1781,9.6415,10.0408
2024-02-26,9.0,9.1291,9.6077,10.0072
2024-02-27,9.0,9.0816,9.6035,10.0041
2024-02-28,9.0,9.081,9.5923,10.0011
2024-02-29,9.0,9.0806,9.5812,9.9981
2024-03-01,9.0,9.0302,9.5627,9.9825
2024-03-04,9.0,9.0291,9.529,9.9609
2024-03-05,9.0,9.0302,9.5178,9.9537
2024-03-06,9.0,9.0302,9.5065,9.9465
2024-03-07,9.0,9.0302,9.4953,9.9393
2024-03-11,9.0,9.0288,9.4502,9.9104
2024-03-12,9.0,9.03,9.439,9.9032
2024-03-13,9.0,9.03,9.4277,9.896
2024-03-14,8.25,9.03,9.4165,9.8888
2024-03-15,8.25,9.0039,9.3968,9.8787
2024-03-18,8.25,8.921,9.3378,9.8485
2024-03-19,8.25,8.8998,9.3182,9.8382
2024-03-20,8.25,8.8738,9.2985,9.8281
2024-03-21,8.25,8.8477,9.2788,9.818
2024-03-22,8.25,8.8217,9.2648,9.8079
2024-03-25,8.25,8.7323,9.2226,9.7777
2024-03-26,8.25,8.7176,9.2086,9.7676
2024-03-27,8.25,8.6916,9.1945,9.7576
2024-03-28,8.25,8.6655,9.1805,9.7475
2024-03-29,8.25,8.6395,9.1664,9.7374
2024-04-01,8.25,8.5935,9.1113,9.7072
2024-04-02,8.25,8.5354,9.1038,9.7014
2024-04-03,8.25,8.5278,9.0964,9.6914
2024-04-04,8.25,8.5207,9.0824,9.6813
2024-04-05,8.25,8.4963,9.0683,9.6713
2024-04-08,8.25,8.3553,9.0246,9.6366
2024-04-10,8.26,8.3518,8.9953,9.6212
2024-04-11,8.25,8.3506,8.9814,9.6112
2024-04-12,8.25,8.3263,8.9674,9.6012
2024-04-15,8.25,8.2774,8.9253,9.5662
2024-04-16,8.25,8.2757,8.9112,9.5612
2024-04-17,8.25,8.2766,8.8972,9.5511
2024-04-18,8.25,8.2776,8.8831,9.5411
2024-04-19,8.25,8.2776,8.8408,9.5311
2024-04-22,8.25,8.2774,8.8271,9.4957
2024-04-23,8.25,8.2757,8.8131,9.4911
2024-04-24,8.25,8.2766,8.799,9.481
2024-04-25,8.25,8.2776,8.785,9.471
2024-04-26,8.25,8.2776,8.771,9.461
2024-04-29,8.25,8.2774,8.7289,9.4253
2024-04-30,8.25,8.2757,8.7149,9.421
2024-05-01,8.25,8.2766,8.6899,9.4051
2024-05-02,8.25,8.2766,8.6814,9.3951
2024-05-03,8.25,8.2766,8.6612,9.385
2024-05-07,8.25,8.2755,8.6388,9.3448
2024-05-08,8.25,8.2764,8.6303,9.3347
2024-05-10,8.25,8.2764,8.6003,9.3146
2024-05-13,8.25,8.2742,8.5877,9.2844
2024-05-14,8.25,8.2751,8.5792,9.2743
2024-05-15,8.25,8.2761,8.5707,9.2643
2024-05-16,8.25,8.2761,8.5622,9.2542
2024-05-17,8.25,8.2761,8.5394,9.2442
2024-05-20,8.26,8.2742,8.5282,9.214
2024-05-21,8.25,8.2755,8.5198,9.204
2024-05-22,8.25,8.2764,8.5113,9.194
2024-05-23,8.0,8.2764,8.5028,9.1769
2024-05-24,8.0,8.268,8.4758,9.1724
2024-05-27,8.0,8.2386,8.4575,9.138
2024-05-28,8.0,8.2321,8.4461,9.1265
2024-05-29,8.0,8.2261,8.4348,9.115
2024-05-30,8.0,8.2177,8.4234,9.1035
2024-05-31,8.0,8.2093,8.4206,9.0921
2024-06-03,8.0,8.1879,8.387,9.0576
2024-06-04,8.0,8.1669,8.3846,9.0538
2024-06-05,8.0,8.1629,8.3735,9.0424
2024-06-06,8.0,8.1592,8.3624,9.031
2024-06-07,8.0,8.1558,8.3513,9.0196
2024-06-10,8.0,8.1313,8.3086,8.9773
2024-06-11,8.0,8.1109,8.307,8.9739
2024-06-12,8.0,8.109,8.2959,8.9625
2024-06-13,8.0,8.1072,8.2848,8.9511
2024-06-14,8.0,8.099,8.2737,8.9396
2024-06-17,8.0,8.0745,8.2637,8.897
2024-06-18,8.0,8.0502,8.2626,8.894
2024-06-19,8.0,8.0503,8.2599,8.8826
2024-06-20,8.0,8.0504,8.2571,8.8712
2024-06-21,8.0,8.0419,8.2543,8.8598
2024-06-24,8.0,8.0255,8.2441,8.8281
2024-06-25,8.0,8.0239,8.2432,8.8255
2024-06-26,8.0,8.0248,8.2405,8.817
2024-06-27,8.0,8.0257,8.2377,8.8084
2024-06-28,8.0,8.0257,8.2349,8.7999
2024-07-01,8.0,8.023,8.2245,8.7553
2024-07-02,8.0,8.0239,8.2217,8.7531
2024-07-03,8.0,8.0248,8.2189,8.7508
2024-07-04,8.0,8.0248,8.2161,8.7422
2024-07-05,8.0,8.0248,8.2133,8.7336
2024-07-08,8.0,8.023,8.2049,8.707
2024-07-09,8.0,8.0239,8.1997,8.6981
2024-07-10,8.0,8.0248,8.1993,8.6892
2024-07-11,8.0,8.0248,8.1964,8.6806
2024-07-12,8.0,8.0248,8.1936,8.672
2024-07-15,8.0,8.023,8.1852,8.6463
2024-07-16,8.0,8.0239,8.1823,8.6377
2024-07-17,8.0,8.0248,8.1795,8.6291
2024-07-18,8.0,8.0248,8.1767,8.6205
2024-07-19,8.0,8.0248,8.1739,8.5903
2024-07-22,8.0,8.023,8.1655,8.5862
2024-07-23,8.0,8.0239,8.1627,8.5776
2024-07-24,8.0,8.0248,8.1599,8.569
2024-07-25,8.0,8.0248,8.1571,8.5604
2024-07-26,8.0,8.0248,8.1543,8.5518
2024-07-29,8.0,8.023,8.1459,8.526
2024-07-30,8.0,8.0239,8.1431,8.5175
2024-07-31,8.0,8.0248,8.1403,8.5089
2024-08-01,8.0,8.0257,8.1406,8.5004
2024-08-02,8.0,8.0257,8.1378,8.4947
2024-08-05,8.0,8.0255,8.1232,8.4775
2024-08-06,8.0,8.0239,8.1236,8.4718
2024-08-07,8.0,8.0248,8.124,8.466
2024-08-08,8.0,8.0257,8.1212,8.4603
2024-08-09,8.0,8.0257,8.1152,8.4546
2024-08-12,8.01,8.0255,8.1068,8.4374
2024-08-13,8.0,8.0242,8.1075,8.4318
2024-08-14,8.0,8.0251,8.1047,8.426
2024-08-15,8.0,8.026,8.1019,8.4203
2024-08-16,8.0,8.026,8.0992,8.4146
2024-08-19,8.0,8.0258,8.0873,8.3974
2024-08-20,8.0,8.0242,8.0881,8.3917
2024-08-21,8.0,8.0251,8.0852,8.386
2024-08-22,8.0,8.026,8.0824,8.3803
2024-08-23,8.0,8.026,8.0797,8.3745
2024-08-26,8.0,8.0258,8.0788,8.3574
2024-08-27,8.0,8.0242,8.0797,8.3517
2024-08-29,8.0,8.0259,8.0796,8.3402
2024-08-30,8.0,8.0259,8.0796,8.3345
2024-09-02,8.0,8.0258,8.0787,8.3173
2024-09-03,8.0,8.0242,8.0796,8.3174
2024-09-04,8.0,8.025,8.0796,8.3175
2024-09-05,8.0,8.0259,8.0796,8.3118
2024-09-06,8.0,8.0259,8.0796,8.3062
2024-09-09,8.0,8.0258,8.0787,8.2773
2024-09-10,8.0,8.0242,8.0796,8.2776
2024-09-11,8.0,8.025,8.0796,8.2779
2024-09-12,8.0,8.0259,8.0796,8.2723
2024-09-13,8.0,8.0256,8.0796,8.2666
2024-09-16,8.0,8.0254,8.0787,8.2545
2024-09-17,8.0,8.0238,8.0796,8.2549
2024-09-18,8.0,8.0247,8.0796,8.2553
2024-09-19,8.0,8.0256,8.0796,8.2539
2024-09-20,8.0,8.0256,8.0796,8.2524
2024-09-23,8.0,8.0254,8.0787,8.2444
2024-09-24,8.0,8.0238,8.0796,8.2449
2024-09-25,8.01,8.0247,8.0796,8.2454
2024-09-26,8.0,8.0259,8.0798,8.244
2024-09-27,8.0,8.0259,8.0798,8.2426
2024-09-30,8.0,8.0258,8.0789,8.2345
2024-10-01,8.0,8.0242,8.0798,8.235
2024-10-02,8.0,8.0251,8.0798,8.2336
2024-10-03,8.0,8.0251,8.0798,8.2322
2024-10-04,8.0,8.0251,8.0798,8.2307
2024-10-07,8.0,8.0233,8.0789,8.2245
2024-10-08,8.0,8.0242,8.0798,8.2251
2024-10-09,8.0,8.0251,8.0798,8.2216
2024-10-10,8.0,8.0251,8.0798,8.2222
2024-10-11,8.0,8.0251,8.0798,8.2207
2024-10-15,8.0,8.024,8.0797,8.215
2024-10-16,8.0,8.0249,8.0797,8.2136
2024-10-17,8.0,8.0249,8.0797,8.2122
2024-10-18,8.0,8.0249,8.0797,8.2108
2024-10-21,8.0,8.0231,8.0788,8.2044
2024-10-22,8.0,8.024,8.0797,8.2051
2024-10-23,8.02,8.0256,8.0799,8.2038
2024-10-24,8.0,8.0256,8.0799,8.2023
2024-10-25,8.0,8.0256,8.0799,8.2009
2024-10-28,8.0,8.0235,8.079,8.1945
2024-10-29,8.0,8.0244,8.0799,8.1952
2024-10-30,8.04,8.0266,8.0804,8.194
2024-10-31,8.17,8.0323,8.0822,8.1936
2024-11-01,8.02,8.0336,8.0825,8.1944
2024-11-04,8.02,8.0354,8.0823,8.184
2024-11-05,8.04,8.0358,8.0836,8.185
2024-11-06,8.08,8.039,8.0845,8.1862
2024-11-07,8.0,8.0395,8.0845,8.187
2024-11-08,8.04,8.0408,8.0849,8.1858
2024-11-11,8.04,8.0445,8.0854,8.1778
2024-11-12,8.04,8.0456,8.0867,8.1788
2024-11-13,8.17,8.0516,8.0885,8.1806
2024-11-14,8.17,8.0573,8.0903,8.1802
2024-11-15,8.11,8.0607,8.0916,8.1794
2024-11-18,8.13,8.0732,8.0952,8.1728
2024-11-19,8.17,8.0808,8.0978,8.1746
2024-11-20,8.08,8.0825,8.0987,8.1759
2024-11-21,8.22,8.0887,8.1011,8.1757
2024-11-22,8.24,8.0965,8.1038,8.1756
2024-11-25,8.25,8.12,8.1115,8.1768
2024-11-26,8.42,8.1394,8.1167,8.18
2024-11-27,8.5,8.1532,8.1223,8.1837
2024-11-28,8.5,8.1663,8.1275,8.1865
2024-11-29,8.5,8.1825,8.1334,8.1893
2024-12-02,8.5,8.2399,8.1499,8.1964
2024-12-03,8.5,8.2507,8.1555,8.1999
2024-12-04,8.38,8.2569,8.1597,8.2021
2024-12-05,8.43,8.27,8.1646,8.2045
2024-12-06,8.5,8.2841,8.1702,8.2074
2024-12-09,8.5,8.3488,8.187,8.2153
2024-12-10,8.5,8.3559,8.1926,8.2188
2024-12-11,8.5,8.3626,8.1982,8.2216
2024-12-12,8.5,8.378,8.2038,8.2245
2024-12-13,8.5,8.3891,8.2094,8.2273
2024-12-16,8.5,8.4429,8.2262,8.2353
2024-12-17,8.5,8.4468,8.2318,8.2387
2024-12-18,8.49,8.4501,8.2373,8.2415
2024-12-19,8.49,8.4609,8.2428,8.2442
2024-12-20,8.49,8.4746,8.2483,8.2483
2024-12-23,8.5,8.5151,8.2651,8.2552
2024-12-24,8.5,8.5165,8.2707,8.2584
2024-12-25,8.5,8.5179,8.2763,8.2613
2024-12-26,8.5,8.5206,8.2818,8.2641
2024-12-27,8.5,8.5206,8.2874,8.2669
2024-12-30,8.47,8.5148,8.3032,8.2747
2024-12-31,8.49,8.5158,8.3087,8.2777
2025-01-03,8.49,8.5174,8.3234,8.2863
2025-01-06,8.5,8.5234,8.3419,8.2944
2025-01-08,8.5,8.5223,8.3511,8.3005
2025-01-09,8.5,8.5235,8.3567,8.3033
2025-01-10,8.49,8.5232,8.3621,8.3061
2025-01-13,8.46,8.5191,8.3822,8.3137
2025-01-14,8.44,8.5145,8.3847,8.3163
2025-01-15,8.42,8.5133,8.387,8.3188
2025-01-16,8.44,8.5128,8.3919,8.3212
2025-01-17,8.45,8.5112,8.3969,8.3238
2025-01-20,8.49,8.511,8.4159,8.3321
