Date,US900123BB58,US900123AY60,US900123CB40,RU000A0JXU14,XS0767473852,XS0088543193,RU000A1006S9,XS3020792696,XS2010028939,XS2010043904,XS1678623734,XS1678623064,XS2808539410,XS2334109423,XS3262542155,XS2801343414
2020-09-11,99.75,96.52,77.39,133.62,134.66,172.5,123.25,,,101.07,,,,,,
2020-09-14,99.75,95.51,77.1,133.62,134.6,172.0,123.19,,,101.33,,,,,,
2020-09-15,99.31,97.35,76.7,133.75,134.67,172.125,123.4,,,101.1,,,,,,
2020-09-16,99.25,95.95,76.79,134.38,134.96,172.375,123.68,,,101.17,,,,,,
2020-09-17,98.77,95.19,76.27,133.88,135.06,172.625,123.77,,,101.06,,,,,,
2020-09-18,98.21,95.19,75.75,134.0,134.72,172.5,123.55,,,97.0,,,,,,
2020-09-21,97.25,92.23,74.71,132.62,133.47,172.25,122.42,,,101.27,,109.49,,,,
2020-09-22,95.32,92.25,72.76,133.75,133.91,172.75,122.33,,,100.61,,108.62,,,,
2020-09-23,94.78,92.81,72.75,133.12,133.47,172.625,122.58,,,100.61,100.72,108.64,,,,
2020-09-24,95.18,91.9,72.62,131.38,132.88,171.625,121.72,,,100.31,100.05,107.8,,,,
2020-09-25,96.99,94.95,74.2,131.88,133.01,171.625,121.98,,,100.13,99.61,107.78,,,,
2020-09-28,96.75,93.09,74.21,132.0,132.58,172.375,122.25,,,100.02,99.31,106.96,,,,
2020-09-29,96.75,93.09,73.54,132.25,133.56,171.75,122.46,,,96.23,96.6,105.14,,,,
2020-09-30,98.5,93.09,74.27,132.5,132.97,172.25,122.17,,,94.97,95.62,104.99,,,,
2020-10-01,98.48,94.37,75.17,133.88,134.96,172.125,123.8,,,97.51,96.44,105.03,,,,
2020-10-02,97.31,94.28,75.01,132.75,133.24,171.875,122.78,,,98.23,96.83,105.56,,,,
2020-10-05,97.32,95.06,75.86,133.5,133.56,172.5,122.98,,,98.34,96.87,105.5,,,,
2020-10-06,98.75,95.2,76.1,133.0,133.44,171.875,123.01,,,98.4,96.97,105.85,,,,
2020-10-07,100.1,94.22,75.65,132.75,133.59,171.75,122.97,,,98.49,97.48,105.84,,,,
2020-10-08,97.4,93.0,74.93,133.25,134.22,171.625,123.29,,,98.36,98.78,106.2,,,,
2020-10-09,97.55,94.18,74.99,134.12,134.61,171.75,123.57,,,98.18,98.87,106.21,,,,
2020-10-12,97.55,94.54,75.45,134.25,134.68,171.75,123.86,,,98.46,99.78,108.62,,,,
2020-10-13,98.25,94.84,75.56,134.5,134.61,171.875,123.78,,,98.51,99.82,108.68,,,,
2020-10-14,98.37,94.05,75.13,134.88,134.43,172.25,123.6,,,98.49,99.62,108.51,,,,
2020-10-15,96.97,93.68,74.77,134.12,134.33,171.75,123.6,,,97.55,98.66,107.76,,,,
2020-10-16,96.89,94.2,74.54,134.5,134.38,171.875,123.71,,,96.8,97.8,107.77,,,,
2020-10-19,97.13,94.7,75.25,134.62,134.64,172.125,123.8,,,96.98,98.03,107.81,,,,
2020-10-20,97.44,94.96,75.33,134.0,134.48,171.625,123.75,,,96.89,97.85,107.44,,,,
2020-10-21,97.44,95.63,75.86,133.5,134.16,171.5,123.77,,,96.85,97.96,107.73,,,,
2020-10-22,98.34,94.27,76.04,134.0,133.42,171.875,123.17,,,96.39,97.76,107.52,,,,
2020-10-23,98.34,94.2,74.74,133.0,133.5,171.25,123.12,,,96.11,97.62,107.5,,,,
2020-10-26,97.51,94.2,73.93,132.88,133.29,171.875,123.22,,,96.09,97.37,107.29,,,,
2020-10-27,95.69,94.2,73.91,132.75,133.05,171.625,123.03,,,94.76,96.98,107.3,,,,
2020-10-28,96.11,93.0,73.68,132.0,132.71,171.125,122.09,,,95.39,96.8,106.82,,,,
2020-10-29,94.47,93.0,72.99,131.38,131.38,170.75,121.28,,,94.64,96.3,106.73,,,,
2020-10-30,94.24,93.0,72.93,131.75,131.35,171.375,121.67,,,94.39,96.3,106.46,,,,
2020-11-02,94.41,91.1,72.88,130.5,130.93,170.125,121.19,,,93.3,96.45,106.44,,,,
2020-11-03,93.7,90.68,72.25,131.0,131.4,170.125,121.26,,,92.93,96.51,106.46,,,,
2020-11-04,94.84,92.61,73.31,132.62,133.32,170.5,123.57,,,93.19,97.28,106.68,,,,
2020-11-05,97.53,94.91,76.17,135.75,135.86,171.25,124.91,,,93.93,99.19,107.37,,,,
2020-11-06,97.95,93.9,75.82,135.0,135.67,170.875,124.65,,,94.14,99.57,107.38,,,,
2020-11-09,97.95,98.62,78.75,135.62,136.34,171.125,125.09,,,94.14,99.99,107.73,,,,
2020-11-10,100.89,98.54,78.39,135.25,136.12,170.875,125.08,,,94.34,100.43,107.91,,,,
2020-11-11,104.75,102.41,81.74,134.75,135.93,170.625,124.9,,,97.59,101.95,108.84,,,,
2020-11-12,105.37,102.47,82.32,135.38,136.2,171.0,125.2,,,97.76,102.02,109.27,,,,
2020-11-13,106.26,103.03,83.0,135.88,136.5,171.125,125.58,,,97.67,102.17,110.8,,,,
2020-11-16,106.95,103.13,83.75,136.0,136.92,171.0,125.76,,,97.51,102.44,110.81,,,,
2020-11-17,106.77,102.24,83.61,136.0,136.7,171.125,125.97,,,97.16,102.92,110.81,,,,
2020-11-18,106.74,103.23,83.74,135.88,136.64,171.125,125.89,,,96.71,102.85,110.81,,,,
2020-11-19,108.46,104.5,85.22,135.88,137.08,171.0,126.11,,,96.89,102.92,110.81,,,,
2020-11-20,107.84,103.79,84.5,136.12,136.7,171.0,126.12,,,96.73,102.92,109.84,,,,
2020-11-23,107.75,103.03,83.59,135.88,136.61,171.0,125.99,,,96.43,102.92,109.85,,,,
2020-11-24,106.83,102.74,82.9,135.88,136.67,171.0,125.95,,,96.48,102.93,109.85,,,,
2020-11-25,106.59,102.36,82.57,135.62,136.45,171.125,125.96,,,96.88,103.06,110.14,,,,
2020-11-26,106.22,102.58,82.18,135.62,136.38,171.0,126.34,,,96.85,103.05,109.89,,,,
2020-11-27,107.25,103.61,83.22,135.75,136.71,171.125,126.04,,,96.9,102.89,110.15,,,,
2020-11-30,107.39,103.66,83.27,136.0,136.64,171.75,126.03,,,96.51,102.86,110.03,,,,
2020-12-01,107.2,103.72,83.19,135.5,136.53,171.5,126.0,,,96.58,103.17,110.5,,,,
2020-12-02,107.36,103.84,83.28,135.5,136.31,171.0,125.82,,,96.38,104.3,111.72,,,,
2020-12-03,107.91,104.79,83.85,135.62,136.61,171.125,125.97,,,96.87,104.38,112.0,,,,
2020-12-04,108.81,105.13,84.24,135.88,136.62,171.125,126.1,,,98.83,105.28,113.19,,,,
2020-12-07,108.89,105.02,84.23,136.12,136.86,171.5,126.09,,,99.09,105.54,113.49,,,,
2020-12-08,108.5,104.57,83.94,135.88,136.4,171.125,125.76,,,99.25,105.54,113.07,,,,
2020-12-09,108.09,104.1,83.29,135.88,137.1,171.125,125.92,,,99.26,105.54,112.9,,,,
2020-12-10,107.69,103.51,83.02,135.88,136.92,171.125,125.76,,,99.73,105.51,113.1,,,,
2020-12-11,107.24,103.2,82.62,136.5,137.58,171.25,126.2,,,99.16,104.94,113.09,,,,
2020-12-14,107.27,103.65,82.66,136.88,138.09,171.25,126.53,,,99.12,104.6,113.08,,,,
2020-12-15,108.27,104.82,83.64,138.12,138.68,171.375,126.94,,,99.23,104.68,113.07,,,,
2020-12-16,109.43,105.77,84.8,138.0,138.4,171.5,126.4,,,99.61,104.8,113.07,,,,
2020-12-17,110.17,107.5,85.6,138.75,139.19,171.625,126.93,,,99.97,104.9,113.08,,,,
2020-12-18,110.93,107.34,86.37,138.5,138.72,171.5,126.67,,,100.17,105.07,113.29,,,,
2020-12-21,110.86,106.32,86.47,138.38,138.48,171.25,126.36,,,100.46,104.87,113.08,,,,
2020-12-22,110.27,106.8,85.81,138.38,138.7,171.375,126.44,,,100.04,104.91,113.06,,,,
2020-12-23,111.25,107.06,86.02,138.12,138.11,171.25,125.97,,,99.89,105.04,113.29,,,,
2020-12-24,111.25,107.06,86.02,137.88,138.59,170.875,124.89,,,99.89,105.04,113.29,,,,
2020-12-25,111.25,107.06,86.02,137.88,138.77,170.875,125.01,,,99.89,105.04,113.29,,,,
2020-12-28,112.0,107.5,85.97,137.88,138.21,170.75,126.49,,,99.86,104.78,112.86,,,,
2020-12-29,112.5,108.28,87.17,138.0,138.75,171.375,126.76,,,99.86,105.04,112.92,,,,
2020-12-30,112.35,108.62,87.43,138.38,138.63,171.0,126.14,,,99.84,105.05,112.91,,,,
2020-12-31,112.35,108.62,87.43,138.38,138.96,171.0,126.33,,,99.84,105.05,112.91,,,,
2021-01-01,112.35,108.62,87.43,138.38,138.96,171.0,126.33,,,99.84,105.05,112.91,,,,
2021-01-04,112.63,108.83,88.49,138.12,138.8,171.0,126.18,,,100.53,105.53,113.11,,,,
2021-01-05,112.5,107.79,87.77,137.38,138.05,170.875,125.65,,,100.6,105.62,113.12,,,,
2021-01-06,111.53,107.36,86.83,135.88,136.83,170.5,124.78,,,100.59,105.36,112.99,,,,
2021-01-07,111.23,107.38,86.72,134.12,135.33,170.0,124.25,,,100.62,105.14,112.66,,,,
2021-01-08,111.34,107.12,86.52,134.38,135.46,170.375,124.48,,,100.74,105.07,112.56,,,,
2021-01-11,110.94,106.07,86.52,134.5,136.12,170.0,124.85,,,100.79,105.01,112.52,,,,
2021-01-12,110.0,104.49,84.72,132.75,134.71,169.875,123.6,,,100.9,104.85,112.4,,,,
2021-01-13,109.22,105.79,84.23,134.12,135.52,170.625,124.36,,,100.92,104.64,112.05,,,,
2021-01-14,109.22,105.54,84.24,134.88,136.57,170.125,124.81,,,101.4,104.62,112.11,,,,
2021-01-15,109.16,104.11,83.83,134.75,136.07,170.125,124.67,,,101.99,104.66,112.06,,,,
2021-01-18,108.63,104.11,82.85,134.12,135.81,170.125,124.25,,,102.49,104.63,112.02,,,,
2021-01-19,108.1,104.52,83.03,134.75,136.58,170.625,124.86,,,102.31,104.56,111.96,,,,
2021-01-20,108.33,104.64,83.23,135.0,136.32,170.125,124.85,,,102.17,104.58,112.04,,,,
2021-01-21,109.13,105.29,84.02,134.25,135.64,169.875,124.44,,,102.18,104.54,111.96,,,,
2021-01-22,109.06,105.01,83.72,132.62,134.35,169.375,123.3,,,101.92,104.5,111.82,,,,
2021-01-25,108.91,105.07,83.72,132.75,134.28,169.125,123.59,,,101.46,104.0,111.48,,,,
2021-01-26,109.03,105.36,83.77,133.0,134.37,169.25,123.42,,,101.01,104.47,111.55,,,,
2021-01-27,109.01,105.14,83.87,133.62,134.83,169.375,123.92,,,101.33,104.57,111.83,,,,
2021-01-28,109.23,105.58,83.89,133.75,134.8,169.25,124.0,,,100.78,104.53,111.6,,,,
2021-01-29,109.92,106.17,84.69,134.0,134.97,169.375,124.14,,96.74,101.12,104.73,111.85,,,,
2021-02-01,110.42,106.65,85.14,134.25,135.43,169.375,124.66,,96.99,101.32,105.0,112.05,,,,
2021-02-02,110.62,106.85,85.26,133.88,134.76,169.125,124.04,,97.0,101.36,105.97,112.45,,,,
2021-02-03,110.4,106.79,85.25,132.88,133.62,169.25,123.44,,97.06,101.54,106.11,112.47,,,,
2021-02-04,110.47,107.05,85.17,132.5,133.97,169.375,123.5,,96.98,101.33,106.31,112.46,,,,
2021-02-05,111.25,107.84,86.12,133.0,133.68,169.25,123.44,,96.98,101.42,106.38,112.76,,,,
2021-02-08,111.33,107.35,86.34,131.75,133.17,169.125,122.94,,96.76,101.28,106.31,112.61,,,,
2021-02-09,110.99,107.28,85.89,132.0,133.13,169.25,122.89,,96.57,101.07,106.25,112.57,,,,
2021-02-10,110.97,107.47,85.82,132.0,132.65,169.25,122.61,,96.3,100.84,106.23,112.5,,,,
2021-02-11,111.09,107.88,85.77,132.5,133.31,169.625,122.94,,96.24,100.63,106.01,112.57,,,,
2021-02-12,111.32,107.86,85.84,132.25,132.49,170.0,123.05,,96.07,100.48,105.61,112.79,,,,
2021-02-15,111.28,107.58,85.63,130.38,132.12,170.0,122.04,,95.61,99.8,105.21,112.25,,,,
2021-02-16,111.18,107.01,85.44,130.38,132.12,169.375,120.78,,95.82,99.73,105.04,112.32,,,,
2021-02-17,109.99,106.62,84.03,127.88,129.63,169.125,120.33,,94.69,98.95,104.04,111.74,,,,
2021-02-18,110.63,107.05,85.25,127.88,129.11,169.625,120.86,,94.4,98.83,103.78,111.78,,,,
2021-02-19,110.38,107.05,84.62,127.88,128.28,169.625,120.43,,94.23,98.82,103.81,111.87,,,,
2021-02-22,109.95,106.17,83.96,128.88,127.86,169.125,120.73,,94.09,98.82,103.77,111.8,,,,
2021-02-23,108.98,105.64,83.39,128.88,127.12,169.125,120.03,,93.77,98.83,103.76,111.77,,,,
2021-02-24,108.69,104.72,82.98,128.88,126.28,169.125,119.46,,93.87,98.8,103.79,111.88,,,,
2021-02-25,108.09,104.37,81.8,128.88,125.03,169.125,118.23,,93.56,98.36,103.57,111.81,,,,
2021-02-26,106.4,102.81,80.51,124.25,125.4,168.375,118.17,,91.52,96.13,103.18,111.59,,,,
2021-03-01,107.09,104.27,82.0,125.75,126.62,168.75,118.61,,92.3,96.82,103.41,111.92,,,,
2021-03-02,107.28,104.18,82.2,125.5,126.93,168.875,119.32,,92.49,97.03,103.95,111.98,,,,
2021-03-03,107.3,103.03,81.96,124.75,125.2,169.125,118.47,,93.17,97.62,104.28,112.39,,,,
2021-03-04,106.0,102.5,80.74,124.75,125.37,169.125,118.67,,93.31,97.46,104.22,112.25,,,,
2021-03-05,104.42,101.26,79.22,122.38,124.5,168.0,117.55,,92.77,96.71,102.85,111.98,,,,
2021-03-08,104.0,99.8,79.02,122.38,124.35,168.0,117.33,,92.12,96.11,102.31,110.45,,,,
2021-03-09,103.25,100.68,78.88,122.38,124.8,168.0,117.15,,91.82,95.78,101.75,109.89,,,,
2021-03-10,104.23,101.72,79.8,122.38,124.84,168.0,117.53,,92.07,96.05,102.07,110.59,,,,
2021-03-11,106.91,103.47,81.85,122.38,124.51,168.0,117.78,,92.82,96.4,102.64,110.88,,,,
2021-03-12,106.11,102.13,80.69,122.38,122.51,168.0,116.59,,92.85,96.42,102.89,111.8,,,,
2021-03-15,105.94,102.74,80.61,122.38,123.22,168.0,117.53,,92.38,96.09,101.76,111.44,,,,
2021-03-16,106.32,103.37,81.62,122.38,122.76,168.0,117.79,,92.36,96.28,102.17,111.5,,,,
2021-03-17,106.53,102.21,81.37,121.75,122.27,168.125,116.23,,92.19,95.02,101.77,111.38,,,,
2021-03-18,105.61,102.81,81.0,121.75,121.63,168.125,116.19,,91.83,94.43,100.73,110.75,,,,
2021-03-19,105.88,103.15,81.3,118.5,122.11,166.5,116.2,,91.34,94.42,99.85,110.33,,,,
2021-03-22,105.88,93.6,73.66,118.5,123.33,166.5,116.94,,91.41,94.37,99.55,110.62,,,,
2021-03-23,97.95,93.1,75.26,118.0,123.66,165.5,116.83,,91.45,94.57,99.79,110.52,,,,
2021-03-24,98.25,94.06,75.89,118.25,121.67,165.625,116.05,,91.44,94.48,99.64,110.39,,,,
2021-03-25,98.05,95.2,76.53,118.25,121.81,166.0,116.32,,91.35,94.48,99.64,110.39,,,,
2021-03-26,100.0,94.3,76.05,118.62,122.11,165.875,115.52,,91.25,94.28,99.45,110.76,,,,
2021-03-29,98.01,94.3,75.8,118.62,122.13,165.75,115.24,,91.5,94.52,99.23,110.84,,,,
2021-03-30,96.76,93.47,74.94,117.88,121.9,165.25,114.73,,91.61,94.56,99.02,110.61,,,,
2021-03-31,97.33,94.49,76.32,118.5,122.25,165.375,115.11,,91.38,94.15,98.78,110.11,,,,
2021-04-01,100.0,96.54,77.71,119.12,122.77,165.25,115.36,,91.48,94.56,98.79,110.11,,,,
2021-04-02,100.0,96.54,77.71,119.12,122.43,165.25,115.0,,91.48,94.56,98.79,110.11,,,,
2021-04-05,100.0,96.54,77.71,119.12,122.74,165.5,115.21,,91.48,94.56,98.79,110.11,,,,
2021-04-06,99.63,97.6,78.69,118.75,122.47,165.375,115.22,,91.68,94.54,98.81,110.27,,,,
2021-04-07,100.41,96.91,78.77,117.88,122.51,164.75,114.93,,91.39,94.58,98.99,110.25,,,,
2021-04-08,99.99,97.5,78.08,118.75,122.0,165.0,114.59,,91.57,94.81,99.11,110.27,,,,
2021-04-09,99.92,97.07,77.39,118.88,122.04,164.875,114.53,,91.69,94.87,99.09,110.27,,,,
2021-04-12,100.05,97.3,77.23,119.0,122.18,165.0,114.39,,91.57,94.86,99.44,110.41,,,,
2021-04-13,99.21,97.22,77.23,117.62,121.1,164.5,113.32,,91.59,94.76,99.19,110.26,,,,
2021-04-14,100.12,98.07,78.01,121.25,123.88,165.5,115.76,,91.65,94.94,99.43,110.39,,,,
2021-04-15,101.93,99.03,79.06,121.7,124.64,165.375,115.86,,91.7,94.96,99.59,110.49,,,,
2021-04-16,102.95,99.67,79.38,124.0,126.43,166.375,117.69,,91.92,95.18,99.92,110.7,,,,
2021-04-19,102.5,100.0,79.82,123.5,126.66,166.375,117.8,,92.41,95.63,100.91,110.92,,,,
2021-04-20,102.35,99.34,79.26,123.5,125.87,166.5,117.86,,92.3,95.88,100.76,111.34,,,,
2021-04-21,101.45,99.0,78.47,122.62,125.25,166.0,116.9,,92.2,95.84,100.77,111.27,,,,
2021-04-22,101.2,98.3,78.16,124.25,125.67,166.25,117.62,,92.14,95.92,100.93,111.31,,,,
2021-04-23,100.68,97.67,77.48,124.25,126.91,166.75,117.91,,92.08,95.91,101.09,111.41,,,,
2021-04-26,100.6,97.5,76.82,124.0,127.04,166.25,118.53,,92.19,95.92,101.13,111.41,,,,
2021-04-27,100.82,97.72,77.3,123.5,126.74,166.5,117.69,,92.12,95.94,101.21,111.66,,,,
2021-04-28,100.23,97.5,77.06,122.88,125.76,166.375,117.18,,91.89,95.67,100.64,111.34,,,,
2021-04-29,100.43,97.5,77.31,122.88,126.24,166.5,117.49,,91.71,95.58,100.69,110.95,,,,
2021-04-30,99.87,97.95,77.03,123.12,125.96,166.625,117.48,,91.63,95.35,100.52,110.93,,100.21,,
2021-05-03,100.08,97.95,77.16,123.0,125.48,166.375,117.4,,91.48,95.78,100.65,111.24,,100.52,,
2021-05-04,100.75,98.05,77.31,123.0,125.72,166.375,117.53,,91.59,95.22,100.67,110.95,,100.45,,
2021-05-05,101.15,98.51,77.75,123.38,125.95,166.5,117.87,,91.92,95.64,101.07,111.23,,100.42,,
2021-05-06,101.65,99.03,78.23,123.88,126.31,166.875,117.91,,92.37,96.47,101.13,111.19,,100.6,,
2021-05-07,102.15,100.2,78.99,124.12,126.02,166.625,117.73,,93.02,97.0,101.29,111.39,,100.69,,
2021-05-10,102.47,99.81,79.33,124.25,126.52,166.5,118.02,,93.68,97.47,101.4,111.17,,100.59,,
2021-05-11,102.34,99.76,79.2,123.38,125.89,166.625,117.87,,93.61,97.7,101.55,111.57,,100.8,,
2021-05-12,102.05,98.5,78.73,122.88,124.9,166.375,117.14,,93.43,97.7,101.72,111.33,,100.81,,
2021-05-13,100.99,99.0,77.53,122.38,124.86,166.25,117.19,,93.2,97.28,101.23,111.21,,100.73,,
2021-05-14,101.22,99.65,77.99,123.5,125.7,166.375,117.8,,93.0,97.1,100.89,110.75,,100.7,,
2021-05-17,103.22,100.34,78.83,123.5,126.07,166.375,118.02,,92.82,97.04,101.17,110.84,,100.56,,
2021-05-18,103.23,100.37,78.78,123.62,126.12,166.375,117.96,,92.77,96.9,101.05,111.22,,100.745,,
2021-05-19,103.13,99.9,78.6,123.0,125.58,166.253,117.62,,92.73,96.75,100.92,110.79,,100.76,,
2021-05-20,102.92,99.94,78.35,123.25,125.81,166.289,117.75,,92.55,96.74,100.79,110.56,,100.73,,
2021-05-21,102.99,100.14,78.53,123.88,126.07,166.044,117.93,,92.48,96.77,100.95,110.68,,100.745,,
2021-05-24,102.99,100.14,78.53,123.38,126.66,167.006,118.5,,92.48,96.77,100.95,110.68,,100.745,,
2021-05-25,103.16,99.94,78.76,123.88,126.96,167.179,118.75,,92.64,96.94,101.14,110.83,,100.86,,
2021-05-26,103.23,100.15,78.52,124.25,126.47,166.106,118.32,,92.61,97.0,101.43,110.8,,100.93,,
2021-05-27,103.16,99.95,78.61,124.25,126.59,166.717,118.16,,92.65,97.01,101.42,110.89,,100.97,,
2021-05-28,102.96,99.45,78.31,124.38,126.8,166.907,118.32,,92.39,96.79,101.74,111.11,,101.01,,
2021-05-31,102.32,99.42,77.85,124.38,126.85,166.919,118.34,,92.24,96.46,101.49,110.93,,101.14,,
2021-06-01,102.68,99.2,77.87,124.25,126.75,166.563,118.33,,92.24,96.77,101.77,111.16,,101.1,,
2021-06-02,102.46,99.44,77.84,124.0,126.87,166.53,118.31,,92.16,96.72,101.81,111.13,,101.19,,
2021-06-03,102.55,98.76,77.78,123.5,126.38,166.485,118.01,,92.24,96.57,101.88,111.15,,101.07,,
2021-06-04,102.23,98.98,77.93,123.38,126.56,166.585,118.04,,92.36,96.62,101.95,111.26,,101.23,,
2021-06-07,103.97,99.0,77.94,123.88,126.95,166.624,118.15,,92.43,96.76,101.99,111.28,,101.06,,
2021-06-08,103.16,100.05,78.56,124.38,127.0,166.812,118.27,,92.55,96.78,102.31,111.45,,101.31,,
2021-06-09,104.73,101.53,80.01,124.88,127.45,167.055,118.78,,92.61,96.84,102.77,111.53,,101.27,,
2021-06-10,105.11,101.84,80.55,124.75,127.88,167.195,118.78,,92.72,97.08,102.98,112.03,,101.35,,
2021-06-11,105.86,102.55,81.14,125.5,128.37,167.082,119.02,,93.0,97.23,103.67,112.43,,101.6,,
2021-06-14,106.12,102.05,81.44,125.38,128.27,167.262,119.25,,92.99,97.35,104.0,112.58,,102.31,,
2021-06-15,105.4,101.13,80.03,124.88,127.87,167.273,119.02,,93.06,97.45,104.07,112.59,,102.21,,
2021-06-16,104.56,101.22,79.6,124.75,127.96,167.169,118.74,,92.97,97.24,103.97,112.55,,102.06,,
2021-06-17,104.4,100.85,79.32,124.38,128.03,166.813,119.01,,92.86,96.9,103.46,112.21,,101.78,,
2021-06-18,104.68,101.29,79.93,125.38,127.9,167.196,119.15,,92.75,96.86,103.47,112.19,,101.65,,
2021-06-21,104.65,101.08,79.74,125.88,128.59,166.968,119.16,,93.76,97.41,103.83,112.31,,101.79,,
2021-06-22,104.52,101.14,79.69,125.25,127.71,166.882,118.72,,93.38,97.47,103.61,112.19,,101.94,,
2021-06-23,105.36,101.42,80.0,125.38,127.79,166.698,118.63,,93.51,97.65,103.63,112.18,,101.9,,
2021-06-24,105.35,101.4,80.04,125.12,128.33,166.933,118.69,,94.33,97.81,103.64,112.17,,101.92,,
2021-06-25,104.71,101.33,80.04,125.38,127.72,166.855,118.4,,94.5,98.31,103.85,112.17,,101.93,,
2021-06-28,105.0,101.5,80.02,125.38,128.25,167.034,118.83,,94.3,98.61,103.82,112.16,,101.79,,
2021-06-29,105.0,101.07,80.05,125.5,128.19,166.991,118.68,,94.42,98.62,103.83,112.02,,101.78,,
2021-06-30,104.66,100.95,79.74,125.62,128.31,167.064,118.96,,94.54,98.62,103.82,112.17,,101.81,,
2021-07-01,104.16,100.47,79.43,125.25,127.74,166.956,118.33,,94.36,98.71,103.83,112.17,,102.02,,
2021-07-02,104.08,100.05,78.85,125.62,128.2,167.249,118.64,,94.39,98.67,103.81,111.99,,102.01,,
2021-07-05,103.65,100.05,78.97,125.5,128.21,167.043,118.57,,94.44,98.68,103.77,112.01,,102.02,,
2021-07-06,103.8,100.27,79.02,125.5,128.18,167.188,118.56,,94.59,98.69,103.8,112.0,,102.02,,
2021-07-07,103.64,100.45,78.89,126.12,129.07,167.278,119.24,,95.18,98.98,103.51,112.0,,102.02,,
2021-07-08,103.56,100.22,78.83,126.62,129.27,167.521,119.42,,95.3,99.44,103.83,112.0,,102.09,,
2021-07-09,103.74,100.82,78.98,126.38,129.01,167.363,119.3,,95.15,99.3,103.69,111.98,,102.01,,
2021-07-12,103.95,100.61,79.22,126.5,129.23,167.48,119.28,,95.17,99.42,103.82,112.01,,101.89,,
2021-07-13,104.02,101.1,79.29,126.5,129.33,167.516,119.4,,95.12,99.39,103.87,112.01,,101.89,,
2021-07-14,104.25,101.1,79.65,126.62,129.56,167.429,119.64,,95.11,99.44,103.87,112.01,,101.87,,
2021-07-15,105.32,101.96,80.45,126.75,129.74,167.504,119.98,,95.05,99.35,103.83,112.09,,101.92,,
2021-07-16,105.34,102.02,80.65,126.88,129.62,167.452,119.92,,95.07,99.35,103.83,112.11,,102.03,,
2021-07-19,105.51,101.68,80.57,126.88,129.76,167.489,120.0,,95.08,99.12,103.86,112.08,,102.03,,
2021-07-20,105.1,101.65,80.19,127.12,129.26,167.287,119.87,,95.04,99.3,103.83,112.09,,101.99,,
2021-07-21,104.84,101.7,80.15,127.12,129.6,167.35,120.23,,94.99,99.4,103.85,112.11,,102.02,,
2021-07-22,104.83,101.57,80.15,127.0,130.27,167.803,120.64,,94.99,99.21,103.37,112.14,,101.93,,
2021-07-23,104.81,101.48,80.1,127.12,129.94,167.83,120.48,,94.98,98.75,103.42,111.92,,101.63,,
2021-07-26,104.92,101.43,80.1,127.0,130.01,167.541,120.58,,95.01,98.79,103.48,112.02,,101.65,,
2021-07-27,104.86,101.55,80.07,127.25,129.98,167.894,120.71,,94.97,99.11,103.87,112.19,,101.99,,
2021-07-28,104.96,102.32,79.95,127.0,129.89,167.64,120.39,,94.98,99.02,103.87,112.14,,101.97,,
2021-07-29,104.98,102.0,80.31,127.0,130.11,167.703,120.8,,94.98,98.99,103.88,112.15,,101.96,,
2021-07-30,105.18,102.0,80.27,127.0,130.02,167.634,120.61,,94.97,98.98,103.87,112.15,,101.98,,
2021-08-02,105.75,102.45,80.83,127.25,130.42,167.732,120.85,,95.08,99.0,103.87,112.15,,101.91,,
2021-08-03,106.14,102.01,80.87,127.5,130.47,167.75,120.95,,95.08,99.04,103.91,112.14,,101.91,,
2021-08-04,106.5,101.88,80.46,128.75,131.66,167.742,121.5,,95.02,99.03,104.11,112.14,,101.92,,
2021-08-05,105.39,101.53,79.89,129.0,132.17,167.736,121.57,,95.01,98.99,104.13,112.3,,102.08,,
2021-08-06,105.13,100.76,79.83,128.88,131.61,167.816,121.44,,94.99,98.83,104.03,112.17,,102.02,,
2021-08-09,104.55,100.31,78.91,128.88,131.38,167.667,121.27,,94.91,98.82,104.07,112.15,,102.03,,
2021-08-10,104.68,100.27,78.88,128.75,131.57,167.615,121.2,,94.82,98.95,104.03,112.29,,101.99,,
2021-08-11,104.6,99.84,78.62,127.62,131.26,167.24,121.16,,94.75,98.55,104.01,112.05,,101.95,,
2021-08-12,104.41,100.82,79.25,127.62,131.3,167.277,121.22,,94.55,98.53,103.67,112.03,,101.96,,
2021-08-13,105.08,101.32,80.1,128.12,131.58,167.383,121.41,,94.54,98.51,103.65,111.99,,101.83,,
2021-08-16,105.59,101.82,80.52,128.5,132.31,167.541,121.5,,94.63,98.56,103.75,112.08,,101.98,,
2021-08-17,105.67,101.86,80.64,129.25,132.77,167.691,121.77,,94.53,98.59,103.79,112.13,,101.99,,
2021-08-18,105.61,101.75,80.4,127.88,131.31,167.691,121.2,,94.52,98.57,103.77,112.09,,101.88,,
2021-08-19,105.51,101.37,80.14,129.12,132.59,167.641,121.65,,94.54,98.58,103.74,112.1,,101.82,,
2021-08-20,105.34,101.55,80.25,129.12,132.64,167.615,121.7,,94.52,98.51,103.74,112.1,,101.8,,
2021-08-23,105.33,101.85,80.31,129.0,132.76,167.694,121.87,,94.52,98.56,103.89,112.1,,101.81,,
2021-08-24,106.04,102.3,80.95,129.12,132.5,167.476,121.7,,94.54,98.59,103.9,112.1,,101.8,,
2021-08-25,106.43,102.83,81.28,129.25,132.32,167.242,121.42,,94.73,98.55,103.89,112.13,,101.81,,
