Date,EUFN,IXG,FM,EEM,TBCG,BGEO,CGEO,HSBK,AAZ,FTMC,AKBNK,MOEX,BIST
2024-09-27,23.469104766845703,91.38186645507812,27.061389923095703,44.755916595458984,36.250567845997864,50.60889476264244,12.55533130645752,0.1780493093459609,1.1871226716041565,284.91748423452486,1.779325791966097,30.302874182923496,288.8342698662219
2024-09-30,23.29016876220703,91.52702331542969,27.081064224243164,44.03575134277344,35.4326962044544,49.156173640396446,12.446467065811158,0.17744235469625436,1.171038568019867,281.7612373184227,1.7247697717325874,30.723866843718433,285.5420585167753
2024-10-01,22.819278717041016,90.70446014404297,27.051551818847656,44.35262680053711,34.47828636516701,47.59247185632528,12.145532412528992,0.17654037332934422,1.270733016729355,279.7578824445186,1.6120396324173942,29.357837941008228,275.88457633802716
2024-10-02,22.753353118896484,90.8205795288086,27.071226119995117,45.2264289855957,34.08250762922748,48.025217168944074,12.278489410877228,0.16978694197293862,1.261034047603607,275.88505709228104,1.478841515299482,28.92376819273098,266.0862884667148
2024-10-03,22.564998626708984,90.23995971679688,27.130247116088867,44.68870544433594,33.2761642245567,48.460603923937015,12.297692095041274,0.17008579560922613,1.3730432921648024,275.1406246133544,1.45377269289055,29.3631053496771,264.76113085952557
2024-10-04,22.856948852539062,91.59477233886719,27.061389923095703,45.101600646972656,33.19779790486558,49.60465409400233,12.696954033374785,0.16735359231350685,1.4311975073814394,274.4235822473513,1.518837221336223,29.519456068862176,268.5847566983302
2024-10-07,22.791025161743164,90.90768432617188,27.051551818847656,45.47608184814453,33.44749215425807,48.73310646700789,12.678995282649995,0.16728988387979143,1.5028415733575822,273.7035347025795,1.5558210594717996,29.039157249281608,266.40590412051614
2024-10-08,22.706266403198242,90.86897277832031,27.071226119995117,44.35262680053711,32.75577914614929,48.45184471022221,12.548250267505646,0.16677330314096708,1.3869807386398316,269.9535465230886,1.5714128980191904,28.815613658780897,267.54740379431496
2024-10-09,22.753353118896484,91.13025665283203,27.088834762573242,44.11256790161133,33.17367151663231,49.53627904195863,12.204384260177612,0.16828477995065214,1.3945997035503386,272.6658536335407,1.6022492327119735,28.334769110688807,269.89633182681627
2024-10-10,22.800443649291992,91.197998046875,27.140085220336914,44.19898986816406,33.75946812598268,50.872654636586084,12.610918021202087,0.17267472157902375,1.3787065815925597,270.6237716853898,1.5642405352010715,28.583936681312764,265.3677292136667
2024-10-11,22.96054458618164,92.4560317993164,27.071226119995117,44.515865325927734,34.396273933511694,51.69729776158318,13.062163591384888,0.17200243603384252,1.3780582588911057,271.2345258611557,1.55440319123531,28.74927197785388,262.05377637706937
2024-10-14,23.026470184326172,93.0173110961914,27.051551818847656,44.33341979980469,35.27454608290398,52.23222901286499,13.049037456512451,0.17123912307617956,1.5006393074989317,271.6444123451505,1.5106486192124922,29.388233932803914,257.23865900183216
2024-10-15,22.9134578704834,92.66893768310547,27.071226119995117,43.39240264892578,35.32433050029067,52.697749998013016,13.302668273448944,0.1704952849291601,1.4700885862112045,271.72987263434334,1.5224854687009013,28.99743546750589,261.8694284621328
2024-10-16,22.979381561279297,93.86890411376953,27.120410919189453,43.728485107421875,34.86316624700907,52.82214224279276,13.405631346702576,0.17303727889375298,1.476448676586151,274.11641602158545,1.5325969575926166,28.76601598212589,265.72337754999836
2024-10-17,23.05472183227539,94.09148406982422,27.140085220336914,43.6612663269043,35.3102679098316,52.97051105465071,13.431885826587676,0.17458197637440664,1.4419142425060274,274.10530453101967,1.4964916263575296,28.560046901009667,266.92720687862214
2024-10-18,23.252498626708984,94.40115356445312,27.061389923095703,44.09336471557617,36.160103462769186,53.52991345573217,13.666536927223206,0.17571039574703945,1.4968111872673033,275.2778895785799,1.413008756259658,28.440304554146927,261.4110011360498
2024-10-21,22.96054458618164,93.3656997680664,27.110572814941406,43.786094665527344,37.04516644430347,53.420632554902696,13.731352157592774,0.18073635298076626,1.5141034698486326,272.88581906285134,1.356112941537646,28.58907030104768,255.523995896329
2024-10-22,22.89461898803711,93.02698516845703,27.149921417236328,43.6900749206543,37.820577241778956,53.849240203712256,13.787909581661223,0.1789886287668992,1.4735666078329086,271.9892265453143,1.396581678992842,28.771335659177897,260.99489650533303
2024-10-23,22.687429428100586,92.62055206298828,27.140085220336914,43.43081283569336,37.495726849278434,52.68074102759129,13.372281551361086,0.17644053038675336,1.4605647325515747,270.43038127208126,1.3766126065063804,28.48410355227109,257.68438320908456
2024-10-24,22.828697204589844,92.93989562988281,27.130247116088867,43.36359786987305,37.167179722846484,52.01326039185747,13.326962127685547,0.17764443146508713,1.452793836593628,268.48404419187455,1.3935894650689524,28.238687369427936,262.60266996818234
2024-10-25,22.593252182006836,91.91410827636719,27.140085220336914,43.32518768310547,37.20918722846545,51.86450110919773,13.414460220336913,0.1786605864645753,1.4659903335571287,270.1041833475977,1.4043509492339243,27.34856970581532,264.0981091092765
2024-10-28,22.904037475585938,93.0947265625,27.120410919189453,43.51723098754883,33.47511542142602,48.89004094243166,12.78977867603302,0.177865841457683,1.5290718173980713,269.9861324184481,1.39638917347244,26.500049762331994,263.8068025222452
2024-10-29,22.791025161743164,92.6302261352539,27.130247116088867,43.3828010559082,34.61980605418619,51.22150395825535,12.84496454000473,0.17887483494345133,1.459655061364174,267.57489368761424,,26.65884557916048,263.8068025222452
2024-10-30,22.687429428100586,92.72698974609375,27.130247116088867,42.960304260253906,34.20456308226829,53.13274742813723,13.1702241563797,0.18118390124456482,1.4315461039543154,269.3141606422118,1.4301877772520484,26.983808678930018,266.4796637675819
2024-10-31,22.602670669555664,91.82701873779297,27.145002365112305,42.68184280395508,35.61551816928084,53.88176033667696,13.166932497024536,0.18081643257985547,1.4514728736877442,264.2328609073162,1.4159667564544358,26.289004238401112,261.7032756045017
2024-11-01,22.74393653869629,91.99152374267578,27.120410919189453,42.72024917602539,36.154462894564496,54.913680891176334,13.516824655532837,0.179758986497302,1.4703416132926939,264.14170165829825,1.3945306542995317,26.26933905759941,261.874775814855
2024-11-04,22.838115692138672,91.73023986816406,27.199106216430664,42.960304260253906,36.504688115459,55.15069573111308,13.886046733856203,0.1795579247095566,1.4896412074565886,265.04345045142344,1.3082329307084404,26.26933905759941,261.874775814855
2024-11-05,23.130064010620117,92.9108657836914,27.199106216430664,43.54603576660156,36.831551659152026,56.579755649069554,13.990906047821046,0.17722894498416736,1.4768178606033324,263.88403351306914,1.2983575727997143,27.102257469687146,254.44522846784665
2024-11-06,22.753353118896484,96.10433959960938,27.110572814941406,43.0083122253418,39.75691611041373,60.162580804148455,14.947956404685975,0.1819886068380424,1.434795117378235,266.69840186876246,1.3287968407428388,27.38599672423012,261.7948168205362
2024-11-07,22.87578582763672,95.67855072021484,27.149921417236328,43.95893096923828,40.105144715592324,60.775134652914126,14.686937069892883,0.18227810800101452,1.4171605944633485,265.8516025869758,1.353419045324203,27.45268250407383,263.9397770523129
2024-11-08,22.423730850219727,95.54306030273438,27.218780517578125,42.87388610839844,39.699817776996646,59.36084635846317,14.799813079833985,0.18661627766374295,1.4280521392822267,266.36937769465146,1.4442463189508299,28.3830589324871,273.35352714923647
2024-11-11,22.546161651611328,96.38497924804688,27.149921417236328,42.54741287231445,41.307536357465146,62.35458264523186,15.112959802150725,0.18606826996557968,1.369208323955536,267.68668586313726,1.4657706859984145,29.010710795546554,273.0067038434473
2024-11-12,22.056438446044922,95.79467010498047,27.090900421142578,41.74082565307617,40.78698603180761,62.08711866684956,15.063730752468109,0.18798677314176984,1.3003733384609222,263.0075990032544,1.47694097914652,28.05592124916748,271.28385643835645
2024-11-13,21.93400764465332,95.54306030273438,27.228618621826172,41.47195816040039,39.08367974116991,61.495893395645545,14.853881480693817,0.1838902090287013,1.261178616285324,259.3594616099028,1.5019422461994705,28.058079582158054,273.4287351277206
2024-11-14,22.056438446044922,95.55274200439453,27.228618621826172,41.24150848388672,39.80975638402277,62.54608009084419,14.816132395267486,0.183422877495276,1.27068030834198,260.7791882475978,1.5454331414352183,27.10477464258349,277.26399041622466
2024-11-15,22.25421142578125,96.06562805175781,27.228618621826172,41.24150848388672,40.383989430456424,62.22772816063603,14.644033517837524,0.18305164881900282,1.2351152837276458,259.3944731929293,1.524843511469791,27.389625456898468,275.409827141163
2024-11-18,22.451984405517578,96.35594940185547,27.18927001953125,41.712013244628906,41.043601599184335,61.728972981160034,14.510308504104614,0.18289736610090584,1.2680747866630553,257.3422188980039,1.5259565911440545,27.2734344316672,274.7783065416644
2024-11-19,22.273046493530273,95.87208557128906,27.238454818725586,41.68320846557617,41.49737757542753,61.8402311843395,14.606500396728515,0.1835989630944948,1.3059631431102754,259.0067203112389,1.4948086641137597,26.151955820440673,271.9236735173325
2024-11-20,22.22595977783203,95.69789123535156,27.248292922973633,41.63520050048828,40.405659937244494,61.78792643900379,14.497168791294097,0.1838203632204852,1.21867618560791,256.99850619256034,1.4506347612217818,25.81153376382918,264.8168337869526
2024-11-21,22.273046493530273,96.7430419921875,27.228618621826172,41.54877853393555,40.09118437859696,62.608989986954256,14.604266986846923,0.1857342776332189,1.2149130249023437,257.5349900003709,1.580048085797422,25.35406703902367,274.4586934036781
2024-11-22,22.075273513793945,97.40108489990234,27.248292922973633,41.558380126953125,40.182085342995705,61.56816619725141,14.774543449878692,0.18488862238800946,1.2081398391723632,259.01636233369356,1.6788735636130168,24.732304888194964,279.1428532051646
2024-11-25,22.21653938293457,97.67205047607422,27.071226119995117,41.58718490600586,40.77728523845871,62.74517828022072,15.288901937007905,0.18236191189934628,1.1964132487773895,261.31303534267937,1.6505258559718516,24.3313889701012,282.25012154482704
