Date,US5Y,US2Y,US10Y
2024-08-19,3.759000062942505,5.063000202178955,3.867000102996826
2024-08-20,3.700000047683716,5.0329999923706055,3.818000078201294
2024-08-21,3.6389999389648438,5.005000114440918,3.7780001163482666
2024-08-22,3.7269999980926514,5.025000095367432,3.861999988555908
2024-08-23,3.6500000953674316,5.0,3.806999921798706
2024-08-26,3.6640000343322754,4.998000144958496,3.818000078201294
2024-08-27,3.6570000648498535,4.9679999351501465,3.8329999446868896
2024-08-28,3.6649999618530273,4.954999923706055,3.8410000801086426
2024-08-29,3.6679999828338623,4.965000152587891,3.867000102996826
2024-08-30,3.7149999141693115,4.9679999351501465,3.9110000133514404
2024-09-03,3.6559998989105225,4.96999979019165,3.8440001010894775
2024-09-04,3.565999984741211,4.947999954223633,3.7679998874664307
2024-09-05,3.5399999618530273,4.932000160217285,3.7309999465942383
2024-09-06,3.489000082015991,4.9079999923706055,3.7100000381469727
2024-09-09,3.486999988555908,4.894999980926514,3.697000026702881
2024-09-10,3.427999973297119,4.835000038146973,3.6459999084472656
2024-09-11,3.447000026702881,4.875,3.6530001163482666
2024-09-12,3.4660000801086426,4.840000152587891,3.680000066757202
2024-09-13,3.4240000247955322,4.763000011444092,3.6500000953674316
2024-09-16,3.4049999713897705,4.744999885559082,3.621000051498413
2024-09-17,3.433000087738037,4.735000133514404,3.6419999599456787
2024-09-18,3.4649999141693115,4.614999771118164,3.684999942779541
2024-09-19,3.503000020980835,4.5929999351501465,3.740000009536743
2024-09-20,3.4839999675750732,4.545000076293945,3.7279999256134033
2024-09-23,3.496000051498413,4.502999782562256,3.739000082015991
2024-09-24,3.4790000915527344,4.494999885559082,3.7360000610351562
2024-09-25,3.5179998874664307,4.486999988555908,3.7809998989105225
2024-09-26,3.559000015258789,4.4679999351501465,3.7909998893737793
2024-09-27,3.503000020980835,4.48199987411499,3.749000072479248
2024-09-30,3.5769999027252197,4.498000144958496,3.802000045776367
2024-10-01,3.5209999084472656,4.48199987411499,3.743000030517578
2024-10-02,3.552999973297119,4.4730000495910645,3.7850000858306885
2024-10-03,3.634999990463257,4.465000152587891,3.8499999046325684
2024-10-04,3.812999963760376,4.505000114440918,3.9809999465942383
2024-10-07,3.86899995803833,4.525000095367432,4.026000022888184
2024-10-08,3.864000082015991,4.5279998779296875,4.0329999923706055
2024-10-09,3.9079999923706055,4.534999847412109,4.066999912261963
2024-10-10,3.9189999103546143,4.53000020980835,4.0960001945495605
2024-10-11,3.878999948501587,4.514999866485596,4.072999954223633
2024-10-14,3.9000000953674316,4.51800012588501,4.0980000495910645
2024-10-15,3.859999895095825,4.514999866485596,4.038000106811523
2024-10-16,3.8420000076293945,4.502999782562256,4.015999794006348
2024-10-17,3.9089999198913574,4.514999866485596,4.0960001945495605
2024-10-18,3.875999927520752,4.513000011444092,4.072999954223633
2024-10-21,3.9760000705718994,4.51800012588501,4.182000160217285
2024-10-22,4.005000114440918,4.5,4.203999996185303
2024-10-23,4.057000160217285,4.505000114440918,4.242000102996826
2024-10-24,4.019000053405762,4.486999988555908,4.199999809265137
2024-10-25,4.051000118255615,4.510000228881836,4.23199987411499
2024-10-28,4.107999801635742,4.48199987411499,4.2779998779296875
2024-10-29,4.104000091552734,4.480000019073486,4.27400016784668
2024-10-30,4.126999855041504,4.4629998207092285,4.265999794006348
2024-10-31,4.15500020980835,4.432000160217285,4.283999919891357
2024-11-01,4.209000110626221,4.400000095367432,4.361000061035156
2024-11-04,4.166999816894531,4.418000221252441,4.309000015258789
2024-11-05,4.171999931335449,4.422999858856201,4.289000034332275
2024-11-06,4.271999835968018,4.429999828338623,4.426000118255615
2024-11-07,4.191999912261963,4.420000076293945,4.341000080108643
