Date,Price
11/28/2023,402.29
11/27/2023,402.31
11/24/2023,402.18
11/23/2023,402.41
11/22/2023,402.41
11/21/2023,402.55
11/20/2023,402.18
11/17/2023,402.41
11/16/2023,402.72
11/15/2023,402.92
11/14/2023,403.19
11/13/2023,402.99
11/10/2023,402.59
11/9/2023,402.68
11/8/2023,402.51
11/7/2023,402.66
11/6/2023,402.34
11/3/2023,402.22
11/2/2023,402.37
11/1/2023,402.39
10/31/2023,403
10/30/2023,402.26
10/27/2023,402.55
10/26/2023,402.48
10/25/2023,402.4
10/24/2023,402.35
10/23/2023,402.21
10/20/2023,401.46
10/19/2023,401.82
10/18/2023,401.67
10/17/2023,401.63
10/16/2023,401.22
10/13/2023,402.21
10/12/2023,397.71
10/11/2023,395.22
10/10/2023,397.52
10/9/2023,404.1
10/6/2023,410.12
10/5/2023,418.52
10/4/2023,429.14
10/3/2023,421.45
10/2/2023,406.9
9/29/2023,396.25
9/28/2023,390.88
9/27/2023,388.59
9/26/2023,387.71
9/25/2023,387.5
9/22/2023,387.24
9/21/2023,386.35
9/20/2023,386.35
9/19/2023,386.14
9/18/2023,385.81
9/15/2023,386.35
9/14/2023,386.5
9/13/2023,386.23
9/12/2023,385.84
9/11/2023,386.1
9/8/2023,385.65
9/7/2023,385.68
9/6/2023,385.83
9/5/2023,385.81
9/4/2023,385.9
9/1/2023,385.9
8/31/2023,385.78
8/30/2023,385.98
8/29/2023,386.15
8/28/2023,385.99
8/25/2023,385.98
8/24/2023,385.96
8/23/2023,386.8
8/22/2023,385.79
8/21/2023,386.5
8/18/2023,386.13
8/17/2023,386.15
8/16/2023,386.7
8/15/2023,386.66
8/14/2023,386.61
8/11/2023,386
8/10/2023,386.05
8/9/2023,386.07
8/8/2023,386.46
8/7/2023,386.09
8/4/2023,386.29
8/3/2023,386.86
8/2/2023,386.86
8/1/2023,386.18
7/31/2023,386.14
7/28/2023,386.22
7/27/2023,386.36
7/26/2023,386.4
7/25/2023,386.74
7/24/2023,387.09
7/21/2023,386.48
7/20/2023,386.29
7/19/2023,387.28
7/18/2023,386.29
7/17/2023,386.14
7/14/2023,386.01
7/13/2023,390.2
7/12/2023,386.26
7/11/2023,387.17
7/10/2023,387.09
7/7/2023,386.5
7/6/2023,386.28
7/5/2023,386.25
7/4/2023,386.98
7/3/2023,386.98
6/30/2023,386.06
6/29/2023,386.32
6/28/2023,386.53
6/27/2023,386.71
6/26/2023,386.55
6/23/2023,387.1
6/22/2023,386.14
6/21/2023,386.16
6/20/2023,387.08
6/19/2023,386.27
6/16/2023,386.54
6/15/2023,386.54
6/14/2023,386.6
6/13/2023,387.21
6/12/2023,386.4
6/9/2023,386
6/8/2023,387
6/7/2023,386.75
6/6/2023,387.04
6/5/2023,387.28
6/2/2023,387.22
6/1/2023,386.98
5/31/2023,386.62
5/30/2023,386.52
5/29/2023,385
5/26/2023,386.52
5/25/2023,386.4
5/24/2023,386.25
5/23/2023,386.25
5/22/2023,386.91
5/19/2023,386.42
5/18/2023,387.03
5/17/2023,386.31
5/16/2023,386.35
5/15/2023,387.23
5/12/2023,387
5/11/2023,388
5/10/2023,386.4
5/9/2023,386.44
5/8/2023,386.44
5/5/2023,386.35
5/4/2023,387.31
5/3/2023,386.98
5/2/2023,386.85
5/1/2023,386.64
4/28/2023,386.64
4/27/2023,386.43
4/26/2023,387.33
4/25/2023,386.24
4/24/2023,387.47
4/21/2023,387.47
4/20/2023,387.21
4/19/2023,387.65
4/18/2023,387.78
4/17/2023,387.94
4/14/2023,388.2
4/13/2023,387.97
4/12/2023,388.24
4/11/2023,388.24
4/10/2023,388.24
4/7/2023,388.21
4/6/2023,388.21
4/5/2023,388.32
4/4/2023,388.15
4/3/2023,388.48
3/31/2023,388.3
3/30/2023,388.3
3/29/2023,388.21
3/28/2023,388.29
3/27/2023,388.53
3/24/2023,388.07
3/23/2023,388.33
3/22/2023,388.17
3/21/2023,388.35
3/20/2023,388.48
3/17/2023,388.28
3/16/2023,388.63
3/15/2023,388.4
3/14/2023,388.79
3/13/2023,388.44
3/10/2023,388.18
3/9/2023,388.49
3/8/2023,388.6
3/7/2023,388.6
3/6/2023,388.49
3/3/2023,388.17
3/2/2023,388.95
3/1/2023,389.01
2/28/2023,389.3
2/27/2023,389.06
2/24/2023,389.42
2/23/2023,391
2/22/2023,390.48
2/21/2023,391.68
2/20/2023,392.89
2/17/2023,392.89
2/16/2023,393.52
2/15/2023,395.5
2/14/2023,395.5
2/13/2023,395.88
2/10/2023,396.25
2/9/2023,395.75
2/8/2023,396.75
2/7/2023,396.63
2/6/2023,396.63
2/3/2023,396.63
2/2/2023,396.63
2/1/2023,396.25
1/31/2023,396.25
1/30/2023,396.13
1/27/2023,396.13
1/26/2023,395.65
1/25/2023,396.02
1/24/2023,395.5
1/23/2023,395.64
1/20/2023,395.77
1/19/2023,395.75
1/18/2023,396.02
1/17/2023,396.5
1/16/2023,396
1/13/2023,396
1/12/2023,396
1/11/2023,396.5
1/10/2023,395.52
1/9/2023,394.93
1/6/2023,396
1/5/2023,396
1/4/2023,394.49
1/3/2023,394.69
1/2/2023,393.57
12/30/2022,394.5
12/29/2022,393.41
12/28/2022,393.27
12/27/2022,393.6
12/26/2022,393
12/23/2022,393.81
12/22/2022,394.07
12/21/2022,393.97
12/20/2022,393.73
12/19/2022,394.29
12/16/2022,394.45
12/15/2022,394.26
12/14/2022,394.13
12/13/2022,395.75
12/12/2022,395.53
12/9/2022,395.88
12/8/2022,395.15
12/7/2022,395.72
12/6/2022,395.59
12/5/2022,395.91
12/2/2022,395
12/1/2022,395.35
11/30/2022,395.12
11/29/2022,395.12
11/28/2022,395.92
11/25/2022,395.05
11/24/2022,394.93
11/23/2022,394.93
11/22/2022,394.79
11/21/2022,395.5
11/18/2022,395.5
11/17/2022,395.53
11/16/2022,395.14
11/15/2022,395.93
11/14/2022,395.93
11/11/2022,396.12
11/10/2022,395.27
11/9/2022,394.66
11/8/2022,396.25
11/7/2022,395.52
11/4/2022,395.52
11/3/2022,395.34
11/2/2022,395.37
11/1/2022,401.7
10/31/2022,401.8
10/28/2022,395.53
10/27/2022,396.7
10/26/2022,399.38
10/25/2022,400.91
10/24/2022,402.33
10/21/2022,403.59
10/20/2022,403.59
10/19/2022,403.99
10/18/2022,403.96
10/17/2022,404.13
10/14/2022,403.94
10/13/2022,403.91
10/12/2022,403.73
10/11/2022,404.02
10/10/2022,404.3
10/7/2022,404
10/6/2022,405.46
10/5/2022,405.68
10/4/2022,406.49
10/3/2022,406.21
9/30/2022,405.65
9/29/2022,405.93
9/28/2022,408.04
9/27/2022,409.82
9/26/2022,413.05
9/23/2022,416.27
9/22/2022,415.97
9/21/2022,415.72
9/20/2022,416.75
9/19/2022,415.72
9/16/2022,415.53
9/15/2022,411.14
9/14/2022,405.7
9/13/2022,405.71
9/12/2022,405.32
9/9/2022,405.32
9/8/2022,404.5
9/7/2022,404.9
9/6/2022,404.8
9/5/2022,403.3
9/2/2022,404.59
9/1/2022,404.74
8/31/2022,404.56
8/30/2022,404.77
8/29/2022,405.12
