Date,Price
8/27/2024,2.695
8/26/2024,2.7
8/23/2024,2.697
8/22/2024,2.702
8/21/2024,2.71
8/20/2024,2.702
8/19/2024,2.69
8/16/2024,2.685
8/15/2024,2.695
8/14/2024,2.695
8/13/2024,2.697
8/12/2024,2.695
8/9/2024,2.66
8/8/2024,2.6748
8/7/2024,2.7037
8/6/2024,2.705
8/5/2024,2.703
8/2/2024,2.71
8/1/2024,2.71
7/31/2024,2.715
7/30/2024,2.698
7/29/2024,2.692
7/26/2024,2.712
7/25/2024,2.713
7/24/2024,2.7218
7/23/2024,2.718
7/22/2024,2.714
7/19/2024,2.705
7/18/2024,2.695
7/17/2024,2.67
7/16/2024,2.695
7/15/2024,2.698
7/12/2024,2.724
7/11/2024,2.73
7/10/2024,2.738
7/9/2024,2.753
7/8/2024,2.745
7/5/2024,2.74
7/4/2024,2.765
7/3/2024,2.793
7/2/2024,2.797
7/1/2024,2.797
6/28/2024,2.805
6/27/2024,2.8
6/26/2024,2.835
6/25/2024,2.8187
6/24/2024,2.85
6/21/2024,2.809
6/20/2024,2.795
6/19/2024,2.795
6/18/2024,2.84
6/17/2024,2.865
6/14/2024,2.87
6/13/2024,2.868
6/12/2024,2.865
6/11/2024,2.865
6/10/2024,2.865
6/7/2024,2.825
6/6/2024,2.825
6/5/2024,2.803
6/4/2024,2.792
6/3/2024,2.792
5/31/2024,2.793
5/30/2024,2.79
5/29/2024,2.795
5/28/2024,2.785
5/27/2024,2.785
5/24/2024,2.78
5/23/2024,2.71
5/22/2024,2.735
5/21/2024,2.715
5/20/2024,2.735
5/17/2024,2.67
5/16/2024,2.725
5/15/2024,2.65
5/14/2024,2.6988
5/13/2024,2.65
5/10/2024,2.645
5/9/2024,2.677
5/8/2024,2.677
5/7/2024,2.679
5/6/2024,2.675
5/3/2024,2.676
5/2/2024,2.676
5/1/2024,2.676
4/30/2024,2.678
4/29/2024,2.685
4/26/2024,2.678
4/25/2024,2.68
4/24/2024,2.688
4/23/2024,2.683
4/22/2024,2.677
4/19/2024,2.67
4/18/2024,2.645
4/17/2024,2.64
4/16/2024,2.6714
4/15/2024,2.666
4/12/2024,2.668
4/11/2024,2.67
4/10/2024,2.67
4/9/2024,2.677
4/8/2024,2.677
4/5/2024,2.675
4/4/2024,2.678
4/3/2024,2.68
4/2/2024,2.68
4/1/2024,2.68
3/29/2024,2.695
3/28/2024,2.695
3/27/2024,2.7
3/26/2024,2.707
3/25/2024,2.675
3/22/2024,2.696
3/21/2024,2.7
3/20/2024,2.685
3/19/2024,2.712
3/18/2024,2.713
3/15/2024,2.71
3/14/2024,2.7
3/13/2024,2.66
3/12/2024,2.655
3/11/2024,2.655
3/8/2024,2.655
3/7/2024,2.655
3/6/2024,2.655
3/5/2024,2.655
3/4/2024,2.655
3/1/2024,2.657
2/29/2024,2.657
2/28/2024,2.66
2/27/2024,2.659
2/26/2024,2.653
2/23/2024,2.65
2/22/2024,2.652
2/21/2024,2.65
2/20/2024,2.645
2/19/2024,2.645
2/16/2024,2.64
2/15/2024,2.643
2/14/2024,2.648
2/13/2024,2.65
2/12/2024,2.6248
2/9/2024,2.65
2/8/2024,2.63
2/7/2024,2.632
2/6/2024,2.66
2/5/2024,2.66
2/2/2024,2.665
2/1/2024,2.67
1/31/2024,2.655
1/30/2024,2.68
1/29/2024,2.68
1/26/2024,2.675
1/25/2024,2.675
1/24/2024,2.672
1/23/2024,2.665
1/22/2024,2.657
1/19/2024,2.657
1/18/2024,2.657
1/17/2024,2.6539
1/16/2024,2.66
1/15/2024,2.655
1/12/2024,2.663
1/11/2024,2.68
1/10/2024,2.685
1/9/2024,2.685
1/8/2024,2.69
1/5/2024,2.685
1/4/2024,2.688
1/3/2024,2.685
1/2/2024,2.69
1/1/2024,2.6648
12/29/2023,2.6648
12/28/2023,2.69
12/27/2023,2.694
12/26/2023,2.665
12/25/2023,2.69
12/22/2023,2.688
12/21/2023,2.686
12/20/2023,2.685
12/19/2023,2.685
12/18/2023,2.68
12/15/2023,2.68
12/14/2023,2.683
12/13/2023,2.68
12/12/2023,2.67
12/11/2023,2.67
12/8/2023,2.665
12/7/2023,2.668
12/6/2023,2.682
12/5/2023,2.69
12/4/2023,2.69
12/1/2023,2.695
11/30/2023,2.678
11/29/2023,2.708
11/28/2023,2.68
11/27/2023,2.709
11/24/2023,2.708
11/23/2023,2.71
11/22/2023,2.71
11/21/2023,2.707
11/20/2023,2.695
11/17/2023,2.695
11/16/2023,2.673
11/15/2023,2.7
11/14/2023,2.697
11/13/2023,2.66
11/10/2023,2.6916
11/9/2023,2.7
11/8/2023,2.705
11/7/2023,2.704
11/6/2023,2.7
11/3/2023,2.708
11/2/2023,2.715
11/1/2023,2.715
10/31/2023,2.705
10/30/2023,2.702
10/27/2023,2.702
10/26/2023,2.704
10/25/2023,2.704
10/24/2023,2.7
10/23/2023,2.695
10/20/2023,2.695
10/19/2023,2.67
10/18/2023,2.692
10/17/2023,2.692
10/16/2023,2.69
10/13/2023,2.69
10/12/2023,2.693
10/11/2023,2.69
10/10/2023,2.69
10/9/2023,2.665
10/6/2023,2.668
10/5/2023,2.675
10/4/2023,2.678
10/3/2023,2.678
10/2/2023,2.68
9/29/2023,2.67
9/28/2023,2.65
9/27/2023,2.675
9/26/2023,2.67
9/25/2023,2.63
9/22/2023,2.665
9/21/2023,2.69
9/20/2023,2.69
9/19/2023,2.655
9/18/2023,2.637
9/15/2023,2.6274
9/14/2023,2.633
9/13/2023,2.597
9/12/2023,2.622
9/11/2023,2.595
9/8/2023,2.601
9/7/2023,2.6015
9/6/2023,2.6015
9/5/2023,2.602
9/4/2023,2.6048
9/1/2023,2.63
8/31/2023,2.63
8/30/2023,2.63
8/29/2023,2.624
8/28/2023,2.598
8/25/2023,2.624
8/24/2023,2.637
8/23/2023,2.602
8/22/2023,2.622
8/21/2023,2.617
8/18/2023,2.614
8/17/2023,2.614
8/16/2023,2.617
8/15/2023,2.619
8/14/2023,2.612
8/11/2023,2.616
8/10/2023,2.621
8/9/2023,2.625
8/8/2023,2.613
8/7/2023,2.608
8/4/2023,2.608
8/3/2023,2.61
8/2/2023,2.615
8/1/2023,2.617
7/31/2023,2.623
7/28/2023,2.595
7/27/2023,2.595
7/26/2023,2.59
