Date,Price,,,,
1/1/2018,173.625,,,,
1/2/2018,173.625,,,,
1/3/2018,173.75,,,,
1/4/2018,173.875,,,,
1/5/2018,174,,,,
1/8/2018,174.625,,,,
1/9/2018,174.5,,,,
1/10/2018,174,,,,
1/11/2018,174,,,,
1/12/2018,173.875,,,,
1/15/2018,174,,,,
1/16/2018,174.125,,,,
1/17/2018,174.125,,,,
1/18/2018,173.125,,,,
1/19/2018,172.75,,,,
1/22/2018,172.5,,,,
1/23/2018,172.75,,,,
1/24/2018,172.375,,,,
1/25/2018,172.375,,,,
1/26/2018,172.5,,,,
1/29/2018,171.75,,,,
1/30/2018,171.875,,,,
1/31/2018,172.25,,,,
2/1/2018,172.375,,,,
2/2/2018,172,,,,
2/5/2018,171.625,,,,
2/6/2018,171.375,,,,
2/7/2018,171.75,,,,
2/8/2018,170.875,,,,
2/9/2018,170,,,,
2/12/2018,170.375,,,,
2/13/2018,169.625,,,,
2/14/2018,169,,,,
2/15/2018,169.25,,,,
2/16/2018,169.375,,,,
2/19/2018,169.625,,,,
2/20/2018,169.5,,,,
2/21/2018,169.25,,,,
2/22/2018,169.125,,,,
2/23/2018,169.375,,,,
2/26/2018,169.75,,,,
2/27/2018,169.75,,,,
2/28/2018,169.5,,,,
3/1/2018,168.875,,,,
3/2/2018,168.625,,,,
3/5/2018,168.5,,,,
3/6/2018,168.375,,,,
3/7/2018,168,,,,
3/8/2018,167.75,,,,
3/9/2018,167.5,,,,
3/12/2018,167.5,,,,
3/13/2018,167.5,,,,
3/14/2018,167.125,,,,
3/15/2018,166.625,,,,
3/16/2018,166.875,,,,
3/19/2018,166.75,,,,
3/20/2018,166.25,,,,
3/21/2018,166.375,,,,
3/22/2018,166.5,,,,
3/23/2018,166.25,,,,
3/26/2018,166.125,,,,
3/27/2018,166.375,,,,
3/28/2018,166.625,,,,
3/29/2018,166.5,,,,
3/30/2018,166.5,,,,
4/2/2018,166.5,,,,
4/3/2018,166.625,,,,
4/4/2018,166.875,,,,
4/5/2018,167,,,,
4/6/2018,167.125,,,,
4/9/2018,163.875,,,,
4/10/2018,160,,,,
4/11/2018,160.5,,,,
4/12/2018,162.125,,,,
4/13/2018,161.5,,,,
4/16/2018,160.75,,,,
4/17/2018,161,,,,
4/18/2018,161.5,,,,
4/19/2018,161.625,,,,
4/20/2018,161,,,,
4/23/2018,161.5,,,,
4/24/2018,161.625,,,,
4/25/2018,161.25,,,,
4/26/2018,161,,,,
4/27/2018,161.25,,,,
4/30/2018,161.75,,,,
5/1/2018,161.25,,,,
5/2/2018,160.75,,,,
5/3/2018,160.5,,,,
5/4/2018,159.75,,,,
5/7/2018,159.625,,,,
5/8/2018,159.75,,,,
5/9/2018,158.5,,,,
5/10/2018,160.125,,,,
5/11/2018,161.375,,,,
5/14/2018,161.625,,,,
5/15/2018,160.5,,,,
5/16/2018,160.625,,,,
5/17/2018,160.5,,,,
5/18/2018,160.375,,,,
5/21/2018,160.5,,,,
5/22/2018,160.875,,,,
5/23/2018,161.75,,,,
5/24/2018,162.25,,,,
5/25/2018,162.125,,,,
5/28/2018,162.125,,,,
5/29/2018,162.75,,,,
5/30/2018,162.75,,,,
5/31/2018,162,,,,
6/1/2018,162.25,,,,
6/4/2018,162,,,,
6/5/2018,161.75,,,,
6/6/2018,161.625,,,,
6/7/2018,161.5,,,,
6/8/2018,161.5,,,,
6/11/2018,161.375,,,,
6/12/2018,161.125,,,,
6/13/2018,161.2,,,,
6/14/2018,161.375,,,,
6/15/2018,161.625,,,,
6/18/2018,161,,,,
6/19/2018,160.75,,,,
6/20/2018,161.25,,,,
6/21/2018,161.375,,,,
6/22/2018,161.875,,,,
6/25/2018,162,,,,
6/26/2018,161.625,,,,
6/27/2018,161.75,,,,
6/28/2018,162.125,,,,
6/29/2018,163,,,,
7/2/2018,162.875,,,,
7/3/2018,164,,,,
7/4/2018,164,,,,
7/5/2018,164.25,,,,
7/6/2018,164,,,,
7/9/2018,164.125,,,,
7/10/2018,164.75,,,,
7/11/2018,164.25,,,,
7/12/2018,164.5,,,,
7/13/2018,165.125,,,,
7/16/2018,165,,,,
7/17/2018,164.5,,,,
7/18/2018,164,,,,
7/19/2018,163.875,,,,
7/20/2018,163.5,,,,
7/23/2018,163.5,,,,
7/24/2018,163.75,,,,
7/25/2018,163.75,,,,
7/26/2018,163.5,,,,
7/27/2018,164.25,,,,
7/30/2018,163.625,,,,
7/31/2018,164.25,,,,
8/1/2018,163.5,,,,
8/2/2018,163,,,,
8/3/2018,163,,,,
8/6/2018,162.875,,,,
8/7/2018,162.375,,,,
8/8/2018,160.75,,,,
8/9/2018,159.625,,,,
8/10/2018,160.125,,,,
8/13/2018,158.75,,,,
8/14/2018,159.25,,,,
8/15/2018,159.75,,,,
8/16/2018,159.5,,,,
8/17/2018,159.625,,,,
8/20/2018,159.75,,,,
8/21/2018,159.5,,,,
8/22/2018,159.75,,,,
8/23/2018,159.875,,,,
8/24/2018,159.75,,,,
8/27/2018,159.875,,,,
8/28/2018,160.375,,,,
8/29/2018,160.125,,,,
8/30/2018,160.875,,,,
8/31/2018,160.875,,,,
9/3/2018,160.875,,,,
9/4/2018,160.5,,,,
9/5/2018,160.5,,,,
9/6/2018,160.125,,,,
9/7/2018,159.75,,,,
9/10/2018,158.375,,,,
9/11/2018,158,,,,
9/12/2018,158.25,,,,
9/13/2018,158.625,,,,
9/14/2018,158.75,,,,
9/17/2018,158.75,,,,
9/18/2018,158.625,,,,
9/19/2018,158.25,,,,
9/20/2018,158.625,,,,
9/21/2018,158.875,,,,
9/24/2018,158.875,,,,
9/25/2018,158.875,,,,
9/26/2018,159.125,,,,
9/27/2018,159.75,,,,
9/28/2018,160.125,,,,
10/1/2018,160.5,,,,
10/2/2018,160.25,,,,
10/3/2018,160.375,,,,
10/4/2018,158.875,,,,
10/5/2018,158.625,,,,
10/8/2018,158.5,,,,
10/9/2018,158.625,,,,
10/10/2018,158.25,,,,
10/11/2018,158,,,,
10/12/2018,158.25,,,,
10/15/2018,158.625,,,,
10/16/2018,159,,,,
10/17/2018,158.75,,,,
10/18/2018,158.375,,,,
10/19/2018,158.75,,,,
10/22/2018,158.375,,,,
10/23/2018,158.125,,,,
10/24/2018,158.25,,,,
10/25/2018,158.375,,,,
10/26/2018,158.5,,,,
10/29/2018,158.5,,,,
10/30/2018,158.75,,,,
10/31/2018,158.25,,,,
11/1/2018,158.375,,,,
11/2/2018,158.375,,,,
11/5/2018,158.125,,,,
11/6/2018,158.125,,,,
11/7/2018,158,,,,
11/8/2018,157.5,,,,
11/9/2018,157.5,,,,
11/12/2018,157.25,,,,
11/13/2018,157.25,,,,
11/14/2018,157.375,,,,
11/15/2018,157.75,,,,
11/16/2018,157.625,,,,
11/19/2018,157.875,,,,
11/20/2018,157.5,,,,
11/21/2018,157.375,,,,
11/22/2018,157.375,,,,
11/23/2018,157.5,,,,
11/26/2018,156.25,,,,
11/27/2018,156,,,,
11/28/2018,155.875,,,,
11/29/2018,156.625,,,,
11/30/2018,156.75,,,,
12/3/2018,157.125,,,,
12/4/2018,158,,,,
12/5/2018,157.875,,,,
12/6/2018,157.625,,,,
12/7/2018,157.75,,,,
12/10/2018,158.25,,,,
12/11/2018,157.75,,,,
12/12/2018,157.75,,,,
