Date,Price
4/22/2025,85.35%
4/23/2025,85.75%
4/24/2025,85.98%
4/25/2025,86.37%
4/28/2025,86.53%
4/29/2025,86.53%
4/30/2025,86.81%
5/2/2025,86.63%
5/5/2025,86.67%
5/6/2025,86.62%
5/7/2025,86.68%
5/8/2025,86.70%
5/9/2025,86.72%
5/12/2025,86.81%
5/13/2025,86.80%
5/14/2025,86.80%
5/15/2025,86.65%
5/16/2025,86.77%
5/19/2025,86.46%
5/20/2025,86.62%
5/21/2025,86.62%
5/22/2025,86.49%
5/23/2025,86.60%
5/26/2025,86.62%
5/27/2025,86.67%
5/28/2025,86.84%
5/29/2025,86.87%
5/30/2025,86.90%
6/2/2025,87.05%
6/3/2025,87.06%
6/4/2025,87.11%
6/5/2025,87.30%
6/6/2025,87.37%
6/9/2025,86.22%
6/10/2025,87.51%
6/11/2025,87.59%
6/12/2025,87.70%
6/13/2025,87.70%
6/16/2025,87.81%
6/17/2025,87.80%
6/18/2025,87.84%
6/19/2025,87.89%
6/20/2025,87.99%
6/23/2025,87.93%
6/24/2025,88.19%
6/25/2025,88.45%
6/26/2025,88.55%
6/27/2025,88.62%
6/30/2025,88.59%
7/1/2025,88.91%
7/2/2025,89.20%
7/3/2025,89.60%
7/4/2025,88.05%
7/7/2025,89.58%
7/8/2025,89.56%
7/9/2025,89.57%
7/10/2025,89.64%
7/11/2025,89.49%
7/14/2025,89.32%
7/15/2025,89.21%
7/16/2025,89.24%
7/17/2025,89.31%
7/18/2025,89.61%
7/21/2025,90.02%
7/22/2025,90.25%
7/23/2025,90.23%
7/24/2025,90.35%
7/25/2025,90.26%
7/28/2025,90.30%
7/29/2025,90.38%
7/30/2025,90.54%
7/31/2025,90.59%
8/1/2025,90.57%
8/4/2025,90.67%
8/5/2025,90.87%
8/6/2025,90.83%
8/7/2025,90.96%
8/8/2025,91.01%
8/11/2025,91.17%
8/12/2025,91.22%
8/13/2025,91.39%
8/14/2025,91.60%
8/15/2025,91.69%
8/18/2025,91.74%
8/19/2025,91.71%
8/20/2025,91.68%
8/21/2025,91.70%
8/22/2025,91.71%
8/25/2025,91.90%
8/26/2025,91.76%
8/27/2025,91.78%
8/28/2025,91.86%
8/29/2025,92.00%
9/1/2025,92.01%
9/2/2025,91.54%
9/3/2025,91.49%
9/4/2025,91.64%
9/5/2025,91.71%
9/8/2025,92.24%
9/9/2025,92.32%
9/10/2025,92.34%
9/11/2025,92.44%
9/12/2025,92.50%
9/15/2025,92.43%
9/16/2025,92.54%
9/17/2025,92.63%
9/18/2025,92.59%
9/19/2025,92.51%
9/22/2025,91.68%
9/23/2025,92.44%
9/24/2025,92.55%
9/25/2025,92.51%
9/26/2025,92.36%
9/29/2025,92.48%
9/30/2025,92.54%
10/1/2025,92.50%
10/2/2025,92.55%
10/3/2025,92.57%
10/6/2025,92.52%
10/7/2025,92.53%
10/8/2025,92.60%
10/9/2025,92.58%
10/10/2025,92.58%
10/13/2025,91.94%
10/14/2025,92.51%
10/15/2025,92.59%
10/16/2025,92.58%
10/17/2025,92.64%
10/20/2025,92.61%
10/21/2025,92.73%
10/22/2025,92.76%
10/23/2025,92.75%
10/24/2025,92.67%
10/27/2025,92.67%
10/28/2025,92.88%
10/29/2025,92.88%
10/30/2025,92.83%
10/31/2025,92.82%
11/3/2025,92.88%
11/4/2025,92.93%
11/5/2025,92.88%
11/6/2025,92.90%
11/7/2025,92.86%
11/10/2025,92.83%
11/11/2025,92.92%
11/12/2025,92.92%
11/13/2025,92.98%
11/14/2025,92.88%
11/17/2025,92.80%
11/18/2025,92.74%
11/19/2025,92.76%
11/20/2025,92.80%
11/21/2025,92.79%
11/24/2025,92.77%
11/25/2025,92.83%
11/26/2025,92.82%
11/27/2025,92.91%
11/28/2025,92.87%
12/1/2025,92.81%
12/2/2025,92.75%
12/3/2025,92.89%
12/4/2025,92.93%
12/5/2025,92.92%
12/8/2025,92.94%
12/9/2025,93.05%
12/10/2025,92.67%
12/11/2025,92.77%
12/12/2025,92.85%
12/15/2025,93.00%
12/16/2025,93.05%
12/17/2025,93.13%
12/18/2025,93.24%
12/19/2025,93.33%
12/22/2025,93.37%
12/23/2025,93.63%
12/29/2025,93.31%
12/30/2025,93.35%
1/2/2026,93.40%
1/5/2026,93.74%
1/6/2026,93.45%
1/7/2026,93.47%
1/8/2026,93.80%
1/9/2026,93.62%
1/12/2026,93.54%
1/13/2026,93.45%
1/14/2026,93.50%
1/15/2026,93.40%
1/16/2026,93.21%
1/19/2026,93.17%
1/20/2026,93.10%
1/21/2026,93.10%
1/22/2026,93.21%
1/23/2026,93.13%
1/26/2026,93.02%
1/27/2026,93.07%
1/28/2026,93.02%
1/29/2026,92.94%
1/30/2026,92.86%
2/2/2026,92.76%
2/3/2026,92.80%
2/4/2026,92.88%
2/5/2026,92.81%
2/6/2026,92.77%
2/9/2026,92.60%
2/10/2026,92.72%
2/11/2026,92.79%
2/12/2026,92.77%
2/13/2026,92.73%
2/16/2026,92.84%
2/17/2026,92.86%
2/18/2026,92.92%
2/19/2026,93.16%
2/20/2026,93.20%
2/23/2026,93.60%
2/24/2026,93.37%
2/25/2026,93.32%
2/26/2026,93.47%
2/27/2026,93.44%
3/2/2026,93.33%
3/3/2026,93.05%
3/4/2026,92.86%
3/5/2026,93.07%
3/6/2026,93.03%
3/9/2026,92.80%
3/10/2026,92.48%
3/11/2026,92.39%
3/12/2026,92.34%
3/13/2026,92.26%
3/16/2026,92.20%
3/17/2026,92.18%
3/18/2026,92.34%
3/19/2026,92.08%
3/20/2026,91.93%
3/23/2026,91.25%
3/24/2026,91.52%
3/25/2026,91.57%
3/26/2026,91.57%
3/27/2026,91.25%
3/30/2026,91.66%
3/31/2026,91.24%
4/1/2026,91.59%
4/2/2026,91.51%
4/7/2026,91.54%
4/8/2026,92.04%
4/9/2026,92.40%
4/10/2026,92.50%
4/13/2026,92.58%
4/14/2026,92.91%
4/15/2026,93.23%
4/16/2026,93.38%
4/17/2026,93.36%
4/20/2026,93.61%
4/21/2026,93.68%
4/22/2026,93.62%
4/23/2026,93.72%
4/24/2026,93.66%
4/27/2026,93.82%
4/28/2026,93.80%
4/29/2026,93.79%
4/30/2026,93.44%
5/4/2026,93.62%
5/5/2026,93.50%
5/6/2026,93.58%
5/7/2026,93.82%
5/8/2026,93.71%
