Date,GDTR
1/15/2026,1031.458
1/16/2026,1032.354
1/19/2026,1032.939
1/20/2026,1029.113
1/21/2026,1031.714
1/22/2026,1034.206
1/23/2026,1033.849
1/26/2026,1035.192
1/27/2026,1035.026
1/28/2026,1034.538
1/29/2026,1033.338
1/30/2026,1032.044
1/31/2026,1032.049
2/2/2026,1033.222
2/3/2026,1034.16
2/4/2026,1034.291
2/5/2026,1035.169
2/6/2026,1037.012
2/9/2026,1039.326
2/10/2026,1043.01
2/11/2026,1042.053
2/12/2026,1044.988
2/13/2026,1045.149
2/16/2026,1045.74
2/17/2026,1048.095
2/18/2026,1047.527
2/19/2026,1044.025
2/20/2026,1043.78
2/23/2026,1044.808
2/24/2026,1044.329
2/25/2026,1044.647
2/26/2026,1043.547
2/27/2026,1040.319
2/28/2026,1040.91
3/2/2026,1035.094
3/3/2026,1029.217
3/4/2026,1035.714
3/5/2026,1035.444
3/6/2026,1028.584
3/9/2026,1020.849
3/10/2026,1029.86
3/11/2026,1027.212
3/12/2026,1020.655
3/13/2026,1013.475
3/16/2026,1011.312
3/17/2026,1014.826
3/18/2026,1013.139
3/19/2026,1005.189
3/20/2026,1000.318
3/23/2026,1005.77
3/24/2026,1004.828
3/25/2026,1011.466
3/26/2026,1005.128
3/27/2026,996.507
3/30/2026,994.736
3/31/2026,999.863
4/1/2026,1011.113
4/2/2026,1009.489
4/3/2026,1008.361
4/6/2026,1007.853
4/7/2026,1010.179
4/8/2026,1029.656
4/9/2026,1031.933
4/10/2026,1033.871
4/13/2026,1032.864
4/14/2026,1039.968
4/15/2026,1037.679
4/16/2026,1035.799
4/17/2026,1041.698
4/20/2026,1039.259
4/21/2026,1037.137
4/22/2026,1036.875
4/23/2026,1034.652
4/24/2026,1032.056
4/27/2026,1031.144
4/28/2026,1028.201
4/29/2026,1025.281
4/30/2026,1024.556
5/1/2026,1026.582
5/4/2026,1025.476
5/5/2026,1025.797
5/6/2026,1035.416
5/7/2026,1036.828
5/8/2026,1036.228
