Date,GDAM
6/30/2022,134.073
7/1/2022,133.955
7/4/2022,134.02
7/5/2022,134.028
7/6/2022,133.829
7/7/2022,133.798
7/8/2022,133.56
7/11/2022,133.324
7/12/2022,133.162
7/13/2022,132.222
7/14/2022,132.036
7/15/2022,131.321
7/18/2022,131.416
7/19/2022,131.603
7/20/2022,131.812
7/21/2022,132.608
7/22/2022,133.962
7/25/2022,134.451
7/26/2022,134.746
7/27/2022,134.657
7/28/2022,134.973
7/29/2022,135.504
7/31/2022,135.526
8/1/2022,135.985
8/2/2022,135.971
8/3/2022,135.829
8/4/2022,135.959
8/5/2022,136.159
8/8/2022,136.384
8/9/2022,136.466
8/10/2022,136.591
8/11/2022,137.755
8/12/2022,138.24
8/15/2022,138.521
8/16/2022,138.743
8/17/2022,138.583
8/18/2022,138.736
8/19/2022,138.754
8/22/2022,138.682
8/23/2022,138.711
8/24/2022,138.684
8/25/2022,138.934
8/26/2022,138.945
8/29/2022,138.891
8/30/2022,138.513
8/31/2022,138.815
9/1/2022,138.224
9/2/2022,138.399
9/5/2022,138.465
9/6/2022,138.478
9/7/2022,138.628
9/8/2022,138.966
9/9/2022,140.168
9/12/2022,140.788
9/13/2022,139.261
9/14/2022,137.829
9/15/2022,137.025
9/16/2022,136.91
9/19/2022,136.827
9/20/2022,136.795
9/21/2022,136.798
9/22/2022,136.254
9/23/2022,136.25
9/26/2022,135.715
9/27/2022,134.994
9/28/2022,132.46
9/29/2022,132.459
9/30/2022,132.781
10/3/2022,132.572
10/4/2022,133.37
10/5/2022,133.309
10/6/2022,133.317
10/7/2022,132.887
10/10/2022,132.955
10/11/2022,133.204
10/12/2022,133.113
10/13/2022,133.754
10/14/2022,134.027
10/17/2022,133.724
10/18/2022,133.946
10/19/2022,134.033
10/20/2022,133.975
10/21/2022,133.525
10/24/2022,133.813
10/25/2022,134.112
10/26/2022,134.6
10/27/2022,134.999
10/28/2022,134.535
10/31/2022,134.694
11/1/2022,134.932
11/2/2022,135.173
11/3/2022,135.128
11/4/2022,135.304
11/7/2022,135.666
11/8/2022,136.192
11/9/2022,136.588
11/10/2022,137.828
11/11/2022,137.85
11/14/2022,143.93
11/15/2022,145.002
11/16/2022,145.049
11/17/2022,144.795
11/18/2022,144.693
11/21/2022,144.538
11/22/2022,144.922
11/23/2022,145.149
11/24/2022,145.171
11/25/2022,145.579
11/28/2022,145.414
11/29/2022,146.04
11/30/2022,146.284
12/1/2022,147.638
12/2/2022,150.291
12/5/2022,150.932
12/6/2022,150.799
12/7/2022,150.722
12/8/2022,150.605
12/9/2022,150.823
12/12/2022,150.965
12/13/2022,151.846
12/14/2022,152.273
12/15/2022,152.359
12/16/2022,152.255
12/19/2022,152.03
12/20/2022,151.825
12/21/2022,151.559
12/22/2022,151.152
12/23/2022,151.444
12/27/2022,151.534
12/28/2022,151.224
12/29/2022,150.974
12/30/2022,150.969
12/31/2022,150.992
1/3/2023,151.377
1/4/2023,151.69
1/5/2023,151.387
1/6/2023,151.678
1/9/2023,151.83
1/10/2023,151.528
1/11/2023,151.742
1/12/2023,151.675
1/13/2023,151.534
1/16/2023,151.602
1/17/2023,151.275
1/18/2023,151.917
1/19/2023,151.755
1/20/2023,151.475
1/23/2023,151.79
1/24/2023,151.934
1/25/2023,152.008
1/26/2023,151.743
1/27/2023,151.808
1/30/2023,151.608
1/31/2023,151.328
2/1/2023,151.584
2/2/2023,152.397
2/3/2023,152.004
2/6/2023,151.214
2/7/2023,151.39
2/8/2023,151.457
2/9/2023,151.154
2/10/2023,151.084
2/13/2023,150.985
2/14/2023,150.968
2/15/2023,150.58
2/16/2023,150.843
2/17/2023,150.796
2/20/2023,150.863
2/21/2023,150.592
2/22/2023,150.188
2/23/2023,150.262
2/24/2023,150.096
2/27/2023,150.12
2/28/2023,150.153
3/1/2023,149.989
3/2/2023,149.516
3/3/2023,149.995
3/6/2023,150.126
3/7/2023,149.913
3/8/2023,149.786
3/9/2023,149.419
3/10/2023,149.292
3/13/2023,149.433
3/14/2023,149.278
3/15/2023,149.268
3/16/2023,148.964
3/17/2023,149.284
3/20/2023,148.821
3/21/2023,148.86
3/22/2023,148.904
3/23/2023,149.746
3/24/2023,150.014
3/27/2023,150.321
3/28/2023,150.151
3/29/2023,150.246
3/30/2023,150.43
3/31/2023,150.694
4/3/2023,151.317
4/4/2023,151.471
4/5/2023,152.114
4/6/2023,152.104
4/10/2023,152.196
4/11/2023,152.085
4/12/2023,152.227
4/13/2023,152.435
4/14/2023,152.259
4/17/2023,152.25
4/18/2023,152.327
4/19/2023,152.144
4/20/2023,152.306
4/21/2023,152.34
4/24/2023,152.495
4/25/2023,152.823
4/26/2023,152.913
4/27/2023,152.716
4/28/2023,152.948
4/30/2023,152.994
5/1/2023,153.017
5/2/2023,153.118
5/3/2023,153.065
5/4/2023,153.264
5/5/2023,153.09
5/8/2023,153.172
5/9/2023,153.168
5/10/2023,153.017
5/11/2023,153.01
5/12/2023,153.028
5/15/2023,152.983
5/16/2023,152.965
5/17/2023,153.145
5/18/2023,152.795
5/19/2023,152.943
5/22/2023,152.758
5/23/2023,152.452
5/24/2023,152.528
5/25/2023,152.377
5/26/2023,152.245
5/29/2023,152.315
5/30/2023,152.665
5/31/2023,152.852
6/1/2023,153.046
6/2/2023,153.068
6/5/2023,153.231
6/6/2023,153.175
6/7/2023,153.152
6/8/2023,153.455
6/9/2023,153.434
6/12/2023,153.732
6/13/2023,153.524
6/14/2023,153.615
6/15/2023,153.798
6/16/2023,153.626
6/19/2023,153.695
6/20/2023,153.796
6/21/2023,153.698
6/22/2023,153.897
6/23/2023,153.895
6/26/2023,154.192
6/27/2023,154.209
6/28/2023,154.289
6/29/2023,154.153
6/30/2023,154.275
7/3/2023,154.299
7/4/2023,154.322
7/5/2023,154.128
7/6/2023,153.765
7/7/2023,153.326
7/10/2023,153.697
7/11/2023,153.845
7/12/2023,154.509
7/13/2023,154.704
7/14/2023,154.573
7/17/2023,154.73
7/18/2023,154.792
7/19/2023,155.124
7/20/2023,155.066
7/21/2023,155.052
7/24/2023,155.302
7/25/2023,155.482
7/26/2023,155.661
7/27/2023,155.814
7/28/2023,156.008
7/31/2023,156.509
8/1/2023,156.188
8/2/2023,155.793
8/3/2023,155.703
8/4/2023,155.822
8/7/2023,156.079
8/8/2023,156.094
8/9/2023,156.167
8/10/2023,156.177
8/11/2023,156.013
8/14/2023,156.093
8/15/2023,155.592
8/16/2023,155.325
8/17/2023,155.332
8/18/2023,155.256
8/21/2023,154.959
8/22/2023,155.169
8/23/2023,155.539
8/24/2023,155.701
8/25/2023,155.42
8/28/2023,155.658
8/29/2023,155.86
8/30/2023,156.306
8/31/2023,156.37
9/1/2023,156.503
9/4/2023,156.572
9/5/2023,156.201
9/6/2023,155.762
9/7/2023,156.057
9/8/2023,156.126
9/11/2023,155.612
9/12/2023,154.255
9/13/2023,153.882
9/14/2023,154.347
9/15/2023,154.686
9/18/2023,156.368
9/19/2023,154.201
9/20/2023,155.012
9/21/2023,154.136
9/22/2023,154.501
9/25/2023,153.607
9/26/2023,153.294
9/27/2023,153.214
9/28/2023,152.384
9/29/2023,152.835
9/30/2023,152.858
10/2/2023,151.794
10/3/2023,151.076
10/4/2023,150.301
10/5/2023,150.937
10/6/2023,150.961
10/9/2023,151.032
10/10/2023,152.386
10/11/2023,152.429
10/12/2023,151.99
10/13/2023,151.924
10/16/2023,151.719
10/17/2023,151.538
10/18/2023,151.353
10/19/2023,150.726
10/20/2023,150.837
10/23/2023,151.107
10/24/2023,151.388
10/25/2023,151.557
10/26/2023,151.259
10/27/2023,151.625
10/30/2023,151.701
10/31/2023,152.001
11/1/2023,152.568
11/2/2023,154.441
11/3/2023,155.296
11/6/2023,155.195
11/7/2023,155.313
11/8/2023,155.545
11/9/2023,155.367
11/10/2023,155.241
11/13/2023,155.147
11/14/2023,155.841
11/15/2023,155.64
11/16/2023,155.839
11/17/2023,155.797
11/20/2023,156.23
11/21/2023,157.077
11/22/2023,157.089
11/23/2023,157.111
11/24/2023,156.934
11/27/2023,157.662
11/28/2023,157.714
11/29/2023,158.826
11/30/2023,158.497
12/1/2023,158.812
12/4/2023,159.049
12/5/2023,159.641
12/6/2023,160.01
12/7/2023,160.102
12/8/2023,159.865
12/11/2023,159.784
12/12/2023,159.812
12/13/2023,160.126
12/14/2023,162.84
12/15/2023,163.632
12/18/2023,163.316
12/19/2023,163.602
12/20/2023,163.835
12/21/2023,164.029
12/22/2023,163.906
12/26/2023,163.997
12/27/2023,164.583
12/28/2023,164.709
12/29/2023,164.506
12/31/2023,164.529
1/2/2024,164.233
1/3/2024,163.495
1/4/2024,163.155
1/5/2024,163.062
1/8/2024,162.805
1/9/2024,162.398
1/10/2024,162.893
1/11/2024,163.259
1/12/2024,163.642
1/15/2024,163.71
1/16/2024,163.354
1/17/2024,162.779
1/18/2024,162.964
1/19/2024,162.682
1/22/2024,163.126
1/23/2024,162.912
1/24/2024,163.056
1/25/2024,163.428
1/26/2024,163.366
1/29/2024,163.64
1/30/2024,163.788
1/31/2024,164.059
2/1/2024,164.39
2/2/2024,163.669
2/5/2024,163.188
2/6/2024,163.422
2/7/2024,163.734
2/8/2024,163.593
2/9/2024,163.546
2/12/2024,163.647
2/13/2024,163.07
2/14/2024,163.249
2/15/2024,163.721
2/16/2024,163.315
2/19/2024,163.384
2/20/2024,163.759
2/21/2024,163.756
2/22/2024,163.645
2/23/2024,163.836
2/26/2024,163.868
2/27/2024,164.147
2/28/2024,164.198
2/29/2024,164.407
3/1/2024,164.316
3/4/2024,164.473
3/5/2024,164.714
3/6/2024,164.789
3/7/2024,165.195
3/8/2024,165.447
3/11/2024,165.813
3/12/2024,165.559
3/13/2024,165.436
3/14/2024,165.023
3/15/2024,164.845
3/18/2024,164.781
3/19/2024,164.967
3/20/2024,165.18
3/21/2024,165.369
3/22/2024,165.48
3/25/2024,165.372
3/26/2024,165.434
3/27/2024,165.576
3/28/2024,165.576
3/31/2024,165.622
4/1/2024,165.241
4/2/2024,164.854
4/3/2024,164.992
4/4/2024,164.863
4/5/2024,164.637
4/8/2024,164.708
4/9/2024,164.906
4/10/2024,164.167
4/11/2024,163.501
4/12/2024,163.572
4/15/2024,162.669
4/16/2024,161.661
4/17/2024,162.046
4/18/2024,161.931
4/19/2024,162.017
4/22/2024,162.08
4/23/2024,162.321
4/24/2024,161.86
4/25/2024,161.566
4/26/2024,162.06
4/29/2024,162.361
4/30/2024,162.093
5/1/2024,161.892
5/2/2024,162.756
5/3/2024,163.893
5/6/2024,164.077
5/7/2024,164.833
5/8/2024,164.626
5/9/2024,165.182
5/10/2024,165.16
5/13/2024,165.341
5/14/2024,165.431
5/15/2024,166.704
5/16/2024,167.159
5/17/2024,167.043
5/20/2024,166.87
5/21/2024,167.002
5/22/2024,167.048
5/23/2024,166.763
5/24/2024,166.744
5/27/2024,166.806
5/28/2024,166.728
5/29/2024,166.104
5/30/2024,166.472
5/31/2024,166.686
6/3/2024,167.594
6/4/2024,167.765
6/5/2024,168.023
6/6/2024,167.471
6/7/2024,167.5
6/10/2024,167.216
6/11/2024,167.277
6/12/2024,168.395
6/13/2024,168.097
6/14/2024,167.822
6/17/2024,167.471
6/18/2024,167.615
6/19/2024,167.636
6/20/2024,167.567
6/21/2024,167.51
6/24/2024,167.661
6/25/2024,167.679
6/26/2024,167.578
6/27/2024,167.576
6/28/2024,167.382
6/30/2024,167.423
7/1/2024,167.285
7/2/2024,167.265
7/3/2024,167.769
7/4/2024,167.79
7/5/2024,168.475
7/8/2024,168.624
7/9/2024,168.578
7/10/2024,168.624
7/11/2024,169.467
7/12/2024,169.46
7/15/2024,169.558
7/16/2024,169.58
7/17/2024,169.341
7/18/2024,169.01
7/19/2024,168.924
7/22/2024,168.74
7/23/2024,168.694
7/24/2024,168.546
7/25/2024,168.494
7/26/2024,168.725
7/29/2024,169.06
7/30/2024,169.014
7/31/2024,169.599
8/1/2024,169.99
8/2/2024,170.037
8/5/2024,169.585
8/6/2024,169.528
8/7/2024,169.527
8/8/2024,169.674
8/9/2024,170.009
8/12/2024,170.049
8/13/2024,170.882
8/14/2024,171.181
8/15/2024,171.589
8/16/2024,171.856
8/19/2024,172.268
8/20/2024,172.511
8/21/2024,172.771
8/22/2024,172.617
8/23/2024,173.229
8/26/2024,173.292
8/27/2024,173.174
8/28/2024,173.331
8/29/2024,173.307
8/30/2024,173.412
8/31/2024,173.433
9/2/2024,173.458
9/3/2024,173.544
9/4/2024,173.492
9/5/2024,173.662
9/6/2024,173.858
9/9/2024,173.994
9/10/2024,174.063
9/11/2024,174.047
9/12/2024,174.287
9/13/2024,174.398
9/16/2024,175.01
9/17/2024,175.424
9/18/2024,175.44
9/19/2024,175.883
9/20/2024,175.799
9/23/2024,175.768
9/24/2024,175.884
9/25/2024,175.909
9/26/2024,175.939
9/27/2024,176.096
9/30/2024,176.229
10/1/2024,176.233
10/2/2024,176.106
10/3/2024,175.953
10/4/2024,175.623
10/7/2024,175.305
10/8/2024,175.265
10/9/2024,175.322
10/10/2024,175.202
10/11/2024,175.364
10/14/2024,175.427
10/15/2024,175.798
10/16/2024,175.807
10/17/2024,175.697
10/18/2024,175.898
10/21/2024,175.628
10/22/2024,175.421
10/23/2024,175.027
10/24/2024,174.568
10/25/2024,174.322
10/28/2024,174.19
10/29/2024,174.145
10/30/2024,174.411
10/31/2024,174.256
11/1/2024,174.025
11/4/2024,174.114
11/5/2024,173.995
11/6/2024,173.637
11/7/2024,174.411
11/8/2024,174.509
11/11/2024,174.572
11/12/2024,174.242
11/13/2024,174.092
11/14/2024,173.862
11/15/2024,173.486
11/18/2024,173.205
11/19/2024,173.4
11/20/2024,173.487
11/21/2024,173.483
11/22/2024,173.392
11/25/2024,173.907
11/26/2024,173.965
11/27/2024,173.792
11/28/2024,173.813
11/29/2024,173.902
11/30/2024,173.923
12/2/2024,174.225
12/3/2024,174.089
12/4/2024,174.018
12/5/2024,174.074
12/6/2024,174.296
12/9/2024,174.43
12/10/2024,174.5
12/11/2024,174.722
12/12/2024,174.559
12/13/2024,174.715
12/16/2024,174.684
12/17/2024,174.69
12/18/2024,174.63
12/19/2024,172.931
12/20/2024,172.863
12/23/2024,172.841
12/24/2024,172.931
12/26/2024,173
12/27/2024,172.993
12/30/2024,173.103
12/31/2024,173.025
1/2/2025,173.099
1/3/2025,173.169
1/6/2025,173.153
1/7/2025,173.074
1/8/2025,172.874
1/9/2025,173.146
1/10/2025,172.951
1/13/2025,172.613
1/14/2025,172.656
1/15/2025,173.202
1/16/2025,173.27
1/17/2025,173.247
1/20/2025,173.309
1/21/2025,173.717
1/22/2025,173.716
1/23/2025,173.631
1/24/2025,173.729
1/27/2025,173.899
1/28/2025,173.966
1/29/2025,174.265
1/30/2025,174.383
1/31/2025,174.648
2/3/2025,174.554
2/4/2025,174.902
2/5/2025,175.525
2/6/2025,175.631
2/7/2025,175.878
2/10/2025,176.351
2/11/2025,176.305
2/12/2025,176.308
2/13/2025,176.864
2/14/2025,177.319
2/17/2025,177.382
2/18/2025,177.619
2/19/2025,177.566
2/20/2025,177.71
2/21/2025,177.833
2/24/2025,178.034
2/25/2025,178.421
2/26/2025,178.775
2/27/2025,179.076
2/28/2025,179.347
3/3/2025,179.234
3/4/2025,179.128
3/5/2025,179.071
3/6/2025,178.897
3/7/2025,179.169
3/10/2025,179.329
3/11/2025,179.354
3/12/2025,179.271
3/13/2025,179.256
3/14/2025,179.422
3/17/2025,179.642
3/18/2025,179.65
3/19/2025,179.651
3/20/2025,180.12
3/21/2025,179.893
3/24/2025,179.745
3/25/2025,179.601
3/26/2025,179.583
3/27/2025,179.448
3/28/2025,179.284
3/31/2025,179.354
4/1/2025,179.386
4/2/2025,179.45
4/3/2025,179.315
4/4/2025,179.07
4/7/2025,176.972
4/8/2025,176.878
4/9/2025,174.424
4/10/2025,176.732
4/11/2025,176.486
4/14/2025,176.465
4/15/2025,176.788
4/16/2025,176.847
4/17/2025,177.11
4/21/2025,176.296
4/22/2025,176.795
4/23/2025,178.108
4/24/2025,178.439
4/25/2025,179.023
4/28/2025,179.148
4/29/2025,179.25
4/30/2025,179.062
5/1/2025,179.001
5/2/2025,178.766
5/5/2025,178.624
5/6/2025,178.42
5/7/2025,178.527
5/8/2025,178.538
5/9/2025,178.534
5/12/2025,179.137
5/13/2025,179.259
5/14/2025,179.066
5/15/2025,178.916
5/16/2025,178.972
5/19/2025,178.859
5/20/2025,179.102
5/21/2025,179.127
5/22/2025,179.117
5/23/2025,179.229
5/26/2025,179.309
5/27/2025,179.675
5/28/2025,179.967
5/29/2025,180.329
5/30/2025,180.346
5/31/2025,180.373
6/2/2025,180.552
6/3/2025,180.969
6/4/2025,181.181
6/5/2025,181.535
6/6/2025,181.581
6/9/2025,181.999
6/10/2025,182.23
6/11/2025,182.444
6/12/2025,182.542
6/13/2025,182.49
6/16/2025,182.686
6/17/2025,182.747
6/18/2025,182.92
6/19/2025,182.947
6/20/2025,182.874
6/23/2025,183.116
6/24/2025,183.79
6/25/2025,183.316
6/26/2025,183.637
6/27/2025,183.916
6/30/2025,184.609
7/1/2025,185.095
7/2/2025,185.563
7/3/2025,185.891
7/4/2025,185.918
7/7/2025,185.857
7/8/2025,185.634
7/9/2025,185.502
7/10/2025,184.958
7/11/2025,184.023
7/14/2025,184.13
7/15/2025,184.119
7/16/2025,184
7/17/2025,184.184
7/18/2025,184.3
7/21/2025,184.821
7/22/2025,185.318
7/23/2025,184.98
7/24/2025,185.608
7/25/2025,185.622
7/28/2025,185.963
7/29/2025,186.215
7/30/2025,185.768
7/31/2025,186.114
8/1/2025,186.574
8/4/2025,187.002
8/5/2025,187.168
8/6/2025,187.552
8/7/2025,187.926
8/8/2025,187.803
8/11/2025,188.76
8/12/2025,189.884
8/13/2025,190.968
8/14/2025,191.65
8/15/2025,191.415
8/18/2025,191.931
8/19/2025,192.074
8/20/2025,191.913
8/21/2025,191.933
8/22/2025,192.643
8/25/2025,192.629
8/26/2025,192.753
8/27/2025,192.797
8/28/2025,192.895
8/29/2025,193.057
8/31/2025,193.084
9/1/2025,193.102
9/2/2025,192.887
9/3/2025,192.733
9/4/2025,192.987
9/5/2025,192.741
9/8/2025,193.554
9/9/2025,193.385
9/10/2025,193.544
9/11/2025,193.921
9/12/2025,193.949
9/15/2025,194.151
9/16/2025,194.28
9/17/2025,194.366
9/18/2025,194.498
9/19/2025,194.538
9/22/2025,194.285
9/23/2025,194.504
9/24/2025,194.17
9/25/2025,193.827
9/26/2025,194.02
9/29/2025,194.235
9/30/2025,194.351
10/1/2025,194.465
10/2/2025,194.494
10/3/2025,194.494
10/6/2025,194.646
10/7/2025,194.737
10/8/2025,194.897
10/9/2025,194.789
10/10/2025,195.172
10/13/2025,195.254
10/14/2025,194.976
10/15/2025,195.188
10/16/2025,195.773
10/17/2025,195.191
10/20/2025,195.781
10/21/2025,196.65
10/22/2025,196.995
10/23/2025,197.278
10/24/2025,197.633
10/27/2025,198.071
10/28/2025,198.3
10/29/2025,198.162
10/30/2025,198.491
10/31/2025,198.647
11/3/2025,198.758
11/4/2025,198.558
11/5/2025,198.315
11/6/2025,198.461
11/7/2025,198.162
11/10/2025,198.232
11/11/2025,198.26
11/12/2025,198.391
11/13/2025,198.295
11/14/2025,198.037
11/17/2025,198.017
11/18/2025,198.045
11/19/2025,197.945
11/20/2025,198.1
11/21/2025,198.064
11/24/2025,198.109
11/25/2025,198.189
11/26/2025,198.326
11/27/2025,198.353
11/28/2025,198.464
11/30/2025,198.519
12/1/2025,198.184
12/2/2025,198.307
12/3/2025,198.418
12/4/2025,198.493
12/5/2025,198.265
12/8/2025,198.2
12/9/2025,198.023
12/10/2025,198.354
12/11/2025,198.589
12/12/2025,198.626
12/15/2025,198.831
12/16/2025,199.153
12/17/2025,199.181
12/18/2025,199.226
12/19/2025,199.416
12/22/2025,199.265
12/23/2025,199.196
12/24/2025,199.689
12/26/2025,199.934
12/29/2025,199.902
12/30/2025,200.027
12/31/2025,199.755
1/2/2026,199.571
1/5/2026,200.028
1/6/2026,200.283
1/7/2026,200.279
1/8/2026,200.128
1/9/2026,200.314
1/12/2026,200.163
1/13/2026,200.313
1/14/2026,200.35
1/15/2026,200.347
1/16/2026,200.072
1/19/2026,200.155
1/20/2026,200.266
1/21/2026,200.473
1/22/2026,200.749
1/23/2026,200.91
1/26/2026,201.103
1/27/2026,201.09
1/28/2026,201.159
1/29/2026,201.039
1/30/2026,200.908
1/31/2026,200.908
2/2/2026,200.785
2/3/2026,200.868
2/4/2026,200.763
2/5/2026,201.067
2/6/2026,200.954
2/9/2026,201.75
2/10/2026,202.042
2/11/2026,202.277
2/12/2026,202.73
2/13/2026,203.354
2/16/2026,203.437
2/17/2026,203.516
2/18/2026,203.597
2/19/2026,203.65
2/20/2026,203.768
2/23/2026,204.074
2/24/2026,204.005
2/25/2026,203.933
2/26/2026,204.156
2/27/2026,204.304
2/28/2026,204.386
3/2/2026,204.096
3/3/2026,203.43
3/4/2026,203.526
3/5/2026,203.501
3/6/2026,202.991
3/9/2026,202.013
3/10/2026,202.169
3/11/2026,202.045
3/12/2026,201.904
3/13/2026,201.581
3/16/2026,201.578
3/17/2026,201.687
3/18/2026,201.641
3/19/2026,200.501
3/20/2026,199.587
3/23/2026,199.193
3/24/2026,199.247
3/25/2026,199.587
3/26/2026,198.713
3/27/2026,197.836
3/30/2026,197.969
3/31/2026,198.007
4/1/2026,198.62
4/2/2026,198.451
4/3/2026,198.085
4/6/2026,198.824
4/7/2026,198.527
4/8/2026,200.231
4/9/2026,200.17
4/10/2026,200.498
4/13/2026,200.703
4/14/2026,201.954
4/15/2026,202.362
4/16/2026,202.968
4/17/2026,203.691
4/20/2026,203.687
4/21/2026,203.63
4/22/2026,204.112
4/23/2026,204.53
4/24/2026,204.828
4/27/2026,205.173
4/28/2026,204.95
4/29/2026,204.708
4/30/2026,204.726
5/1/2026,204.891
5/4/2026,204.76
5/5/2026,205.18
5/6/2026,206.019
5/7/2026,205.914
5/8/2026,206.257
